Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.010680913925170898,0.010680913925170898,3,0.8267800122017451,0.0018906291684442943,0.048652232175863556,-0.0,-0.11125416913983387,0.0,0.021,0.0211,-0.0,0.2,0.12,0.12,0.97
0.04928183555603027,0.009093999862670898,3,1.7286612722648977,0.0020944278068163015,0.04497288942841605,-0.01,-0.19315809817688404,0.0,0.0108,0.0106,-0.01,-0.01,0.03,0.06,1.0
0.0894019603729248,0.00902104377746582,3,1.7286612722648977,-0.002617658579586942,0.02957625516217418,-0.08,-0.7961275618459636,0.0,0.0083,0.0086,-0.08,0.05,-0.11,-0.04,1.0
0.12950778007507324,0.008937835693359375,3,1.7286612722648977,-0.0017581005571382083,0.016953279274777352,-0.05,-0.4951600582501023,0.0,0.0073,0.008,-0.05,0.05,0.18,0.18,0.98
0.16989398002624512,0.008979082107543945,3,1.7286612722648977,-0.004025870376782371,0.007981343498309205,-0.04,-0.45863338838961776,0.0,0.0059,0.0063,-0.04,-0.07,-0.05,-0.03,1.0
0.21052289009094238,0.009417057037353516,3,1.7286612722648977,-0.007580325709341422,-0.003311408472702755,-0.08,-0.82099272481636,0.0,0.0029,0.0037,-0.08,-0.04,-0.03,0.01,1.0
0.25029492378234863,0.009002923965454102,3,2.197903844723806,-0.008342766716884876,-0.018170292645086912,-0.05,-0.42704893631971774,0.0,0.0007,0.0017,-0.05,0.12,0.08,0.06,0.99
0.2905898094177246,0.009100914001464844,3,2.197903844723806,-0.015916687672935817,-0.03914254630553769,-0.14,-1.0531256795828843,0.0,-0.004,-0.0027,-0.14,0.04,-0.13,-0.06,1.0
0.3306727409362793,0.009002923965454102,3,2.197903844723806,-0.023822089373371918,-0.056463759855059796,-0.19,-1.4726115415044283,0.0,-0.0111,-0.009,-0.19,0.07,-0.02,0.05,1.0
0.37105774879455566,0.009196043014526367,3,2.197903844723806,-0.032234186916733444,-0.08445506737217967,-0.14,-1.265480836384221,0.0,-0.0163,-0.0143,-0.14,-0.02,-0.18,-0.17,0.98
0.4111337661743164,0.00902104377746582,3,2.5448003871723652,-0.04309095764827072,-0.12243720558044546,-0.22,-1.4792057701288863,0.0,-0.0264,-0.0235,-0.22,0.02,-0.11,-0.06,1.0
0.45134472846984863,0.009047985076904297,3,2.5448003871723652,-0.054675988829212104,-0.1603910411521924,-0.23,-1.5959460222692892,0.0,-0.0373,-0.034,-0.23,0.04,-0.12,-0.11,0.99
0.49137043952941895,0.008880853652954102,3,2.5448003871723652,-0.06625455061633849,-0.1961655737119897,-0.18,-1.417447185125992,0.0,-0.048,-0.0451,-0.18,0.01,-0.24,-0.27,0.96
0.5316693782806396,0.008984088897705078,3,2.5448003871723652,-0.06947011411720086,-0.20873194432634887,-0.13,-1.1675850882229002,0.0,-0.0582,-0.0551,-0.13,0.07,0.18,0.07,1.0
0.5717625617980957,0.008881092071533203,3,2.861663352685315,-0.07704723793440652,-0.2248361445055614,-0.23,-1.4047590027999828,0.0,-0.0719,-0.0685,-0.23,0.35,0.19,0.18,0.92
0.612034797668457,0.008975028991699219,3,2.861663352685315,-0.09418683171233722,-0.2564218868605723,-0.37,-2.2464393477771125,0.0,-0.0876,-0.0833,-0.37,0.14,-0.06,0.04,0.99
0.6522107124328613,0.008957862854003906,3,2.861663352685315,-0.09587234855232243,-0.2869321290278678,-0.04,-0.5579937079345287,0.0,-0.0901,-0.0889,-0.04,0.09,0.11,-0.02,1.0
0.6923308372497559,0.008900165557861328,3,2.896812838560788,-0.08353484949603446,-0.27079962621213644,0.05,0.06676853028607482,0.0,-0.0896,-0.0901,0.05,0.45,0.67,0.54,0.71
0.7325859069824219,0.0089569091796875,3,2.896812838560788,-0.07648277242757479,-0.3139045416303099,0.3,1.6514131336987727,0.0,-0.0712,-0.0758,0.3,0.47,-0.12,-0.21,0.86
0.7729640007019043,0.00914311408996582,3,2.896812838560788,-0.09345643332767457,-0.31891410829414224,-0.07,-0.4039767962158253,0.0,-0.073,-0.0756,-0.07,0.78,-0.6,-0.33,0.53
