Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM,phi_Gyro_intArd
0.011456966400146484,0.011456966400146484,3,0.0,-0.010633539990402742,-0.010358764965890669,-0.04,0,0.0,0.0106,0.0114,-0.04,0.01,0.02,0.01,1.0,0.0,21.98,0.41
0.05022788047790527,0.010042905807495117,3,0.0,-0.011750076880949442,-0.010358764965890669,-0.04,0,0.0,0.01,0.0107,-0.04,0.01,0.02,0.01,1.0,0.33,4.4,0.37
0.09038257598876953,0.010014772415161133,3,0.0,-0.012999830727435222,-0.010358764965890669,-0.04,0,0.0,0.0084,0.0091,-0.04,0.01,0.01,0.01,1.0,1.0,39.56,0.28
0.13215065002441406,0.010009050369262695,3,0.0,-0.014080873256926436,-0.010358764965890669,-0.04,0,0.0,0.0069,0.0075,-0.04,0.01,0.02,0.01,1.0,1.67,17.58,0.19
0.1725606918334961,0.010221004486083984,3,0.0,-0.01529566515777256,-0.010358764965890669,-0.04,0,0.0,0.0054,0.0059,-0.04,0.01,0.01,0.01,1.0,2.31,0.0,0.09
0.2125108242034912,0.00999593734741211,3,0.0,-0.016492235180105994,-0.010811607150191901,-0.04,0,0.0,0.0037,0.0043,-0.04,0.01,0.01,0.01,1.0,2.97,0.0,-0.01
0.25303101539611816,0.01032114028930664,3,0.0,-0.017670856652104425,-0.01129275197101196,-0.04,0,0.0,0.0021,0.0027,-0.04,-0.0,0.01,0.0,1.0,3.69,17.58,-0.1
0.2933363914489746,0.010453224182128906,3,0.0,-0.01858779380232286,-0.012198436339614422,-0.03,0,0.0,0.0009,0.0014,-0.03,-0.0,0.0,-0.0,1.0,4.28,0.0,-0.17
0.3333263397216797,0.01025390625,3,0.0,-0.019490976895288017,-0.013585265529036944,-0.03,0,0.0,-0.0002,0.0001,-0.03,-0.01,0.0,-0.0,1.0,4.95,43.96,-0.24
0.37328219413757324,0.010020017623901367,3,0.0,-0.01983661724155872,-0.014292831442007619,-0.02,0,0.0,-0.0009,-0.0006,-0.02,-0.0,0.01,-0.0,1.0,5.57,74.73,-0.28
