Time (s),Phi,Gx (deg/s),Ax (mg),Ay (mg),Az (mg),Phi_gyro
0.5828239917755127,0.03794952250978367,-0.0015304777152778254,-0.00122,0.037942,0.9961909999999999,0.038201137155188844
0.5937411785125732,0.03794470218855794,-3.3596597222712576e-06,-0.00122,0.037698,0.995398,0.03820108176166751
0.6066629886627197,0.03795005322697157,-0.001683189520833392,-0.0017079999999999999,0.038308,0.995825,0.038180141335702536
0.6252651214599609,0.03789977916671668,-3.3596597222712576e-06,-0.001586,0.036844,0.9968009999999999,0.0381800989905575
0.6417710781097412,0.03785678775274592,-0.0027521721597222742,-0.001952,0.038003,0.996069,0.03812249588468212
0.6545710563659668,0.03787682099048395,0.0013710465902777302,-0.00183,0.03782,0.997167,0.03814082421336713
0.6681640148162842,0.037891384402025774,0.002592741034722165,-0.00183,0.037393,0.9968009999999999,0.038176231046297415
0.6885311603546143,0.037904034731132366,0.0009129111736110584,-0.001769,0.037637,0.996008,0.03819594536420594
0.6992740631103516,0.037955900077126264,0.0024400292291666126,-0.0018909999999999999,0.038308,0.997655,0.038225535991576194
0.7144770622253418,0.03799376366901104,0.0016764702013888355,-0.001281,0.038246999999999996,0.997533,0.03824608265455112
0.7290530204772949,0.037946634311794424,-0.0003087832708333904,-0.002013,0.037027,0.99613,0.03824068824694809
0.7438411712646484,0.03789898293784509,0.00014935214583328138,-0.0018909999999999999,0.036844,0.996313,0.038242276164655364
0.7569642066955566,0.03791615807614357,0.0019818938124999547,-0.0015249999999999999,0.037576,0.996862,0.03827206998755413
0.7701420783996582,0.03787611369365917,-0.002446748548611169,-0.001037,0.037637,0.996252,0.03823810441561588
0.783545970916748,0.03785617606872258,-0.0058064082708333825,-0.001952,0.038857,0.997472,0.038161348818840736
0.7960760593414307,0.037877327751462964,0.002592741034722165,-0.0023179999999999997,0.037515,0.995764,0.03819411364604554
0.8053200244903564,0.03789028215743898,0.001065622979166611,-0.0008539999999999999,0.03782,0.996557,0.03820484887967708
0.8187510967254639,0.037839151803659425,-0.002904883965277827,-0.0013419999999999999,0.037393,0.996252,0.03817072485389039
0.8310420513153076,0.037813656345003346,-0.0003087832708333904,-0.0013419999999999999,0.037271,0.996069,0.03816696877839421
0.842972993850708,0.03781951532991669,-0.0013777659097222728,-0.001281,0.038125,0.996618,0.038150923272061765
0.8547019958496094,0.037795632363429484,-0.000919630493055601,-0.00183,0.037454,0.99674,0.03813950699882253
0.8677639961242676,0.03775558852864504,-0.001683189520833392,-0.0017079999999999999,0.037332,0.9971059999999999,0.038116977410388046
0.8850460052490234,0.03772135750353789,-0.001683189520833392,-0.001037,0.037393,0.997533,0.038096085542165196
0.8975071907043457,0.037680375148216164,-0.0018359013263889445,-0.001098,0.037393,0.997594,0.03806640597546304
0.9103190898895264,0.03770398811231459,0.0024400292291666126,-0.0015249999999999999,0.037393,0.997228,0.03810184259151792
0.9208331108093262,0.03770573896934815,-0.0025994603541667216,-0.001952,0.038125,0.995642,0.03807373215334178
0.9317011833190918,0.03767978672117776,-0.003210307576388946,-0.0018909999999999999,0.037698,0.996374,0.03804055372544974
0.9425311088562012,0.0376617585342669,-0.0018359013263889445,-0.001403,0.037576,0.996923,0.03802187563692786
0.9531610012054443,0.037709342195874115,0.0012183347847221776,-0.0015249999999999999,0.038246999999999996,0.997045,0.03803618727357682
0.963508129119873,0.03770539397398076,-0.0012250541041667201,-0.000976,0.037759,0.996618,0.03802362802024679
0.974215030670166,0.037726688135704844,0.0007601993680555058,-0.001769,0.03782,0.995337,0.03803165049659286
0.9931440353393555,0.03771145027081456,-0.0012250541041667201,-0.001464,0.037759,0.996923,0.038008730735492526
1.0063190460205078,0.037719217366896984,-0.0001560714652778239,-0.00183,0.037759,0.995825,0.03800703111614018
1.0155200958251953,0.03770045901921237,-0.0010723422986111675,-0.001952,0.037515,0.997289,0.03799360326497218
1.0282630920410156,0.03770693785356646,-0.0027521721597222742,-0.001464,0.038369,0.997167,0.03796050019631387
1.0418651103973389,0.03771908311655472,0.00045477575694438666,-0.000915,0.037759,0.997167,0.03796585106825954
1.0533230304718018,0.03776558134277754,0.0016764702013888355,-0.0013419999999999999,0.038125,0.995947,0.037986251840134655
1.0660521984100342,0.03780460598186436,0.0028981646458332844,-0.002074,0.037759,0.996435,0.03802152479813686
1.0780019760131836,0.03776279542815249,-0.0022940367430556025,-0.00183,0.037454,0.997289,0.037991539852752707
1.0889081954956055,0.0377658794991697,-0.00046149507638894305,-0.00122,0.037759,0.995337,0.037986634209770984
1.1005301475524902,0.03777655548179028,0.0007601993680555058,-0.0018909999999999999,0.037698,0.996557,0.037995542252378424
1.1101350784301758,0.03771162021657107,-0.0035157311875000513,-0.0026839999999999998,0.037087999999999996,0.997167,0.03795879236432702
1.1208829879760742,0.03767281945052721,-0.00214132493750005,-0.00122,0.03721,0.9961909999999999,0.0379377773500595
1.1330671310424805,0.037662166408118675,0.00014935214583328138,-0.0017079999999999999,0.037332,0.9971059999999999,0.037939721600289016
1.1437921524047852,0.037654624734046634,-0.0010723422986111675,-0.001647,0.037637,0.9974109999999999,0.03792891023831302
1.1532909870147705,0.03764986525701082,-0.0006142068819444957,-0.002074,0.037576,0.9968009999999999,0.03792263477003059
1.1642811298370361,0.03770269057901124,0.0016764702013888355,-0.001647,0.038246999999999996,0.996557,0.037940851172424954
1.1740059852600098,0.03769636513680952,-0.0045847138263889475,-0.0015249999999999999,0.038369,0.997899,0.03789587089108247
1.1842401027679443,0.03766441548414066,-0.0003087832708333904,-0.0006709999999999999,0.037027,0.997228,0.037892950104347164
1.196843147277832,0.03771334393104695,0.0044252827013888385,-0.0018909999999999999,0.037454,0.99552,0.03794759426978447
1.2072370052337646,0.03777110385804511,0.0015237583958332829,-0.00183,0.03843,0.9964959999999999,0.03796457200938381
1.2185862064361572,0.03780741488723068,0.0032035882569443896,-0.0013419999999999999,0.037759,0.996679,0.037997764246971266
1.2285511493682861,0.03783299843020393,0.00228731742361106,-0.002013,0.037698,0.996008,0.03802345516585228
1.2412281036376953,0.037849691511272016,0.0007601993680555058,-0.001281,0.037881,0.9964959999999999,0.03803245437502326
1.2542600631713867,0.03784502438123984,0.0006074875624999532,-0.0013419999999999999,0.037515,0.99674,0.03803963550467822
1.2671442031860352,0.03782487479906841,0.000302063951388834,-0.00183,0.037271,0.9971059999999999,0.03804386258111969
1.2798500061035156,0.03781965592701791,-0.0001560714652778239,-0.00122,0.037637,0.996374,0.03804199458499247
1.290243148803711,0.037833227236838025,0.0006074875624999532,-0.0013419999999999999,0.03782,0.996008,0.03804924552575437
1.3008570671081543,0.03782437957422715,0.001065622979166611,-0.0011589999999999999,0.037332,0.996252,0.038059844326847926
1.3126640319824219,0.03785203397948741,0.0015237583958332829,-0.00122,0.037942,0.997228,0.038078179689815826
1.3252511024475098,0.03783394828117203,-0.0006142068819444957,-0.00183,0.037515,0.996313,0.03807051305737876
1.33958101272583,0.03779604803297618,-0.0001560714652778239,-0.0018909999999999999,0.037027,0.997167,0.0380684533908057
1.3502161502838135,0.03775727468378322,-0.004279290215277828,-0.0021349999999999997,0.03782,0.99613,0.038019609353805474
1.3631210327148438,0.03772364673253527,-0.001683189520833392,-0.0013419999999999999,0.037454,0.9977159999999999,0.03799658977360956
1.3747940063476562,0.037724848096942515,0.0019818938124999547,-0.001098,0.03721,0.996313,0.038018555352587115
1.3850979804992676,0.03774479182572276,0.0021346056180555073,-0.002013,0.037576,0.99613,0.03804064442568255
1.3967931270599365,0.03773241322560523,-0.002446748548611169,-0.001586,0.037881,0.996557,0.038014522582044546
1.409162998199463,0.037737536442448254,-3.3596597222712576e-06,-0.001098,0.037698,0.9958859999999999,0.038014482320314284
1.421746015548706,0.0377399708520936,-3.3596597222712576e-06,-0.0008539999999999999,0.037698,0.997167,0.03801443662937012
1.4332220554351807,0.0377289344603683,0.0013710465902777302,-0.001281,0.037087999999999996,0.996069,0.038030336544397185
1.446187973022461,0.037792139582796536,0.0032035882569443896,-0.001403,0.038064,0.996069,0.038072307077462765
1.4593729972839355,0.03777207485788396,-0.0015304777152778254,-0.0025009999999999998,0.037637,0.9961909999999999,0.038052729037498206
1.4714710712432861,0.0378155346848212,0.0019818938124999547,-0.002013,0.038064,0.995764,0.03807557255920562
1.4811301231384277,0.03779467249956147,-0.0003087832708333904,-0.0018909999999999999,0.037393,0.997594,0.038072031158663325
1.4923880100250244,0.037813327942512825,-0.0003087832708333904,-0.000915,0.038125,0.996679,0.038068578690680796
1.5053629875183105,0.037844036681787076,0.0021346056180555073,-0.0015249999999999999,0.03782,0.996557,0.038094635888166826
1.5158610343933105,0.03789273503769526,0.0036617236736110614,-0.0013419999999999999,0.037942,0.996862,0.0381354235206396
1.5256540775299072,0.037900230734150234,0.0018291820069443882,-0.001586,0.037576,0.996252,0.038153486801113703
1.5378451347351074,0.037988302945143486,0.004119859090277733,-0.0023179999999999997,0.038613,0.996679,0.03820293331395697
1.5483381748199463,0.03798458098033302,-0.0013777659097222728,-0.001403,0.038064,0.9961909999999999,0.03818835120825734
1.5579791069030762,0.03803402556324776,0.0013710465902777302,-0.001464,0.038613,0.9964959999999999,0.03820119934378372
1.5711781978607178,0.03802901068658472,0.0012183347847221776,-0.001769,0.037515,0.995703,0.03821565737915139
1.5812501907348633,0.03800622691872624,0.001065622979166611,-0.002379,0.03721,0.99613,0.038228091032739074
1.5926811695098877,0.03800155214506526,0.0019818938124999547,-0.001403,0.037332,0.9955809999999999,0.03825086084127864
1.6023709774017334,0.038021172520277605,-0.00046149507638894305,-0.0018909999999999999,0.038369,0.996679,0.0382464493385376
1.6187450885772705,0.038033378177798435,0.002592741034722165,-0.001647,0.037454,0.996862,0.038283875692456455
1.6300911903381348,0.03797526577913547,-0.0012250541041667201,-0.001586,0.037087999999999996,0.997472,0.03826841788028811
1.641798973083496,0.037941236829929205,-0.0035157311875000513,-0.0013419999999999999,0.038003,0.996435,0.038224956399653454
1.6522130966186523,0.037910462015864524,-0.0007669186875000483,-0.0025009999999999998,0.037393,0.997228,0.038216876178544225
1.661912202835083,0.03792099110897844,0.002592741034722165,-0.0018909999999999999,0.037515,0.995947,0.03824167851727221
1.6726291179656982,0.037922968979661596,0.001065622979166611,-0.001769,0.037637,0.996435,0.0382525679679439
1.683225154876709,0.03794758697366233,0.001065622979166611,-0.002013,0.038064,0.9955809999999999,0.03826315050892119
1.6952919960021973,0.03790581974102525,-0.0015304777152778254,-0.0015249999999999999,0.037393,0.996984,0.03824334732915982
1.7067170143127441,0.037914200811009394,0.003050876451388837,-0.0015249999999999999,0.037332,0.996374,0.03827614441976572
1.7190160751342773,0.03793160035295892,-0.0007669186875000483,-0.001647,0.038308,0.996252,0.03826714758331806
1.7299270629882812,0.0379355862974878,-3.3596597222712576e-06,-0.0025009999999999998,0.037881,0.996069,0.038267108631231464
1.740779161453247,0.037910057130851695,0.000302063951388834,-0.001586,0.037271,0.997045,0.038270318386234785
1.7545490264892578,0.03790801693837599,-0.00046149507638894305,-0.002379,0.037881,0.996679,0.03826402494747133
1.7695081233978271,0.03793301919629099,0.0021346056180555073,-0.002074,0.03782,0.9977159999999999,0.03829137787981672
1.780853033065796,0.03795702909770473,0.0027454528402777317,-0.000915,0.037576,0.996069,0.038328578884148194
1.7945950031280518,0.0379238455745167,-3.3596597222712576e-06,-0.001769,0.037149,0.995642,0.03832853222879365
1.8054091930389404,0.03795058216498244,0.0019818938124999547,-0.0017079999999999999,0.037942,0.9968009999999999,0.038350281393470735
1.8203620910644531,0.03795997108201901,0.0006074875624999532,-0.001769,0.03782,0.995703,0.038359410716485826
1.8306150436401367,0.03796919236117268,0.00014935214583328138,-0.002379,0.038003,0.996557,0.038360920082225074
1.8435699939727783,0.03794507112792613,-0.00046149507638894305,-0.001586,0.037515,0.997533,0.03835548596995455
1.8539609909057617,0.037954621504665984,0.001065622979166611,-0.000915,0.03782,0.9971059999999999,0.03836730173912438
1.8656861782073975,0.03798131969977295,0.003814435479166614,-0.0021349999999999997,0.037454,0.99613,0.03841503147384392
1.8788511753082275,0.037995681438267405,0.0013710465902777302,-0.0023179999999999997,0.037881,0.997228,0.038430853263838785
1.8960990905761719,0.03802533236869718,0.0028981646458332844,-0.001403,0.037515,0.99735,0.03848305237720893
1.9086241722106934,0.038084468269468194,0.005646977145833287,-0.001098,0.03782,0.996252,0.038549579286490436
1.9206922054290771,0.03808164991685803,-0.0015304777152778254,-0.001647,0.038308,0.997167,0.03853011618823737
1.9373221397399902,0.038086323828583575,0.0009129111736110584,-0.0015249999999999999,0.037759,0.996252,0.03854549786601731
1.9485630989074707,0.03812481810149712,0.005646977145833287,-0.002379,0.037454,0.996313,0.0386129402894006
1.959069013595581,0.03810381459437115,0.001065622979166611,-0.002074,0.037393,0.996923,0.0386242029605533
1.9751861095428467,0.03815487714844567,0.0033563000624999423,-0.0008539999999999999,0.038125,0.997167,0.038672117593146066
1.993082046508789,0.03815494384703517,0.0016764702013888355,-0.001647,0.037454,0.996679,0.03870344061212658
2.0045289993286133,0.03816421491634333,0.00228731742361106,-0.0023179999999999997,0.037698,0.9968009999999999,0.038731835321621305
2.015843152999878,0.03817995760300367,0.007021383395833289,-0.001769,0.037027,0.996252,0.038801831464945674
2.0344350337982178,0.03821378733919336,0.003814435479166614,-0.0015249999999999999,0.037454,0.996252,0.03886916765034102
2.0460309982299805,0.03825482516601119,0.005494265340277721,-0.001647,0.037576,0.996008,0.03893895050423222
2.0592100620269775,0.03823653545405191,0.001065622979166611,-0.001586,0.037515,0.996374,0.03895238898219186
2.069132089614868,0.038213349516392256,0.00014935214583328138,-0.001769,0.037637,0.9968009999999999,0.03895412670412828
2.0806360244750977,0.03818776912257545,0.0016764702013888355,-0.0008539999999999999,0.037271,0.996435,0.03897069713515545
2.0925240516662598,0.03818756985710984,0.000302063951388834,-0.001647,0.038003,0.996618,0.03897439920286946
2.1108670234680176,0.03818477585282274,0.0016764702013888355,-0.001769,0.037454,0.997045,0.03900515704372631
2.123608112335205,0.03817989100081497,-0.0013777659097222728,-0.00244,0.038308,0.9964959999999999,0.038987441848187
2.1364259719848633,0.03814366602934978,-0.0018359013263889445,-0.001952,0.03782,0.9964959999999999,0.038962214697974444
2.1458961963653564,0.038149297258287286,0.0009129111736110584,-0.001281,0.037942,0.9955809999999999,0.0389708645247277
2.155912160873413,0.03817709053480863,0.0012183347847221776,-0.00183,0.038369,0.996435,0.03898233649099143
2.1670970916748047,0.03812965449991678,-0.0030575957708333795,-0.001464,0.03782,0.997594,0.03894735456115158
2.1807901859283447,0.03809858373031538,-0.0015304777152778254,-0.001769,0.037759,0.9964959999999999,0.03892812536015906
2.197942018508911,0.03808304530325352,0.0007601993680555058,-0.001037,0.037454,0.996557,0.03893981570478825
2.2112112045288086,0.03809992970051514,-0.0012250541041667201,-0.002257,0.038674,0.996435,0.03892023349224146
2.2218379974365234,0.03809626735244031,-0.00214132493750005,-0.001586,0.038369,0.996984,0.03889710947173195
2.234081983566284,0.03808136867957438,0.0009129111736110584,-0.002379,0.037454,0.996008,0.03890826711922074
2.245239019393921,0.038086909859528784,0.0015237583958332829,-0.001586,0.037759,0.996069,0.03892418113893163
2.255350112915039,0.03811864895000249,0.0033563000624999423,-0.001586,0.037881,0.9964959999999999,0.03896238289182884
2.2660269737243652,0.038124736818872684,0.0024400292291666126,-0.0017079999999999999,0.037637,0.996557,0.038988244512584654
2.2774031162261963,0.03812735272159009,0.0007601993680555058,-0.0011589999999999999,0.037942,0.997533,0.03899664307366105
2.2885401248931885,0.038105427726683544,-0.0033630193819444987,-0.001464,0.038308,0.9964959999999999,0.038957964739433096
2.3006701469421387,0.038125884699742096,0.00045477575694438666,-0.000793,0.038308,0.996435,0.03896261983538534
2.312962055206299,0.03815350868042289,0.00228731742361106,-0.001769,0.038003,0.997228,0.03899357872871744
2.322719097137451,0.03811796596342792,-0.0001560714652778239,-0.001769,0.037393,0.9974109999999999,0.038992010350223656
2.3372690677642822,0.038071637225232054,-0.0012250541041667201,-0.0017079999999999999,0.037393,0.996862,0.038976132241182244
2.3504819869995117,0.0380825090619656,0.0033563000624999423,-0.002013,0.037332,0.99735,0.039022207204107845
2.361636161804199,0.038038179209471217,0.0006074875624999532,-0.002013,0.036966,0.996923,0.03902920048105385
2.3723080158233643,0.03805579944280051,0.001065622979166611,-0.001647,0.038064,0.996984,0.039041306899801814
2.3835530281066895,0.03805219716872593,-0.00046149507638894305,-0.0013419999999999999,0.038003,0.9974109999999999,0.03903607348042798
2.3962671756744385,0.038086648354605956,0.0015237583958332829,-0.0018909999999999999,0.038246999999999996,0.996374,0.03905575447811815
2.407379150390625,0.038071368153018176,-0.00046149507638894305,-0.001281,0.037759,0.9964959999999999,0.03905088195386554
2.4198341369628906,0.03810171151222264,0.0021346056180555073,-0.001098,0.038064,0.9958859999999999,0.039075914167059835
2.430018186569214,0.03808476998982736,0.00045477575694438666,-0.002074,0.037576,0.997167,0.03908107355694155
2.442376136779785,0.038094945331522495,0.0027454528402777317,-0.002196,0.037576,0.995947,0.039111459864598644
2.4545950889587402,0.038101343435206915,0.0019818938124999547,-0.0013419999999999999,0.037637,0.996862,0.039137006674980726
2.4676401615142822,0.03810191113432871,0.0013710465902777302,-0.0015249999999999999,0.037698,0.996374,0.039152564016644825
2.4800360202789307,0.03812172412544468,-0.0003087832708333904,-0.001769,0.038491,0.997228,0.03914832131513866
2.491436004638672,0.03812697655303214,0.0018291820069443882,-0.002562,0.037759,0.996984,0.03916788787014363
2.5023860931396484,0.03812390273081596,0.0012183347847221776,-0.0006709999999999999,0.037637,0.995398,0.0391822302969993
2.5151100158691406,0.03813711524332714,0.005494265340277721,-0.001647,0.037027,0.995642,0.03924624419743396
2.5280981063842773,0.03815888715918814,0.004119859090277733,-0.001952,0.037393,0.9964959999999999,0.0393023356379567
2.540454149246216,0.038144198401823794,0.0012183347847221776,-0.002074,0.037454,0.9968009999999999,0.039318580957682016
2.552520990371704,0.03811613639681439,-0.0013777659097222728,-0.002196,0.037759,0.9968009999999999,0.03930389537921036
2.5657660961151123,0.0381114471679385,0.002592741034722165,-0.001403,0.03721,0.995398,0.039338514061157966
2.5781641006469727,0.03816894503931877,0.004577994506944391,-0.0013419999999999999,0.038064,0.9964959999999999,0.03939546961549103
2.591123104095459,0.03818641100134087,0.001065622979166611,-0.0023179999999999997,0.038125,0.996008,0.039409113885547076
2.603020191192627,0.03816450046159285,0.001065622979166611,-0.001403,0.037393,0.997289,0.03942338467820774
2.61578106880188,0.038095421320957695,-0.0033630193819444987,-0.00244,0.037515,0.99735,0.039380546572882244
2.627920150756836,0.03804688566111925,-0.0030575957708333795,-0.001281,0.037698,0.996984,0.039345320432183285
2.6387150287628174,0.038057272706698314,-0.0003087832708333904,-0.001647,0.038186,0.996008,0.03934186766972208
2.6526119709014893,0.03805434903448559,0.0007601993680555058,-0.001098,0.037698,0.9964959999999999,0.03935167269706704
2.664621114730835,0.0380481353962436,0.00014935214583328138,-0.001769,0.037759,0.9958859999999999,0.039353425659367156
2.6770009994506836,0.038050154617947786,0.0019818938124999547,-0.001647,0.037515,0.996679,0.0393779693091381
2.689234972000122,0.037979485335443104,-3.3596597222712576e-06,-0.001647,0.036539,0.996862,0.03937792722992682
2.7018589973449707,0.037994564264851094,0.0027454528402777317,-0.0011589999999999999,0.037515,0.9971059999999999,0.03941345057912656
2.7144381999969482,0.03802282959849607,0.004730706312499944,-0.0015249999999999999,0.037332,0.997777,0.039474618216174207
2.727864980697632,0.037988536166837464,-0.0007669186875000483,-0.00183,0.037393,0.995825,0.039464349125682106
2.7405810356140137,0.03810890452807487,0.006563247979166617,-0.001403,0.038674,0.996435,0.039548720025965135
2.757183074951172,0.03807238139961778,0.000302063951388834,-0.002013,0.03721,0.996923,0.03955245623004908
2.771393060684204,0.03805350275420058,0.0009129111736110584,-0.00183,0.03721,0.995825,0.03957067961131132
2.7794740200042725,0.0380418952656397,-0.0007669186875000483,-0.0017079999999999999,0.03782,0.996374,0.03956446845902105
2.791952133178711,0.03804861230295716,-3.3596597222712576e-06,-0.0015249999999999999,0.038064,0.996557,0.03956443328687845
2.803961992263794,0.03806708604414149,0.000302063951388834,-0.0015249999999999999,0.038246999999999996,0.9968009999999999,0.039567970146084805
2.8155930042266846,0.03806252179580751,-0.0003087832708333904,-0.001403,0.037942,0.996618,0.03956394175143417
2.828383207321167,0.038030622260132804,0.0021346056180555073,-0.000732,0.036905,0.9974109999999999,0.0395871321482671
2.8392181396484375,0.03806470606544857,0.0019818938124999547,-0.001769,0.038125,0.996374,0.039611725412670246
2.849248170852661,0.03804134539448695,-0.0001560714652778239,-0.002013,0.037515,0.996557,0.03961018468145684
2.8623411655426025,0.03799559995561793,-0.0025994603541667216,-0.001647,0.037637,0.996618,0.0395775376026861
2.874962091445923,0.03798221437242648,0.00014935214583328138,-0.001952,0.037576,0.996435,0.03957939988254825
2.8847880363464355,0.03801786506661953,0.0033563000624999423,-0.002196,0.037881,0.99613,0.039615477093050355
2.8959450721740723,0.038037461660624695,0.003509011868055509,-0.00183,0.037576,0.996069,0.03965250059235058
2.9077301025390625,0.038023200199191684,0.00045477575694438666,-0.0013419999999999999,0.037515,0.996069,0.03965813250705376
2.918281078338623,0.03804589793538751,0.0012183347847221776,-0.000915,0.038125,0.99674,0.03967108588892353
2.9283571243286133,0.038025412133718975,-0.0006142068819444957,-0.001037,0.037637,0.996435,0.03966490135884532
2.9403200149536133,0.03799908467100162,0.0013710465902777302,-0.001647,0.037087999999999996,0.9961909999999999,0.03967996935668845
2.952327013015747,0.03803116440052366,0.001065622979166611,-0.001769,0.038246999999999996,0.996008,0.039693616929580615
2.96642804145813,0.03804925206913849,0.0013710465902777302,-0.002196,0.037942,0.9968009999999999,0.03971191224308466
2.9783310890197754,0.037980711286345496,-0.004279290215277828,-0.0021349999999999997,0.037515,0.996679,0.039662242813889644
2.98830509185791,0.03799216940645073,-0.0010723422986111675,-0.001098,0.038308,0.99613,0.0396502433704914
3.003352165222168,0.038058711347123846,0.004577994506944391,-0.000915,0.038125,0.996252,0.03970673068035685
3.0162320137023926,0.03800281915217967,-0.001988613131944497,-0.001647,0.037393,0.997655,0.03967923395656498
3.0274250507354736,0.037970873770037585,0.0009129111736110584,-0.002257,0.037027,0.996435,0.03969089830485852
3.040163040161133,0.037962681771722934,-0.0007669186875000483,-0.002074,0.037881,0.996984,0.039681939866420254
3.0505740642547607,0.037980984197640164,0.0016764702013888355,-0.00122,0.037881,0.99735,0.039701169112778795
3.061359167098999,0.038025497370009126,0.00014935214583328138,-0.002013,0.038735,0.99674,0.039702705077937855
3.0739870071411133,0.038052896431110164,0.0015237583958332829,-0.0018909999999999999,0.038125,0.9971059999999999,0.039721468762541165
