Time,delta,AngRef,angVelref,Realized,Ref_diff
0.391798973,0.036850033,0.047974,0.061504655,0.08490791,0.000233
0.404059887,0.037755717,0.04816,0.058033415,0.090568437,0.000186
0.414505005,0.038576494,0.048302,0.054741135,0.082077646,0.000142
0.424349785,0.039340665,0.0484,0.054741135,0.076417119,9.80E-05
0.434757948,0.040133139,0.048455,0.047891652,0.079247382,5.50E-05
0.444832802,0.040755797,0.048469,0.04492611,0.0622658,1.40E-05
0.455367804,0.041321849,0.048444,0.042045758,0.056605273,-2.50E-05
0.465719938,0.041916205,0.048381,0.038825944,0.059435537,-6.30E-05
0.475528955,0.042425652,0.048281,0.038825944,0.050944746,-0.0001
0.486007929,0.0429351,0.048145,0.032657178,0.050944746,-0.000136
0.495999813,0.043444547,0.047976,0.029310264,0.050944746,-0.000169
0.50639081,0.043869087,0.047774,0.026218135,0.042453955,-0.000202
0.516453981,0.044265324,0.047542,0.023109923,0.039623691,-0.000232
0.526899815,0.044604955,0.047281,0.020134714,0.033963164,-0.000261
0.536926985,0.044944587,0.046992,0.017012091,0.033963164,-0.000289
0.547261,0.045199311,0.046676,0.014173737,0.025472373,-0.000316
0.557577848,0.045454034,0.046336,0.011209044,0.025472373,-0.00034
0.567636013,0.045708758,0.045973,0.008123134,0.025472373,-0.000363
0.578033924,0.045850271,0.045587,0.005482831,0.014151318,-0.000386
0.588112831,0.045991784,0.045182,0.002742107,0.014151318,-0.000405
0.598445892,0.046076692,0.044757,0.000178923,0.008490791,-0.000425
0.608582973,0.046189903,0.044316,-0.002611127,0.011321055,-0.000441
0.619205952,0.046246508,0.043858,-0.005209513,0.005660527,-0.000458
0.629036903,0.046359719,0.043385,-0.005209513,0.011321055,-0.000473
0.639449835,0.046444627,0.042899,-0.011066924,0.008490791,-0.000486
0.649899006,0.046529534,0.042401,-0.014024578,0.008490791,-0.000498
0.659920931,0.046529534,0.041892,-0.016616075,0,-0.000509
0.670331955,0.046529534,0.041374,-0.019259708,0,-0.000518
0.680369854,0.046501232,0.040848,-0.021805021,-0.002830264,-0.000526
0.690817833,0.046501232,0.040314,-0.024539591,0,-0.000534
0.70085001,0.046501232,0.039775,-0.027302074,0,-0.000539
0.7111938,0.046444627,0.039231,-0.029813709,-0.005660527,-0.000544
0.72158885,0.046388021,0.038683,-0.032349136,-0.005660527,-0.000548
0.731575966,0.046331416,0.038132,-0.034904727,-0.005660527,-0.000551
0.74200201,0.046274811,0.03758,-0.037472274,-0.005660527,-0.000552
0.752038002,0.046246508,0.037027,-0.040188354,-0.002830264,-0.000553
0.762478828,0.046189903,0.036474,-0.042771732,-0.005660527,-0.000553
0.77251792,0.046076692,0.035922,-0.045067662,-0.011321055,-0.000552
0.782963991,0.046020087,0.035372,-0.047645823,-0.005660527,-0.00055
0.792974949,0.045935179,0.034825,-0.050067573,-0.008490791,-0.000547
0.80376792,0.045765363,0.034281,-0.052062089,-0.016981582,-0.000544
0.813982964,0.045680455,0.033741,-0.054459739,-0.008490791,-0.00054
0.824011803,0.045595547,0.033206,-0.056834467,-0.008490791,-0.000535
0.834481001,0.045425732,0.032677,-0.058763906,-0.016981582,-0.000529
0.844376802,0.045227613,0.032154,-0.058763906,-0.019811846,-0.000523
0.8548069,0.045001192,0.031637,-0.06211286,-0.022642109,-0.000517
0.864928961,0.044859679,0.031128,-0.064089398,-0.014151318,-0.000509
0.875273943,0.04454835,0.030626,-0.06518668,-0.0311329,-0.000502
0.885564804,0.044406837,0.030133,-0.06708821,-0.014151318,-0.000493
0.895589828,0.044180416,0.029647,-0.068534737,-0.022642109,-0.000486
0.906134844,0.043925692,0.029171,-0.06979644,-0.025472373,-0.000476
0.916134834,0.043727573,0.028704,-0.071291294,-0.019811846,-0.000467
0.926546812,0.04347285,0.028247,-0.072461163,-0.025472373,-0.000457
0.936630964,0.043246429,0.027799,-0.073724876,-0.022642109,-0.000448
0.946988821,0.04304831,0.027361,-0.075086663,-0.019811846,-0.000438
0.957040787,0.042736981,0.026934,-0.075823933,-0.0311329,-0.000427
0.967508793,0.04251056,0.026516,-0.076949338,-0.022642109,-0.000418
0.977916002,0.042340744,0.02611,-0.07829906,-0.016981582,-0.000406
0.987959862,0.04197281,0.025714,-0.078602903,-0.036793427,-0.000396
0.998349905,0.041718086,0.025329,-0.079424482,-0.025472373,-0.000385
1.008387804,0.041350152,0.024955,-0.079619418,-0.036793427,-0.000374
1.018876791,0.041152033,0.024591,-0.080622471,-0.019811846,-0.000364
1.028948784,0.040869007,0.024239,-0.081134718,-0.028302637,-0.000352
1.039380789,0.040557678,0.023897,-0.081461977,-0.0311329,-0.000342
1.049498796,0.040218046,0.023566,-0.081461977,-0.033963164,-0.000331
1.059601784,0.039878415,0.023246,-0.081657004,-0.033963164,-0.00032
1.069990873,0.039538783,0.022937,-0.081676355,-0.033963164,-0.000309
1.080047846,0.039199152,0.022638,-0.081639768,-0.033963164,-0.000299
1.090440989,0.038831217,0.022349,-0.08141628,-0.036793427,-0.000289
1.100519896,0.038548191,0.022072,-0.081552262,-0.028302637,-0.000277
1.110876799,0.038236862,0.021804,-0.081505975,-0.0311329,-0.000268
1.121205807,0.037812322,0.021546,-0.080841098,-0.042453955,-0.000258
1.137154818,0.037387783,0.021298,-0.080214211,-0.042453955,-0.000248
1.144089937,0.037133059,0.02106,-0.080214211,-0.025472373,-0.000238
1.15481782,0.036906638,0.020832,-0.080422831,-0.022642109,-0.000228
1.164973974,0.036595309,0.020613,-0.08012344,-0.0311329,-0.000219
1.175651789,0.036199072,0.020402,-0.079365903,-0.039623691,-0.000211
1.186256886,0.036000954,0.020201,-0.079547837,-0.019811846,-0.000201
1.200016975,0.035689625,0.020008,-0.079172003,-0.0311329,-0.000193
1.207130909,0.035548111,0.019824,-0.079172003,-0.014151318,-0.000184
1.216998816,0.035349993,0.019648,-0.079540999,-0.019811846,-0.000176
1.227322817,0.035066967,0.01948,-0.079126801,-0.028302637,-0.000168
1.237654924,0.034727335,0.019319,-0.07839226,-0.033963164,-0.000161
1.247660875,0.034529217,0.019166,-0.07832105,-0.019811846,-0.000153
1.258056879,0.034217888,0.019019,-0.077657275,-0.0311329,-0.000147
1.268092871,0.033991466,0.01888,-0.077371965,-0.022642109,-0.000139
1.278484821,0.033765045,0.018747,-0.077060912,-0.022642109,-0.000133
1.288563967,0.033425414,0.01862,-0.07614698,-0.033963164,-0.000127
1.298979998,0.033142387,0.0185,-0.075484332,-0.028302637,-0.00012
1.30901885,0.032859361,0.018385,-0.074789524,-0.028302637,-0.000115
1.319336891,0.032604637,0.018276,-0.074208776,-0.025472373,-0.000109
1.329746962,0.032265006,0.018171,-0.073182153,-0.033963164,-0.000105
1.339773893,0.03209519,0.018072,-0.072968726,-0.016981582,-9.90E-05
1.350174904,0.031868769,0.017977,-0.072456083,-0.022642109,-9.50E-05
1.360205889,0.031585742,0.017887,-0.071628569,-0.028302637,-9.00E-05
1.370620966,0.031387624,0.017801,-0.071209291,-0.019811846,-8.60E-05
1.380663872,0.031217808,0.017719,-0.070905969,-0.016981582,-8.20E-05
1.391057014,0.030963084,0.01764,-0.070165683,-0.025472373,-7.90E-05
1.401101828,0.030793269,0.017565,-0.069824615,-0.016981582,-7.50E-05
1.411371946,0.030680058,0.017493,-0.069753941,-0.011321055,-7.20E-05
1.422076941,0.030453637,0.017424,-0.069106069,-0.022642109,-6.90E-05
1.43183279,0.030283821,0.017358,-0.069106069,-0.016981582,-6.60E-05
1.44231081,0.030114005,0.017294,-0.068317478,-0.016981582,-6.40E-05
1.452346802,0.029944189,0.017232,-0.067906017,-0.016981582,-6.20E-05
1.462705851,0.029746071,0.017173,-0.067340682,-0.019811846,-5.90E-05
1.472885847,0.029576255,0.017115,-0.066908396,-0.016981582,-5.80E-05
1.483203888,0.029378137,0.017059,-0.066324937,-0.019811846,-5.60E-05
1.493464947,0.029180018,0.017004,-0.065732126,-0.019811846,-5.50E-05
1.503539801,0.028925295,0.01695,-0.064851293,-0.025472373,-5.40E-05
1.513959885,0.028698873,0.016898,-0.064102058,-0.022642109,-5.20E-05
1.524032831,0.028472452,0.016846,-0.06334717,-0.022642109,-5.20E-05
1.534430981,0.028217729,0.016796,-0.062442246,-0.025472373,-5.00E-05
1.544456005,0.027934702,0.016746,-0.061389369,-0.028302637,-5.00E-05
1.554853916,0.027679979,0.016696,-0.060479919,-0.025472373,-5.00E-05
1.564891815,0.027538465,0.016646,-0.060131734,-0.014151318,-5.00E-05
1.57525301,0.02736865,0.016597,-0.059639216,-0.016981582,-4.90E-05
1.58554101,0.027170531,0.016548,-0.059000827,-0.019811846,-4.90E-05
1.596366882,0.026972413,0.016499,-0.058370329,-0.019811846,-4.90E-05
1.606731892,0.026887505,0.016449,-0.058304109,-0.008490791,-5.00E-05
1.616592884,0.026774294,0.016399,-0.058304109,-0.011321055,-5.00E-05
1.627022982,0.026661084,0.016349,-0.057881431,-0.011321055,-5.00E-05
1.637075901,0.02651957,0.016298,-0.057531663,-0.014151318,-5.10E-05
1.647329807,0.026462965,0.016247,-0.057608473,-0.005660527,-5.10E-05
1.657670021,0.026208241,0.016195,-0.056698191,-0.025472373,-5.20E-05
1.66769886,0.026066728,0.016142,-0.056355338,-0.014151318,-5.30E-05
1.678123951,0.025953518,0.016088,-0.056162066,-0.011321055,-5.40E-05
1.688169956,0.025698794,0.016034,-0.055255588,-0.025472373,-5.40E-05
1.698586941,0.025557281,0.015979,-0.05492279,-0.014151318,-5.50E-05
1.708686829,0.025302557,0.015922,-0.054028802,-0.025472373,-5.70E-05
1.719065905,0.025189347,0.015865,-0.053844546,-0.011321055,-5.70E-05
1.729137897,0.024962925,0.015806,-0.053099686,-0.022642109,-5.90E-05
1.739452839,0.024764807,0.015747,-0.052497168,-0.019811846,-5.90E-05
1.749845982,0.024566688,0.015686,-0.051903774,-0.019811846,-6.10E-05
1.759888887,0.024510083,0.015624,-0.052020054,-0.005660527,-6.20E-05
1.770258904,0.024311965,0.015561,-0.051435198,-0.019811846,-6.30E-05
1.780368805,0.024198754,0.015497,-0.05127713,-0.011321055,-6.40E-05
1.79073,0.024028938,0.015432,-0.050842115,-0.016981582,-6.50E-05
1.800783873,0.023887425,0.015366,-0.050550292,-0.014151318,-6.60E-05
1.811153889,0.023745912,0.015298,-0.050270323,-0.014151318,-6.80E-05
1.821600914,0.023689307,0.015229,-0.050417686,-0.005660527,-6.90E-05
1.831489801,0.023491188,0.015159,-0.049862374,-0.019811846,-7.00E-05
1.841888905,0.023434583,0.015088,-0.050021135,-0.005660527,-7.10E-05
1.851929903,0.023321372,0.015016,-0.04989856,-0.011321055,-7.20E-05
1.862313986,0.023208162,0.014942,-0.049788268,-0.011321055,-7.40E-05
1.872370958,0.023066649,0.014867,-0.049538231,-0.014151318,-7.50E-05
1.882815838,0.022925136,0.014792,-0.049290601,-0.014151318,-7.50E-05
1.89285779,0.022811925,0.014715,-0.049190873,-0.011321055,-7.70E-05
1.903278828,0.022585504,0.014637,-0.048531559,-0.022642109,-7.80E-05
1.913488865,0.022472293,0.014559,-0.048434939,-0.011321055,-7.80E-05
1.92374897,0.022302478,0.014479,-0.048067499,-0.016981582,-8.00E-05
1.934139013,0.022132662,0.014398,-0.047703759,-0.016981582,-8.10E-05
1.944190979,0.021877938,0.014317,-0.046911128,-0.025472373,-8.10E-05
1.954571009,0.021736425,0.014234,-0.046696475,-0.014151318,-8.30E-05
1.964632988,0.02167982,0.014151,-0.046904242,-0.005660527,-8.30E-05
1.975014925,0.021566609,0.014067,-0.046835981,-0.011321055,-8.40E-05
1.988770008,0.021481701,0.013982,-0.046937089,-0.008490791,-8.50E-05
1.996002913,0.021425096,0.013897,-0.046937089,-0.005660527,-8.50E-05
2.006402969,0.021311885,0.013811,-0.047077747,-0.011321055,-8.60E-05
2.016515017,0.021226977,0.013724,-0.047164109,-0.008490791,-8.70E-05
2.02688694,0.021113767,0.013637,-0.047110574,-0.011321055,-8.70E-05
2.037037849,0.021085464,0.013549,-0.047485504,-0.002830264,-8.80E-05
2.047498941,0.021028859,0.013461,-0.047721736,-0.005660527,-8.80E-05
2.057861805,0.020915648,0.013372,-0.047678835,-0.011321055,-8.90E-05
2.067951918,0.020859043,0.013283,-0.047917328,-0.005660527,-8.90E-05
2.078315973,0.020774135,0.013194,-0.048016318,-0.008490791,-8.90E-05
2.088382006,0.020632622,0.013104,-0.047834557,-0.014151318,-9.00E-05
2.098762989,0.020547714,0.013014,-0.047938225,-0.008490791,-9.00E-05
2.108830929,0.020462806,0.012924,-0.048039579,-0.008490791,-9.00E-05
2.119210958,0.020406201,0.012833,-0.048290155,-0.005660527,-9.10E-05
2.129920006,0.020321293,0.012743,-0.048396604,-0.008490791,-9.00E-05
2.139712811,0.020236385,0.012652,-0.048396604,-0.008490791,-9.10E-05
2.150130987,0.020009964,0.012562,-0.04789561,-0.022642109,-9.00E-05
2.160156012,0.019840148,0.012471,-0.047575472,-0.016981582,-9.10E-05
2.170598984,0.01975524,0.012381,-0.047677883,-0.008490791,-9.00E-05
2.180622816,0.019557122,0.01229,-0.047215181,-0.019811846,-9.10E-05
2.191008806,0.019415609,0.0122,-0.04703254,-0.014151318,-9.00E-05
2.201080799,0.019302398,0.01211,-0.046988972,-0.011321055,-9.00E-05
2.211376905,0.019245793,0.01202,-0.047230307,-0.005660527,-9.00E-05
2.221772909,0.01910428,0.01193,-0.047047312,-0.014151318,-9.00E-05
2.231987953,0.019019372,0.011841,-0.047141012,-0.008490791,-8.90E-05
2.242298841,0.018962766,0.011752,-0.047377394,-0.005660527,-8.90E-05
2.252357006,0.018877859,0.011663,-0.047470457,-0.008490791,-8.90E-05
2.262733936,0.018792951,0.011574,-0.047565823,-0.008490791,-8.90E-05
2.272843838,0.018736345,0.011486,-0.047796119,-0.005660527,-8.80E-05
2.283181906,0.01867974,0.011399,-0.04802336,-0.005660527,-8.70E-05
2.293449879,0.018594832,0.011311,-0.048112336,-0.008490791,-8.80E-05
2.303502798,0.018425016,0.011225,-0.047766877,-0.016981582,-8.60E-05
2.313928843,0.018311806,0.011138,-0.047710641,-0.011321055,-8.70E-05
2.324203968,0.018226898,0.011053,-0.047784783,-0.008490791,-8.50E-05
2.334396839,0.018057082,0.010967,-0.047437939,-0.016981582,-8.60E-05
2.3445158,0.017915569,0.010883,-0.047221592,-0.014151318,-8.40E-05
2.354879856,0.017745753,0.010799,-0.046864501,-0.016981582,-8.40E-05
2.364910841,0.017632543,0.010715,-0.046787853,-0.011321055,-8.40E-05
2.375336885,0.017434424,0.010632,-0.046283162,-0.019811846,-8.30E-05
2.386946917,0.017292911,0.01055,-0.046063639,-0.014151318,-8.20E-05
2.395823002,0.017151398,0.010469,-0.046063639,-0.014151318,-8.10E-05
2.406232834,0.016981582,0.010388,-0.045444374,-0.016981582,-8.10E-05
2.416280985,0.016896674,0.010308,-0.04548609,-0.008490791,-8.00E-05
2.426765919,0.016726858,0.010228,-0.045105062,-0.016981582,-8.00E-05
2.436849833,0.016613648,0.010149,-0.044999236,-0.011321055,-7.90E-05
2.447187901,0.016557042,0.010071,-0.045173257,-0.005660527,-7.80E-05
2.457441807,0.01652874,0.0099937,-0.045484136,-0.002830264,-7.73E-05
2.467688799,0.016358924,0.009917,-0.045085644,-0.016981582,-7.67E-05
2.477929831,0.016330621,0.009841,-0.045390616,-0.002830264,-7.60E-05
2.487946987,0.016274016,0.0097657,-0.04554935,-0.005660527,-7.53E-05
2.49832201,0.0161042,0.0096912,-0.045139266,-0.016981582,-7.45E-05
2.50837183,0.016075898,0.0096174,-0.045431706,-0.002830264,-7.38E-05
2.518735886,0.015962687,0.0095443,-0.045297641,-0.011321055,-7.31E-05
2.528921843,0.015821174,0.009472,-0.04501623,-0.014151318,-7.23E-05
2.539237976,0.015651358,0.0094004,-0.04458966,-0.016981582,-7.16E-05
2.549537897,0.015623055,0.0093295,-0.044866193,-0.002830264,-7.09E-05
2.559568882,0.015538147,0.0092594,-0.044856472,-0.008490791,-7.01E-05
2.569968939,0.01545324,0.0091899,-0.044844547,-0.008490791,-6.95E-05
2.580012798,0.015311726,0.0091212,-0.044542653,-0.014151318,-6.87E-05
2.590406895,0.015113608,0.0090533,-0.043954515,-0.019811846,-6.79E-05
2.600480795,0.015085305,0.008986,-0.044210958,-0.002830264,-6.73E-05
2.610836983,0.015000397,0.0089195,-0.044181965,-0.008490791,-6.65E-05
2.62093401,0.014887187,0.0088537,-0.044005772,-0.011321055,-6.58E-05
2.631326914,0.014745674,0.0087885,-0.043686107,-0.014151318,-6.52E-05
2.641610861,0.014689068,0.0087241,-0.043785262,-0.005660527,-6.44E-05
2.651642799,0.014575858,0.0086604,-0.043598223,-0.011321055,-6.37E-05
2.662068844,0.014406042,0.0085973,-0.043125143,-0.016981582,-6.31E-05
2.672094822,0.014292831,0.0085349,-0.0429289,-0.011321055,-6.24E-05
2.682472944,0.014207924,0.0084732,-0.042872346,-0.008490791,-6.17E-05
2.692531824,0.014151318,0.0084121,-0.042952562,-0.005660527,-6.11E-05
2.702937841,0.014094713,0.0083517,-0.043031263,-0.005660527,-6.04E-05
2.713006973,0.01406641,0.0082919,-0.043246945,-0.002830264,-5.98E-05
2.723599911,0.013924897,0.0082327,-0.042895592,-0.014151318,-5.92E-05
2.733683825,0.013896595,0.0081742,-0.043104255,-0.002830264,-5.85E-05
2.743719816,0.013811687,0.0081162,-0.043026966,-0.008490791,-5.80E-05
2.754106998,0.013726779,0.0080589,-0.04294777,-0.008490791,-5.73E-05
2.764982939,0.013613568,0.0080021,-0.042726575,-0.011321055,-5.68E-05
2.774811983,0.01352866,0.007946,-0.042726575,-0.008490791,-5.61E-05
2.784824848,0.01341545,0.0078904,-0.042404254,-0.011321055,-5.56E-05
2.795167923,0.013189029,0.0078353,-0.041603049,-0.022642109,-5.51E-05
2.806174994,0.013132423,0.0077808,-0.041651353,-0.005660527,-5.45E-05
2.815559864,0.012962608,0.0077268,-0.041651353,-0.016981582,-5.40E-05
2.826037884,0.012849397,0.0076734,-0.040876031,-0.011321055,-5.34E-05
2.835951805,0.012792792,0.0076205,-0.040876031,-0.005660527,-5.29E-05
2.846467018,0.012736186,0.007568,-0.040942606,-0.005660527,-5.25E-05
2.856647015,0.012594673,0.0075161,-0.040546235,-0.014151318,-5.19E-05
2.866891861,0.012509765,0.0074646,-0.040430918,-0.008490791,-5.15E-05
2.876914978,0.012481463,0.0074137,-0.040594705,-0.002830264,-5.09E-05
2.8872509,0.012424857,0.0073631,-0.040617027,-0.005660527,-5.06E-05
2.897548914,0.012311647,0.0073131,-0.040351455,-0.011321055,-5.00E-05
2.907620907,0.012283344,0.0072635,-0.040509495,-0.002830264,-4.96E-05
2.918017864,0.012255042,0.0072143,-0.040666346,-0.002830264,-4.92E-05
2.928129911,0.012170134,0.0071655,-0.040536412,-0.008490791,-4.88E-05
2.938495874,0.012113528,0.0071171,-0.04054716,-0.005660527,-4.84E-05
2.948586941,0.012000318,0.0070692,-0.040270386,-0.011321055,-4.79E-05
2.958948851,0.011943713,0.0070216,-0.040276422,-0.005660527,-4.76E-05
2.969024897,0.011887107,0.0069744,-0.040278896,-0.005660527,-4.72E-05
2.979458809,0.011773897,0.0069276,-0.039997371,-0.011321055,-4.68E-05
2.989862919,0.011688989,0.0068812,-0.039854837,-0.008490791,-4.64E-05
2.999900818,0.011632384,0.0068351,-0.039850533,-0.005660527,-4.61E-05
3.010293961,0.01149087,0.0067894,-0.039420282,-0.014151318,-4.57E-05
3.020387888,0.011462568,0.006744,-0.039553393,-0.002830264,-4.54E-05
3.030841827,0.011349357,0.006699,-0.0392609,-0.011321055,-4.50E-05
3.040855885,0.011264449,0.0066543,-0.039106096,-0.008490791,-4.47E-05
3.051217794,0.011207844,0.0066099,-0.039092731,-0.005660527,-4.44E-05
3.06148386,0.011122936,0.0065658,-0.038934619,-0.008490791,-4.41E-05
3.071528912,0.011066331,0.006522,-0.038917135,-0.005660527,-4.38E-05
3.081971884,0.011038028,0.0064785,-0.039040618,-0.002830264,-4.35E-05
3.092011929,0.011009726,0.0064353,-0.039161097,-0.002830264,-4.32E-05
3.102407932,0.01095312,0.0063924,-0.039139975,-0.005660527,-4.29E-05
3.112465858,0.010896515,0.0063498,-0.039115684,-0.005660527,-4.26E-05
3.12287879,0.010811607,0.0063075,-0.038949541,-0.008490791,-4.23E-05
3.132960796,0.010755002,0.0062654,-0.038922243,-0.005660527,-4.21E-05
3.14327693,0.010698397,0.0062236,-0.038894442,-0.005660527,-4.18E-05
3.15451479,0.010641791,0.006182,-0.038869383,-0.005660527,-4.16E-05
3.163807869,0.010585186,0.0061407,-0.038869383,-0.005660527,-4.13E-05
3.174208879,0.010528581,0.0060997,-0.038802128,-0.005660527,-4.10E-05
3.184255838,0.010387068,0.0060589,-0.038342068,-0.014151318,-4.08E-05
3.194714785,0.01030216,0.0060184,-0.038164846,-0.008490791,-4.05E-05
3.204743862,0.010245554,0.005978,-0.038126627,-0.005660527,-4.04E-05
3.215116978,0.010188949,0.005938,-0.038087666,-0.005660527,-4.00E-05
3.225696802,0.010104041,0.0058981,-0.037906974,-0.008490791,-3.99E-05
3.235444784,0.010019133,0.0058585,-0.037906974,-0.008490791,-3.96E-05
3.245876789,0.009905923,0.0058191,-0.037393996,-0.011321055,-3.94E-05
3.255922794,0.009849318,0.0057799,-0.037347925,-0.005660527,-3.92E-05
3.266296864,0.00976441,0.005741,-0.037159579,-0.008490791,-3.89E-05
3.276350975,0.009622896,0.0057022,-0.03668544,-0.014151318,-3.88E-05
3.286732912,0.009622896,0.0056637,-0.036919045,0,-3.85E-05
3.296875954,0.009537989,0.0056254,-0.036725663,-0.008490791,-3.83E-05
3.307200909,0.009424778,0.0055873,-0.036389736,-0.011321055,-3.81E-05
3.317451954,0.009396475,0.0055494,-0.036476486,-0.002830264,-3.79E-05
3.327585936,0.009368173,0.0055117,-0.036563225,-0.002830264,-3.77E-05
3.337979794,0.00933987,0.0054743,-0.036648872,-0.002830264,-3.74E-05
3.347984791,0.009283265,0.005437,-0.036590896,-0.005660527,-3.73E-05
3.358392,0.009254962,0.0053999,-0.036674995,-0.002830264,-3.71E-05
3.368422985,0.009198357,0.005363,-0.036614945,-0.005660527,-3.69E-05
3.37885499,0.009141752,0.0053264,-0.036554698,-0.005660527,-3.66E-05
3.388890982,0.009113449,0.0052899,-0.036634066,-0.002830264,-3.65E-05
3.399248838,0.009085146,0.0052536,-0.036713732,-0.002830264,-3.63E-05
3.409520864,0.009000238,0.0052175,-0.036507852,-0.008490791,-3.61E-05
3.419588804,0.008915331,0.0051817,-0.036300587,-0.008490791,-3.58E-05
3.430082798,0.008887028,0.005146,-0.036376783,-0.002830264,-3.57E-05
3.440094948,0.008858725,0.0051105,-0.036450342,-0.002830264,-3.55E-05
3.450447798,0.008745515,0.0050752,-0.036098766,-0.011321055,-3.53E-05
3.460793972,0.008688909,0.0050401,-0.036029004,-0.005660527,-3.51E-05
3.471145868,0.008632304,0.0050052,-0.03595799,-0.005660527,-3.49E-05
3.481185913,0.008604002,0.0049705,-0.036026486,-0.002830264,-3.47E-05
3.491436005,0.008575699,0.004936,-0.036094808,-0.002830264,-3.45E-05
3.501896858,0.008462488,0.0049016,-0.035737953,-0.011321055,-3.44E-05
3.511906862,0.008434186,0.0048675,-0.035802735,-0.002830264,-3.41E-05
3.5223248,0.008405883,0.0048336,-0.035867881,-0.002830264,-3.39E-05
3.532423019,0.00837758,0.0047998,-0.0359315,-0.002830264,-3.38E-05
3.543648958,0.008292673,0.0047663,-0.035713924,-0.008490791,-3.35E-05
3.553966999,0.008236067,0.0047329,-0.035634053,-0.005660527,-3.34E-05
3.563820839,0.008207765,0.0046997,-0.035634053,-0.002830264,-3.32E-05
3.574217796,0.008179462,0.0046668,-0.035752729,-0.002830264,-3.29E-05
3.584246874,0.008151159,0.004634,-0.035810563,-0.002830264,-3.28E-05
3.595649958,0.008094554,0.0046014,-0.035730243,-0.005660527,-3.26E-05
3.60479784,0.008037949,0.004569,-0.035730243,-0.005660527,-3.24E-05
3.61517787,0.008009646,0.0045368,-0.035696644,-0.002830264,-3.22E-05
3.625657797,0.008009646,0.0045048,-0.035893272,0,-3.20E-05
3.635487795,0.007953041,0.004473,-0.035893272,-0.005660527,-3.18E-05
3.645910978,0.007924738,0.0044414,-0.035856375,-0.002830264,-3.16E-05
3.655936956,0.00783983,0.0044099,-0.035623717,-0.008490791,-3.15E-05
3.666309834,0.007754922,0.0043787,-0.035390196,-0.008490791,-3.12E-05
3.676394939,0.007670014,0.0043477,-0.035154169,-0.008490791,-3.10E-05
3.686791897,0.007585107,0.0043168,-0.034918109,-0.008490791,-3.09E-05
3.696820021,0.007500199,0.0042862,-0.0346788,-0.008490791,-3.06E-05
3.707198858,0.007358685,0.0042557,-0.034155915,-0.014151318,-3.05E-05
3.717461824,0.00730208,0.0042255,-0.034054941,-0.005660527,-3.02E-05
3.727586985,0.007273778,0.0041954,-0.034095663,-0.002830264,-3.01E-05
3.738078833,0.007245475,0.0041655,-0.034135909,-0.002830264,-2.99E-05
3.74801898,0.00718887,0.0041359,-0.034135909,-0.005660527,-2.96E-05
