Time,delta,AngRef,angVelref,Realized,Ref_diff
0.803278923,0.044774771,0.034281,-0.048918886,-0.008490791,-0.000544
0.813017845,0.044633258,0.033741,-0.048918886,-0.014151318,-0.00054
0.823328972,0.044520047,0.033206,-0.053156537,-0.011321055,-0.000535
0.83377099,0.044350231,0.032677,-0.055023387,-0.016981582,-0.000529
0.843698025,0.044237021,0.032154,-0.057146653,-0.011321055,-0.000523
0.854110956,0.044095508,0.031637,-0.059101873,-0.014151318,-0.000517
0.864152908,0.043897389,0.031128,-0.060733271,-0.019811846,-0.000509
0.874533892,0.043642666,0.030626,-0.062050698,-0.025472373,-0.000502
0.884582043,0.043416244,0.030133,-0.06346369,-0.022642109,-0.000493
0.895074844,0.043246429,0.029647,-0.065130133,-0.016981582,-0.000486
0.905091047,0.042906797,0.029171,-0.065894603,-0.033963164,-0.000476
0.915391922,0.042708679,0.028704,-0.067325551,-0.019811846,-0.000467
0.925796032,0.042453955,0.028247,-0.068425585,-0.025472373,-0.000457
0.935811043,0.042284139,0.027799,-0.069903615,-0.016981582,-0.000448
0.946270943,0.042086021,0.027361,-0.071195403,-0.019811846,-0.000438
0.956310987,0.041887902,0.026934,-0.072429884,-0.019811846,-0.000427
0.966691971,0.041633178,0.026516,-0.073340433,-0.025472373,-0.000418
0.97674799,0.041406757,0.02611,-0.074330668,-0.022642109,-0.000406
0.987123966,0.041236941,0.025714,-0.075558211,-0.016981582,-0.000396
0.997443914,0.040953915,0.025329,-0.076163085,-0.028302637,-0.000385
1.007487059,0.040755797,0.024955,-0.077139458,-0.019811846,-0.000374
1.017885923,0.040331257,0.024591,-0.076934942,-0.042453955,-0.000364
1.027951956,0.039991625,0.024239,-0.077091971,-0.033963164,-0.000352
1.038307905,0.039793507,0.023897,-0.077910105,-0.019811846,-0.000342
1.048375845,0.039510481,0.023566,-0.078246347,-0.028302637,-0.000331
1.058779001,0.039199152,0.023246,-0.078389163,-0.0311329,-0.00032
1.068835974,0.038887823,0.022937,-0.078473846,-0.0311329,-0.000309
1.079195976,0.038604796,0.022638,-0.078652964,-0.028302637,-0.000299
1.089766026,0.03843498,0.022349,-0.079350787,-0.016981582,-0.000289
1.099542856,0.038095349,0.022072,-0.079350787,-0.033963164,-0.000277
1.109967947,0.037840625,0.021804,-0.079298441,-0.025472373,-0.000268
1.120022058,0.037529296,0.021546,-0.079128309,-0.0311329,-0.000258
1.130393028,0.03724627,0.021298,-0.07905237,-0.028302637,-0.000248
1.140463829,0.036963243,0.02106,-0.078923363,-0.028302637,-0.000238
1.150840044,0.036595309,0.020832,-0.078321857,-0.036793427,-0.000228
1.160936832,0.03628398,0.020613,-0.077955121,-0.0311329,-0.000219
1.17125988,0.035944348,0.020402,-0.077408267,-0.033963164,-0.000211
1.181566,0.035633019,0.020201,-0.076950278,-0.0311329,-0.000201
1.194864035,0.035236782,0.020008,-0.076056998,-0.039623691,-0.000193
1.202580929,0.035066967,0.019824,-0.076056998,-0.016981582,-0.000184
1.212605953,0.034812243,0.019648,-0.075895965,-0.025472373,-0.000176
1.222995996,0.034557519,0.01948,-0.075556393,-0.025472373,-0.000168
1.233103037,0.034302795,0.019319,-0.075178621,-0.025472373,-0.000161
1.243578911,0.034104677,0.019166,-0.075046748,-0.019811846,-0.000153
1.253887892,0.033793348,0.019019,-0.074316613,-0.0311329,-0.000147
1.263910055,0.033623532,0.01888,-0.074251286,-0.016981582,-0.000139
1.274355888,0.033340506,0.018747,-0.073592534,-0.028302637,-0.000133
1.284389019,0.033029177,0.01862,-0.072757663,-0.0311329,-0.000127
1.294842005,0.032859361,0.0185,-0.072598635,-0.016981582,-0.00012
1.30486393,0.032519729,0.018385,-0.071560574,-0.033963164,-0.000115
1.315260887,0.032321611,0.018276,-0.071202542,-0.019811846,-0.000109
1.325512886,0.031925374,0.018171,-0.069829468,-0.039623691,-0.000105
1.335568905,0.031727256,0.018072,-0.069417726,-0.019811846,-9.90E-05
1.345984936,0.03155744,0.017977,-0.069128502,-0.016981582,-9.50E-05
1.356022835,0.031331019,0.017887,-0.068527416,-0.022642109,-9.00E-05
1.366431952,0.0311329,0.017801,-0.068050038,-0.019811846,-8.60E-05
1.376538992,0.030906479,0.017719,-0.067407929,-0.022642109,-8.20E-05
1.386926889,0.030821571,0.01764,-0.0674605,-0.008490791,-7.90E-05
1.397014856,0.030566847,0.017565,-0.066640642,-0.025472373,-7.50E-05
1.40731883,0.030397032,0.017493,-0.066231348,-0.016981582,-7.20E-05
1.417652845,0.030142308,0.017424,-0.065379963,-0.025472373,-6.90E-05
1.427696943,0.029802676,0.017358,-0.064088399,-0.033963164,-6.60E-05
1.438158035,0.029547953,0.017294,-0.063211598,-0.025472373,-6.40E-05
1.448217869,0.029293229,0.017232,-0.062320838,-0.025472373,-6.20E-05
1.458612919,0.029123413,0.017173,-0.061841308,-0.016981582,-5.90E-05
1.468678951,0.028925295,0.017115,-0.061212032,-0.019811846,-5.80E-05
1.479061842,0.028670571,0.017059,-0.060290807,-0.025472373,-5.60E-05
1.4891119,0.02844415,0.017004,-0.059502643,-0.022642109,-5.50E-05
1.499479055,0.028359242,0.01695,-0.059419045,-0.008490791,-5.40E-05
1.509866953,0.028189426,0.016898,-0.058900323,-0.016981582,-5.20E-05
1.519898891,0.028104518,0.016846,-0.05880363,-0.008490791,-5.20E-05
1.530313015,0.027821492,0.016796,-0.057707311,-0.028302637,-5.00E-05
1.540381908,0.027651676,0.016746,-0.057174151,-0.016981582,-5.00E-05
1.550747871,0.02748186,0.016696,-0.056642149,-0.016981582,-5.00E-05
1.560786009,0.027198834,0.016646,-0.055540657,-0.028302637,-5.00E-05
1.571184874,0.027029018,0.016597,-0.055001586,-0.016981582,-4.90E-05
1.581409931,0.026745992,0.016548,-0.053893046,-0.028302637,-4.90E-05
1.59245801,0.026604478,0.016499,-0.053498256,-0.014151318,-4.90E-05
1.602638006,0.026434663,0.016449,-0.052960312,-0.016981582,-5.00E-05
1.612781048,0.026293149,0.016399,-0.05256223,-0.014151318,-5.00E-05
1.623038054,0.026208241,0.016349,-0.052449105,-0.008490791,-5.00E-05
1.633141994,0.026038426,0.016298,-0.051914129,-0.016981582,-5.10E-05
1.643400908,0.025925215,0.016247,-0.05166265,-0.011321055,-5.10E-05
1.653806925,0.025783702,0.016195,-0.051274883,-0.014151318,-5.20E-05
1.663847923,0.025585583,0.016142,-0.050606248,-0.019811846,-5.30E-05
1.674262047,0.025472373,0.016088,-0.050368814,-0.011321055,-5.40E-05
1.684293032,0.025302557,0.016034,-0.049845531,-0.016981582,-5.40E-05
1.694766998,0.025132741,0.015979,-0.049328967,-0.016981582,-5.50E-05
1.704792976,0.02490632,0.015922,-0.048535917,-0.022642109,-5.70E-05
1.715181828,0.02479311,0.015865,-0.048310501,-0.011321055,-5.70E-05
1.72603488,0.024651596,0.015806,-0.047955382,-0.014151318,-5.90E-05
1.736253977,0.024566688,0.015747,-0.04787993,-0.008490791,-5.90E-05
1.746896029,0.024453478,0.015686,-0.047674838,-0.011321055,-6.10E-05
1.757050991,0.02436857,0.015624,-0.047613574,-0.008490791,-6.20E-05
1.76757288,0.024283662,0.015561,-0.047559149,-0.008490791,-6.30E-05
1.778182983,0.024142149,0.015497,-0.047226526,-0.014151318,-6.40E-05
1.788097858,0.024057241,0.015432,-0.047226526,-0.008490791,-6.50E-05
1.798418045,0.023915728,0.015366,-0.046853392,-0.014151318,-6.60E-05
1.808316946,0.023661004,0.015298,-0.046853392,-0.025472373,-6.80E-05
1.81874299,0.023576096,0.015229,-0.045942052,-0.008490791,-6.90E-05
1.828798056,0.023349675,0.015159,-0.045209404,-0.022642109,-7.00E-05
1.839176893,0.023236465,0.015088,-0.045049051,-0.011321055,-7.10E-05
1.849437952,0.023038346,0.015016,-0.044467016,-0.019811846,-7.20E-05
1.859447956,0.022925136,0.014942,-0.044319788,-0.011321055,-7.40E-05
1.869868994,0.022811925,0.014867,-0.044178359,-0.011321055,-7.50E-05
1.879942894,0.022670412,0.014792,-0.043893451,-0.014151318,-7.50E-05
1.890571833,0.022613807,0.014715,-0.04404486,-0.005660527,-7.70E-05
1.900441885,0.022500596,0.014637,-0.043916291,-0.011321055,-7.80E-05
1.910773039,0.022359083,0.014559,-0.043647084,-0.014151318,-7.80E-05
1.920841932,0.02221757,0.014479,-0.043386297,-0.014151318,-8.00E-05
1.931207895,0.022160964,0.014398,-0.043556512,-0.005660527,-8.10E-05
1.941509008,0.022047754,0.014317,-0.043442415,-0.011321055,-8.10E-05
1.951542854,0.021906241,0.014234,-0.043196871,-0.014151318,-8.30E-05
1.961961985,0.02179303,0.014151,-0.043093578,-0.011321055,-8.30E-05
1.971991062,0.021623214,0.014067,-0.042709982,-0.016981582,-8.40E-05
1.983192921,0.021510004,0.013982,-0.042619377,-0.011321055,-8.50E-05
1.993445873,0.021396793,0.013897,-0.042523638,-0.011321055,-8.50E-05
2.003378868,0.021311885,0.013811,-0.042574743,-0.008490791,-8.60E-05
2.013772964,0.021057162,0.013724,-0.041781813,-0.025472373,-8.70E-05
2.023695946,0.021000556,0.013637,-0.041781813,-0.005660527,-8.70E-05
2.034319878,0.02083074,0.013549,-0.041614482,-0.016981582,-8.80E-05
2.044329882,0.020802438,0.013461,-0.041957124,-0.002830264,-8.80E-05
2.054698944,0.020632622,0.013372,-0.041598233,-0.016981582,-8.90E-05
2.064790964,0.020547714,0.013283,-0.041662718,-0.008490791,-8.90E-05
2.075149059,0.020491109,0.013194,-0.041870015,-0.005660527,-8.90E-05
2.085214853,0.020434504,0.013104,-0.042081254,-0.005660527,-9.00E-05
2.095523834,0.020321293,0.013014,-0.042010391,-0.011321055,-9.00E-05
2.105917931,0.020264688,0.012924,-0.042223109,-0.005660527,-9.00E-05
2.115943909,0.020151477,0.012833,-0.042156173,-0.011321055,-9.10E-05
2.126329899,0.020094872,0.012743,-0.042368907,-0.005660527,-9.00E-05
2.136406899,0.019981661,0.012652,-0.042302189,-0.011321055,-9.10E-05
2.146802902,0.019840148,0.012562,-0.042090021,-0.014151318,-9.00E-05
2.156847,0.01975524,0.012471,-0.042164397,-0.008490791,-9.10E-05
2.167353868,0.019585424,0.012381,-0.041810675,-0.016981582,-9.00E-05
2.177506924,0.019585424,0.01229,-0.041810675,0,-9.10E-05
2.187587976,0.019472214,0.0122,-0.042237928,-0.011321055,-9.00E-05
2.198050022,0.019443911,0.01211,-0.042592434,-0.002830264,-9.00E-05
2.208065987,0.019302398,0.01202,-0.042378658,-0.014151318,-9.00E-05
2.218442917,0.019189188,0.01193,-0.042307794,-0.011321055,-9.00E-05
2.228515863,0.019132582,0.011841,-0.042513849,-0.005660527,-8.90E-05
2.238879919,0.018962766,0.011752,-0.042154614,-0.016981582,-8.90E-05
2.248958826,0.018906161,0.011663,-0.042360377,-0.005660527,-8.90E-05
2.25928998,0.018849556,0.011574,-0.042567462,-0.005660527,-8.90E-05
2.269616842,0.018708043,0.011486,-0.042343766,-0.014151318,-8.80E-05
2.279628992,0.018623135,0.011399,-0.042398559,-0.008490791,-8.70E-05
2.290067911,0.018453319,0.011311,-0.042034142,-0.016981582,-8.80E-05
2.300155878,0.018340108,0.011225,-0.04194116,-0.011321055,-8.60E-05
2.310559988,0.018226898,0.011138,-0.041854359,-0.011321055,-8.70E-05
2.320593834,0.01814199,0.011053,-0.041897499,-0.008490791,-8.50E-05
2.330986023,0.018057082,0.010967,-0.041947205,-0.008490791,-8.60E-05
2.341037035,0.018000477,0.010883,-0.042127079,-0.005660527,-8.40E-05
2.351357937,0.017943872,0.010799,-0.042308295,-0.005660527,-8.40E-05
2.361695051,0.017858964,0.010715,-0.042347991,-0.008490791,-8.40E-05
2.371728897,0.017774056,0.010632,-0.042381582,-0.008490791,-8.30E-05
2.382946014,0.017632543,0.01055,-0.042131479,-0.014151318,-8.20E-05
2.393015862,0.017547635,0.010469,-0.04215481,-0.008490791,-8.10E-05
2.403118849,0.017406121,0.010388,-0.041894796,-0.014151318,-8.10E-05
2.413140059,0.017349516,0.010308,-0.04205414,-0.005660527,-8.00E-05
2.423455,0.017208003,0.010228,-0.041789761,-0.014151318,-8.00E-05
2.433923006,0.017094792,0.010149,-0.041662292,-0.011321055,-7.90E-05
2.443917036,0.017038187,0.010071,-0.04181109,-0.005660527,-7.80E-05
2.454293966,0.016953279,0.0099937,-0.041816403,-0.008490791,-7.73E-05
2.464360952,0.016924977,0.009917,-0.042100728,-0.002830264,-7.67E-05
2.47474885,0.016811766,0.009841,-0.041958068,-0.011321055,-7.60E-05
2.484801054,0.016726858,0.0097657,-0.041952087,-0.008490791,-7.53E-05
2.495254993,0.01664195,0.0096912,-0.041943579,-0.008490791,-7.45E-05
2.505475044,0.016557042,0.0096174,-0.04192991,-0.008490791,-7.38E-05
2.515557051,0.016443832,0.0095443,-0.041771794,-0.011321055,-7.31E-05
2.526013851,0.016330621,0.009472,-0.041610229,-0.011321055,-7.23E-05
2.536039829,0.016160805,0.0094004,-0.041159862,-0.016981582,-7.16E-05
2.546428919,0.016047595,0.0093295,-0.040990166,-0.011321055,-7.09E-05
2.556495905,0.01599099,0.0092594,-0.04109834,-0.005660527,-7.01E-05
2.566911936,0.015877779,0.0091899,-0.040921552,-0.011321055,-6.95E-05
2.576931,0.015764569,0.0091212,-0.040738959,-0.011321055,-6.87E-05
2.587296009,0.015707963,0.0090533,-0.040836806,-0.005660527,-6.79E-05
2.597655058,0.015651358,0.008986,-0.040930916,-0.005660527,-6.73E-05
2.607666016,0.01556645,0.0089195,-0.040879587,-0.008490791,-6.65E-05
2.618110895,0.01545324,0.0088537,-0.040683882,-0.011321055,-6.58E-05
2.628125906,0.015396634,0.0087885,-0.040766611,-0.005660527,-6.52E-05
2.638510942,0.015311726,0.0087241,-0.040705092,-0.008490791,-6.44E-05
2.648563862,0.015226818,0.0086604,-0.040638656,-0.008490791,-6.37E-05
2.658974886,0.0150287,0.0085973,-0.040003761,-0.019811846,-6.31E-05
2.669015884,0.014972095,0.0085349,-0.040071551,-0.005660527,-6.24E-05
2.679376841,0.014943792,0.0084732,-0.040278701,-0.002830264,-6.17E-05
2.689743042,0.014858884,0.0084121,-0.040199684,-0.008490791,-6.11E-05
2.699830055,0.014717371,0.0083517,-0.039832701,-0.014151318,-6.04E-05
2.710168839,0.014575858,0.0082919,-0.039463133,-0.014151318,-5.98E-05
2.72021699,0.014519253,0.0082327,-0.039514018,-0.005660527,-5.92E-05
2.73061204,0.014462647,0.0081742,-0.03956272,-0.005660527,-5.85E-05
2.740671873,0.014406042,0.0081162,-0.03960766,-0.005660527,-5.80E-05
2.75106287,0.014321134,0.0080589,-0.039508644,-0.008490791,-5.73E-05
2.763735056,0.014207924,0.0080021,-0.039273641,-0.011321055,-5.68E-05
2.771731853,0.014179621,0.007946,-0.039273641,-0.002830264,-5.61E-05
2.782078981,0.014123016,0.0078904,-0.039476305,-0.005660527,-5.56E-05
2.792428017,0.0139532,0.0078353,-0.03893988,-0.016981582,-5.51E-05
2.802763939,0.013868292,0.0077808,-0.038826404,-0.008490791,-5.45E-05
2.812814951,0.013726779,0.0077268,-0.038425004,-0.014151318,-5.40E-05
2.823127031,0.013641871,0.0076734,-0.038304439,-0.008490791,-5.34E-05
2.833127022,0.013613568,0.0076205,-0.038463417,-0.002830264,-5.29E-05
2.84363389,0.013472055,0.007568,-0.03805555,-0.014151318,-5.25E-05
2.854001999,0.01341545,0.0075161,-0.038068743,-0.005660527,-5.19E-05
2.864068031,0.013302239,0.0074646,-0.037795423,-0.011321055,-5.15E-05
2.874415874,0.013245634,0.0074137,-0.037803148,-0.005660527,-5.09E-05
2.884482861,0.013189029,0.0073631,-0.037808322,-0.005660527,-5.06E-05
2.894943953,0.013047515,0.0073131,-0.037386683,-0.014151318,-5.00E-05
2.904993057,0.013019213,0.0072635,-0.037527901,-0.002830264,-4.96E-05
2.915314913,0.012934305,0.0072143,-0.03738477,-0.008490791,-4.92E-05
2.92561388,0.012934305,0.0071655,-0.037663749,0,-4.88E-05
2.935678005,0.012849397,0.0071171,-0.037516522,-0.008490791,-4.84E-05
2.946240902,0.012736186,0.0070692,-0.037225841,-0.011321055,-4.79E-05
2.956127882,0.012651279,0.0070216,-0.037225841,-0.008490791,-4.76E-05
2.966519833,0.012566371,0.0069744,-0.036918815,-0.008490791,-4.72E-05
2.976583958,0.012396555,0.0069276,-0.036336786,-0.016981582,-4.68E-05
2.986989975,0.012283344,0.0068812,-0.036036456,-0.011321055,-4.64E-05
2.997107029,0.012170134,0.0068351,-0.035733268,-0.011321055,-4.61E-05
3.007371902,0.012113528,0.0067894,-0.035711584,-0.005660527,-4.57E-05
3.017840862,0.012056923,0.006744,-0.035688902,-0.005660527,-4.54E-05
3.027885914,0.012028621,0.006699,-0.035804497,-0.002830264,-4.50E-05
3.038256884,0.012000318,0.0066543,-0.035919757,-0.002830264,-4.47E-05
3.048308849,0.011972015,0.0066099,-0.036032606,-0.002830264,-4.44E-05
3.058703899,0.011887107,0.0065658,-0.035861747,-0.008490791,-4.41E-05
3.068773031,0.011858805,0.006522,-0.035971469,-0.002830264,-4.38E-05
3.079160929,0.011773897,0.0064785,-0.035797437,-0.008490791,-4.35E-05
3.089231014,0.011717292,0.0064353,-0.035762347,-0.005660527,-4.32E-05
3.099504948,0.011660686,0.0063924,-0.035726271,-0.005660527,-4.29E-05
3.109920025,0.011604081,0.0063498,-0.035689076,-0.005660527,-4.26E-05
3.119930029,0.011547476,0.0063075,-0.035649071,-0.005660527,-4.23E-05
3.130310059,0.011434265,0.0062654,-0.035325648,-0.011321055,-4.21E-05
3.140396833,0.011349357,0.0062236,-0.035141149,-0.008490791,-4.18E-05
3.15158987,0.011264449,0.006182,-0.034958638,-0.008490791,-4.16E-05
3.161526918,0.011207844,0.0061407,-0.034958638,-0.005660527,-4.13E-05
3.171607018,0.011179541,0.0060997,-0.035006679,-0.002830264,-4.10E-05
3.182132006,0.011122936,0.0060589,-0.03495961,-0.005660527,-4.08E-05
3.191994905,0.011066331,0.0060184,-0.03495961,-0.005660527,-4.05E-05
3.202533007,0.011038028,0.005978,-0.035001539,-0.002830264,-4.04E-05
3.212463856,0.01095312,0.005938,-0.035001539,-0.008490791,-4.00E-05
3.222892046,0.010896515,0.0058981,-0.034754528,-0.005660527,-3.99E-05
3.232946873,0.010811607,0.0058585,-0.0345579,-0.008490791,-3.96E-05
3.243271828,0.010755002,0.0058191,-0.034502428,-0.005660527,-3.94E-05
3.253592014,0.010698397,0.0057799,-0.034445311,-0.005660527,-3.92E-05
3.263613939,0.010585186,0.005741,-0.034103457,-0.011321055,-3.89E-05
3.274015903,0.010500278,0.0057022,-0.033902843,-0.008490791,-3.88E-05
3.284083843,0.010443673,0.0056637,-0.033841191,-0.005660527,-3.85E-05
3.294760942,0.010387068,0.0056254,-0.033780186,-0.005660527,-3.83E-05
3.304548025,0.01030216,0.0055873,-0.033780186,-0.008490791,-3.81E-05
3.314990044,0.010217252,0.0055494,-0.033367726,-0.008490791,-3.79E-05
3.325003862,0.010160647,0.0055117,-0.033301183,-0.005660527,-3.77E-05
3.335926056,0.010104041,0.0054743,-0.033235019,-0.005660527,-3.74E-05
3.345723867,0.010075739,0.005437,-0.033235019,-0.002830264,-3.73E-05
3.355748892,0.010019133,0.0053999,-0.033237891,-0.005660527,-3.71E-05
3.366142035,0.009962528,0.005363,-0.033168004,-0.005660527,-3.69E-05
3.376241922,0.009849318,0.0053264,-0.032812379,-0.011321055,-3.66E-05
3.386603832,0.00976441,0.0052899,-0.032598156,-0.008490791,-3.65E-05
3.3967309,0.009707804,0.0052536,-0.032523689,-0.005660527,-3.63E-05
3.407081842,0.009537989,0.0052175,-0.031881943,-0.016981582,-3.61E-05
3.417137861,0.009481383,0.0051817,-0.031803867,-0.005660527,-3.58E-05
3.42740798,0.009453081,0.005146,-0.031867414,-0.002830264,-3.57E-05
3.438360929,0.009396475,0.0051105,-0.031790003,-0.005660527,-3.55E-05
3.447952986,0.00933987,0.0050752,-0.031790003,-0.005660527,-3.53E-05
3.458415985,0.009311567,0.0050401,-0.03176886,-0.002830264,-3.51E-05
3.468404055,0.009283265,0.0050052,-0.031827528,-0.002830264,-3.49E-05
3.47889185,0.009283265,0.0049705,-0.032028115,0,-3.47E-05
3.488888025,0.009254962,0.004936,-0.032085044,-0.002830264,-3.45E-05
3.49930191,0.009170054,0.0049016,-0.031859161,-0.008490791,-3.44E-05
3.509548903,0.009113449,0.0048675,-0.031772262,-0.005660527,-3.41E-05
3.519614935,0.008971936,0.0048336,-0.031259672,-0.014151318,-3.39E-05
3.530012846,0.008915331,0.0047998,-0.031171292,-0.005660527,-3.38E-05
3.543056965,0.008858725,0.0047663,-0.031087704,-0.005660527,-3.35E-05
3.55092001,0.008773817,0.0047329,-0.031087704,-0.008490791,-3.34E-05
3.56090498,0.008688909,0.0046997,-0.030614448,-0.008490791,-3.32E-05
3.571234941,0.008604002,0.0046668,-0.030378823,-0.008490791,-3.29E-05
3.581589937,0.008547396,0.004634,-0.030283622,-0.005660527,-3.28E-05
3.591872931,0.008547396,0.0046014,-0.030471399,0,-3.26E-05
3.602192879,0.008490791,0.004569,-0.030374682,-0.005660527,-3.24E-05
3.612190008,0.008434186,0.0045368,-0.030276061,-0.005660527,-3.22E-05
3.622675896,0.008405883,0.0045048,-0.030319101,-0.002830264,-3.20E-05
3.632580042,0.008349278,0.004473,-0.030319101,-0.005660527,-3.18E-05
3.64302206,0.00826437,0.0044414,-0.029975191,-0.008490791,-3.16E-05
3.653048992,0.008207765,0.0044099,-0.029872524,-0.005660527,-3.15E-05
3.663352966,0.008066251,0.0043787,-0.029343763,-0.014151318,-3.12E-05
3.673770905,0.008037949,0.0043477,-0.029380315,-0.002830264,-3.10E-05
3.683820963,0.007981343,0.0043168,-0.029273868,-0.005660527,-3.09E-05
3.694409847,0.007868133,0.0042862,-0.028883123,-0.011321055,-3.06E-05
3.704324007,0.007811528,0.0042557,-0.028774199,-0.005660527,-3.05E-05
3.714768887,0.007783225,0.0042255,-0.028805995,-0.002830264,-3.02E-05
3.724715948,0.007754922,0.0041954,-0.028805995,-0.002830264,-3.01E-05
3.735170841,0.00772662,0.0041655,-0.02886654,-0.002830264,-2.99E-05
3.745229006,0.007698317,0.0041359,-0.028894557,-0.002830264,-2.96E-05
3.7555089,0.007670014,0.0041064,-0.028922524,-0.002830264,-2.95E-05
