Time,delta,AngRef,angVelref,Realized,Ref_diff
10.44722795,0.001443434,3.51E-05,-0.018977231,0.005660527,-2.59E-07
10.45759797,0.001443434,3.48E-05,-0.019271413,0,-2.57E-07
10.46800399,0.001471737,3.46E-05,-0.019418602,0.002830264,-2.56E-07
10.47802591,0.001471737,3.43E-05,-0.019424287,0,-2.54E-07
10.48845077,0.001471737,3.41E-05,-0.01943004,0,-2.52E-07
10.49845696,0.001443434,3.38E-05,-0.019294011,-0.002830264,-2.50E-07
10.50886083,0.001443434,3.36E-05,-0.019299652,0,-2.48E-07
10.51890683,0.001443434,3.33E-05,-0.019305136,0,-2.46E-07
10.52928686,0.001443434,3.31E-05,-0.019310748,0,-2.45E-07
10.53934288,0.001471737,3.28E-05,-0.019457811,0.002830264,-2.42E-07
10.54968786,0.001443434,3.26E-05,-0.019321882,-0.002830264,-2.41E-07
10.55997896,0.001471737,3.24E-05,-0.019468953,0.002830264,-2.40E-07
10.5701139,0.001471737,3.21E-05,-0.019474601,0,-2.37E-07
10.58050585,0.00150004,3.19E-05,-0.019621867,0.002830264,-2.36E-07
10.59052086,0.00150004,3.17E-05,-0.019627459,0,-2.34E-07
10.6009748,0.00150004,3.14E-05,-0.019633219,0,-2.32E-07
10.61098886,0.00150004,3.12E-05,-0.01963879,0,-2.31E-07
10.62135482,0.001471737,3.10E-05,-0.019502892,-0.002830264,-2.28E-07
10.63140583,0.001471737,3.07E-05,-0.019508384,0,-2.28E-07
10.64181995,0.001471737,3.05E-05,-0.019514013,0,-2.25E-07
10.65226483,0.001471737,3.03E-05,-0.019519639,0,-2.24E-07
10.66234183,0.001471737,3.01E-05,-0.019525115,0,-2.22E-07
10.6727829,0.00150004,2.98E-05,-0.019672332,0.002830264,-2.21E-07
10.68281293,0.00150004,2.96E-05,-0.019677858,0,-2.19E-07
10.69320297,0.00150004,2.94E-05,-0.019683526,0,-2.17E-07
10.70328093,0.001528342,2.92E-05,-0.019830648,0.002830264,-2.16E-07
10.71360779,0.001528342,2.90E-05,-0.019836367,0,-2.14E-07
10.72392392,0.001528342,2.88E-05,-0.019841986,0,-2.13E-07
10.73396087,0.001556645,2.85E-05,-0.019989243,0.002830264,-2.11E-07
10.74440289,0.001528342,2.83E-05,-0.01985347,-0.002830264,-2.09E-07
10.75442481,0.001528342,2.81E-05,-0.019859026,0,-2.08E-07
10.76504087,0.001556645,2.79E-05,-0.020006435,0.002830264,-2.07E-07
10.77486897,0.001556645,2.77E-05,-0.020006435,0,-2.05E-07
10.78857994,0.001556645,2.75E-05,-0.020018789,0,-2.03E-07
10.79591298,0.001584948,2.73E-05,-0.020018789,0.002830264,-2.02E-07
10.80585885,0.001584948,2.71E-05,-0.020170887,0,-2.01E-07
10.81629181,0.001584948,2.69E-05,-0.020176764,0,-1.99E-07
10.82635689,0.001584948,2.67E-05,-0.020182451,0,-1.97E-07
10.83700395,0.001584948,2.65E-05,-0.020188405,0,-1.96E-07
10.84685779,0.001584948,2.63E-05,-0.020188405,0,-1.95E-07
10.85728383,0.001556645,2.61E-05,-0.020058144,-0.002830264,-1.93E-07
10.8673768,0.001528342,2.59E-05,-0.019922142,-0.002830264,-1.92E-07
10.87771678,0.001528342,2.58E-05,-0.01992776,0,-1.91E-07
10.88801098,0.001471737,2.56E-05,-0.019650056,-0.005660527,-1.89E-07
10.89804077,0.001471737,2.54E-05,-0.019655436,0,-1.87E-07
10.90846992,0.00150004,2.52E-05,-0.019802486,0.002830264,-1.86E-07
10.91853189,0.001528342,2.50E-05,-0.019949464,0.002830264,-1.85E-07
10.92889094,0.001528342,2.48E-05,-0.01995506,0,-1.84E-07
10.93894291,0.001528342,2.46E-05,-0.019960509,0,-1.82E-07
10.94934177,0.001528342,2.45E-05,-0.019966101,0,-1.81E-07
10.95940685,0.001528342,2.43E-05,-0.01997154,0,-1.79E-07
10.96991181,0.00150004,2.41E-05,-0.019835565,-0.002830264,-1.79E-07
10.98035097,0.00150004,2.39E-05,-0.019841075,0,-1.77E-07
10.9903419,0.00150004,2.37E-05,-0.01984638,0,-1.75E-07
11.00073886,0.001471737,2.36E-05,-0.019710252,-0.002830264,-1.74E-07
11.01081991,0.001443434,2.34E-05,-0.019573901,-0.002830264,-1.74E-07
11.02120781,0.001415132,2.32E-05,-0.019437581,-0.002830264,-1.71E-07
11.0312438,0.001415132,2.31E-05,-0.019442631,0,-1.71E-07
11.04166484,0.001386829,2.29E-05,-0.019306222,-0.002830264,-1.69E-07
11.05188179,0.001386829,2.27E-05,-0.019311168,0,-1.68E-07
11.06194878,0.001386829,2.26E-05,-0.019316204,0,-1.67E-07
11.07239699,0.001386829,2.24E-05,-0.0193213,0,-1.65E-07
11.08244681,0.001415132,2.22E-05,-0.019467838,0.002830264,-1.65E-07
11.09294677,0.001415132,2.21E-05,-0.01947304,0,-1.63E-07
11.10295892,0.001443434,2.19E-05,-0.019619633,0.002830264,-1.62E-07
11.11336994,0.001443434,2.17E-05,-0.019624882,0,-1.61E-07
11.12336898,0.001443434,2.16E-05,-0.019629945,0,-1.59E-07
11.13373899,0.001443434,2.14E-05,-0.019635162,0,-1.59E-07
11.14408898,0.001415132,2.13E-05,-0.019498753,-0.002830264,-1.57E-07
11.15410399,0.001386829,2.11E-05,-0.019362129,-0.002830264,-1.56E-07
11.16451693,0.001358527,2.10E-05,-0.019225568,-0.002830264,-1.55E-07
11.17460179,0.001358527,2.08E-05,-0.01923039,0,-1.54E-07
11.18496895,0.001358527,2.06E-05,-0.019235311,0,-1.52E-07
11.19545984,0.001386829,2.05E-05,-0.019381868,0.002830264,-1.52E-07
11.205616,0.001415132,2.03E-05,-0.019528392,0.002830264,-1.50E-07
11.21581483,0.001415132,2.02E-05,-0.019533338,0,-1.50E-07
11.22581577,0.001415132,2.00E-05,-0.019538342,0,-1.48E-07
11.23628497,0.001415132,1.99E-05,-0.019543456,0,-1.47E-07
11.24632096,0.001415132,1.98E-05,-0.019548389,0,-1.46E-07
11.25667882,0.001415132,1.96E-05,-0.019553451,0,-1.45E-07
11.26700783,0.001415132,1.95E-05,-0.019558494,0,-1.44E-07
11.27716684,0.001415132,1.93E-05,-0.019563466,0,-1.43E-07
11.28723788,0.001386829,1.92E-05,-0.019426789,-0.002830264,-1.42E-07
11.29759693,0.001415132,1.90E-05,-0.019573348,0.002830264,-1.41E-07
11.30804181,0.001443434,1.89E-05,-0.019720012,0.002830264,-1.39E-07
11.31787586,0.001443434,1.88E-05,-0.019720012,0,-1.39E-07
11.32831597,0.001471737,1.86E-05,-0.019871753,0.002830264,-1.38E-07
11.33839989,0.001471737,1.85E-05,-0.019876838,0,-1.37E-07
11.34875894,0.00150004,1.83E-05,-0.020023629,0.002830264,-1.35E-07
11.35880089,0.00150004,1.82E-05,-0.020028775,0,-1.35E-07
11.36926484,0.00150004,1.81E-05,-0.020034095,0,-1.34E-07
11.37930179,0.001528342,1.79E-05,-0.020180818,0.002830264,-1.33E-07
11.38965392,0.00150004,1.78E-05,-0.020044562,-0.002830264,-1.31E-07
11.39993978,0.00150004,1.77E-05,-0.020049709,0,-1.31E-07
11.40998697,0.001471737,1.76E-05,-0.019913311,-0.002830264,-1.30E-07
11.42042995,0.001443434,1.74E-05,-0.019776908,-0.002830264,-1.29E-07
11.4304719,0.001415132,1.73E-05,-0.019640245,-0.002830264,-1.28E-07
11.44082379,0.001415132,1.72E-05,-0.019645227,0,-1.27E-07
11.45088077,0.001415132,1.70E-05,-0.019650078,0,-1.26E-07
11.46128488,0.001386829,1.69E-05,-0.019513461,-0.002830264,-1.25E-07
11.47138596,0.001386829,1.68E-05,-0.019518235,0,-1.24E-07
11.48170495,0.001386829,1.67E-05,-0.019523091,0,-1.24E-07
11.49201584,0.001386829,1.66E-05,-0.019527862,0,-1.22E-07
11.50204086,0.001386829,1.64E-05,-0.019532676,0,-1.22E-07
11.51248384,0.001386829,1.63E-05,-0.019537567,0,-1.20E-07
11.52253389,0.001415132,1.62E-05,-0.019683898,0.002830264,-1.20E-07
11.53290582,0.001415132,1.61E-05,-0.01968885,0,-1.19E-07
11.54302788,0.001415132,1.60E-05,-0.019693689,0,-1.18E-07
11.55339789,0.001415132,1.58E-05,-0.019698626,0,-1.17E-07
11.56345677,0.001386829,1.57E-05,-0.019561828,-0.002830264,-1.16E-07
11.57379699,0.001415132,1.56E-05,-0.019708262,0.002830264,-1.16E-07
11.5841949,0.001415132,1.55E-05,-0.019713197,0,-1.14E-07
11.59863091,0.001443434,1.54E-05,-0.019861448,0.002830264,-1.14E-07
11.60510278,0.001443434,1.53E-05,-0.019861448,0,-1.13E-07
11.61509991,0.001471737,1.51E-05,-0.0200113,0.002830264,-1.12E-07
11.62546277,0.001471737,1.50E-05,-0.020016388,0,-1.11E-07
11.63558984,0.001443434,1.49E-05,-0.019879767,-0.002830264,-1.11E-07
11.64650083,0.001443434,1.48E-05,-0.01988498,0,-1.09E-07
11.65634584,0.001443434,1.47E-05,-0.01988498,0,-1.09E-07
11.66659999,0.001415132,1.46E-05,-0.019752999,-0.002830264,-1.08E-07
11.6767509,0.001386829,1.45E-05,-0.019616203,-0.002830264,-1.07E-07
11.68681288,0.001358527,1.44E-05,-0.019479282,-0.002830264,-1.07E-07
11.69720387,0.001330224,1.43E-05,-0.019342398,-0.002830264,-1.05E-07
11.70720577,0.001330224,1.42E-05,-0.019346876,0,-1.05E-07
11.71757388,0.001330224,1.41E-05,-0.019351492,0,-1.04E-07
11.72782898,0.001358527,1.40E-05,-0.019497584,0.002830264,-1.04E-07
11.73786378,0.001358527,1.39E-05,-0.019502217,0,-1.02E-07
11.74829197,0.001386829,1.38E-05,-0.019648531,0.002830264,-1.02E-07
11.75833893,0.001386829,1.37E-05,-0.019653183,0,-1.01E-07
11.76880097,0.001358527,1.36E-05,-0.019516381,-0.002830264,-1.00E-07
11.77884579,0.001386829,1.35E-05,-0.019662537,0.002830264,-1.00E-07
11.78925085,0.001358527,1.34E-05,-0.019525716,-0.002830264,-9.90E-08
11.79929996,0.001358527,1.33E-05,-0.019530268,0,-9.80E-08
11.80963492,0.001358527,1.32E-05,-0.019534923,0,-9.70E-08
11.81994081,0.001358527,1.31E-05,-0.01953949,0,-9.70E-08
11.82995391,0.001358527,1.30E-05,-0.019544091,0,-9.60E-08
11.84039092,0.001330224,1.29E-05,-0.019407171,-0.002830264,-9.50E-08
11.85043883,0.001358527,1.28E-05,-0.01955322,0.002830264,-9.50E-08
11.86089396,0.001358527,1.27E-05,-0.01955791,0,-9.40E-08
11.87094283,0.001358527,1.26E-05,-0.019562433,0,-9.30E-08
11.88134384,0.001358527,1.25E-05,-0.019567098,0,-9.30E-08
11.89137793,0.001330224,1.24E-05,-0.019430011,-0.002830264,-9.20E-08
11.90170288,0.001358527,1.23E-05,-0.019576148,0.002830264,-9.10E-08
11.91204095,0.001330224,1.22E-05,-0.019439163,-0.002830264,-9.00E-08
11.92206192,0.001330224,1.21E-05,-0.019443588,0,-9.00E-08
11.93251681,0.001330224,1.21E-05,-0.019448164,0,-8.90E-08
11.94255686,0.001330224,1.20E-05,-0.019452584,0,-8.90E-08
11.95293498,0.001330224,1.19E-05,-0.019457127,0,-8.80E-08
11.96301293,0.001301921,1.18E-05,-0.019319948,-0.002830264,-8.70E-08
11.97344589,0.001330224,1.17E-05,-0.019466019,0.002830264,-8.70E-08
11.9835248,0.001330224,1.16E-05,-0.019470442,0,-8.60E-08
11.99376297,0.001358527,1.15E-05,-0.019616512,0.002830264,-8.50E-08
12.00570178,0.001386829,1.14E-05,-0.019763363,0.002830264,-8.50E-08
12.0149529,0.001386829,1.14E-05,-0.019763363,0,-8.40E-08
12.02532578,0.001415132,1.13E-05,-0.019913991,0.002830264,-8.30E-08
12.03534698,0.001415132,1.12E-05,-0.019918632,0,-8.30E-08
12.04573584,0.001443434,1.11E-05,-0.020065012,0.002830264,-8.20E-08
12.05604386,0.001443434,1.10E-05,-0.020069849,0,-8.20E-08
12.06607294,0.001415132,1.10E-05,-0.019932971,-0.002830264,-8.10E-08
12.07651877,0.001415132,1.09E-05,-0.019937772,0,-8.00E-08
12.08657098,0.001415132,1.08E-05,-0.019942412,0,-8.00E-08
12.09700489,0.001415132,1.07E-05,-0.019947198,0,-7.90E-08
12.10702085,0.001415132,1.06E-05,-0.019951816,0,-7.90E-08
12.11743498,0.001386829,1.06E-05,-0.019814988,-0.002830264,-7.80E-08
12.12746382,0.001415132,1.05E-05,-0.019961119,0.002830264,-7.80E-08
12.13774586,0.001415132,1.04E-05,-0.019965843,0,-7.70E-08
12.14823079,0.001415132,1.03E-05,-0.019970636,0,-7.60E-08
12.15825891,0.001443434,1.03E-05,-0.020116839,0.002830264,-7.60E-08
12.16889691,0.001443434,1.02E-05,-0.02012179,0,-7.50E-08
12.17866397,0.001471737,1.01E-05,-0.02012179,0.002830264,-7.50E-08
12.18908596,0.001443434,1.00E-05,-0.020131218,-0.002830264,-7.40E-08
12.19916081,0.001471737,9.95E-06,-0.020277517,0.002830264,-7.38E-08
12.20954394,0.001443434,9.88E-06,-0.020140833,-0.002830264,-7.31E-08
12.21959186,0.001443434,9.81E-06,-0.020145524,0,-7.25E-08
12.22981787,0.001443434,9.73E-06,-0.020150281,0,-7.21E-08
12.24025393,0.001415132,9.66E-06,-0.020013517,-0.002830264,-7.15E-08
12.25030184,0.001443434,9.59E-06,-0.02015971,0.002830264,-7.09E-08
12.26067281,0.001443434,9.52E-06,-0.020164526,0,-7.05E-08
12.27081394,0.001471737,9.45E-06,-0.020310833,0.002830264,-6.99E-08
12.28120184,0.001443434,9.38E-06,-0.020174136,-0.002830264,-6.95E-08
12.29120994,0.001443434,9.31E-06,-0.020178793,0,-6.89E-08
12.30155993,0.001443434,9.24E-06,-0.020183585,0,-6.84E-08
12.3118968,0.001443434,9.18E-06,-0.020188292,0,-6.79E-08
12.32191682,0.001443434,9.11E-06,-0.020193026,0,-6.74E-08
12.33233976,0.001415132,9.04E-06,-0.020056237,-0.002830264,-6.69E-08
12.34236598,0.001415132,8.98E-06,-0.020060806,0,-6.64E-08
12.35276389,0.001415132,8.91E-06,-0.02006552,0,-6.60E-08
12.36283779,0.001386829,8.84E-06,-0.019928499,-0.002830264,-6.54E-08
12.37345481,0.001386829,8.78E-06,-0.019933209,0,-6.50E-08
12.38345695,0.001415132,8.72E-06,-0.020079266,0.002830264,-6.45E-08
12.39373493,0.001415132,8.65E-06,-0.020083926,0,-6.40E-08
12.40561986,0.001471737,8.59E-06,-0.020372469,0.005660527,-6.35E-08
12.4151938,0.00150004,8.52E-06,-0.020372469,0.002830264,-6.31E-08
12.4256289,0.001528342,8.46E-06,-0.020665257,0.002830264,-6.26E-08
12.43585181,0.001528342,8.40E-06,-0.020670131,0,-6.22E-08
12.44581389,0.001528342,8.34E-06,-0.020675093,0,-6.17E-08
12.45647192,0.001556645,8.28E-06,-0.020821847,0.002830264,-6.12E-08
12.46654487,0.001528342,8.22E-06,-0.020685234,-0.002830264,-6.08E-08
12.47687793,0.001528342,8.16E-06,-0.020690255,0,-6.04E-08
12.48686981,0.001528342,8.10E-06,-0.020695117,0,-5.99E-08
12.49730778,0.001528342,8.04E-06,-0.020700172,0,-5.95E-08
12.50733185,0.001528342,7.98E-06,-0.020705041,0,-5.90E-08
12.51766396,0.00150004,7.92E-06,-0.020568442,-0.002830264,-5.86E-08
12.52807498,0.00150004,7.86E-06,-0.02057339,0,-5.82E-08
12.53807998,0.001528342,7.80E-06,-0.02071976,0.002830264,-5.77E-08
12.54854178,0.001528342,7.75E-06,-0.020724816,0,-5.73E-08
12.55858278,0.001528342,7.69E-06,-0.020729688,0,-5.69E-08
12.56917787,0.001528342,7.63E-06,-0.020734799,0,-5.65E-08
12.57897878,0.001528342,7.58E-06,-0.020734799,0,-5.61E-08
12.589396,0.00150004,7.52E-06,-0.020602896,-0.002830264,-5.56E-08
12.59945297,0.00150004,7.47E-06,-0.020607681,0,-5.53E-08
12.60975885,0.00150004,7.41E-06,-0.020612568,0,-5.48E-08
12.62018085,0.00150004,7.36E-06,-0.020617504,0,-5.44E-08
12.6302278,0.001528342,7.30E-06,-0.020763873,0.002830264,-5.41E-08
12.64065385,0.001556645,7.25E-06,-0.020910497,0.002830264,-5.36E-08
12.65069485,0.001584948,7.20E-06,-0.021057036,0.002830264,-5.33E-08
12.66120791,0.001584948,7.14E-06,-0.021062274,0,-5.28E-08
12.67121887,0.00161325,7.09E-06,-0.021208871,0.002830264,-5.25E-08
12.68155599,0.001641553,7.04E-06,-0.021355713,0.002830264,-5.21E-08
12.69184995,0.001641553,6.99E-06,-0.021360911,0,-5.17E-08
12.70190096,0.001641553,6.93E-06,-0.021366209,0,-5.13E-08
12.71230888,0.001641553,6.88E-06,-0.021371567,0,-5.09E-08
12.72233987,0.001641553,6.83E-06,-0.021376743,0,-5.06E-08
12.73274493,0.00161325,6.78E-06,-0.021240486,-0.002830264,-5.02E-08
12.74280882,0.001584948,6.73E-06,-0.021103991,-0.002830264,-4.98E-08
12.75321484,0.001584948,6.68E-06,-0.021109167,0,-4.95E-08
12.76327682,0.001556645,6.63E-06,-0.020972576,-0.002830264,-4.91E-08
12.773664,0.001584948,6.59E-06,-0.02111925,0.002830264,-4.87E-08
12.7839489,0.001584948,6.54E-06,-0.021124269,0,-4.84E-08
12.79398298,0.00161325,6.49E-06,-0.021270955,0.002830264,-4.80E-08
12.80440378,0.001641553,6.44E-06,-0.021417815,0.002830264,-4.77E-08
12.81507897,0.001641553,6.39E-06,-0.02142328,0,-4.73E-08
12.82529593,0.00161325,6.35E-06,-0.021286935,-0.002830264,-4.70E-08
12.83523893,0.001641553,6.30E-06,-0.021286935,0.002830264,-4.66E-08
12.84568381,0.001641553,6.25E-06,-0.021438916,0,-4.63E-08
12.85598278,0.001641553,6.21E-06,-0.021444106,0,-4.60E-08
12.86599898,0.001641553,6.16E-06,-0.02144935,0,-4.56E-08
12.87647486,0.00161325,6.12E-06,-0.021313102,-0.002830264,-4.52E-08
12.88647079,0.00161325,6.07E-06,-0.021318157,0,-4.50E-08
12.89687181,0.001584948,6.03E-06,-0.021181788,-0.002830264,-4.46E-08
12.90691495,0.001584948,5.98E-06,-0.021186774,0,-4.43E-08
12.91729999,0.001584948,5.94E-06,-0.021191911,0,-4.39E-08
12.92735291,0.001556645,5.90E-06,-0.021055292,-0.002830264,-4.37E-08
12.93768692,0.001556645,5.85E-06,-0.021060319,0,-4.33E-08
12.94805884,0.001556645,5.81E-06,-0.021065242,0,-4.30E-08
12.95810699,0.001556645,5.77E-06,-0.021070245,0,-4.27E-08
12.96869898,0.001528342,5.72E-06,-0.020933684,-0.002830264,-4.24E-08
12.97857594,0.001528342,5.68E-06,-0.020938505,0,-4.20E-08
12.98893499,0.001528342,5.64E-06,-0.020943445,0,-4.18E-08
12.99899292,0.001528342,5.60E-06,-0.020948249,0,-4.14E-08
13.00939393,0.001528342,5.56E-06,-0.020953204,0,-4.11E-08
13.01943278,0.001528342,5.52E-06,-0.020957997,0,-4.09E-08
13.02974987,0.00150004,5.48E-06,-0.020821304,-0.002830264,-4.05E-08
13.04013896,0.00150004,5.44E-06,-0.020826169,0,-4.03E-08
13.05019283,0.001528342,5.40E-06,-0.020972472,0.002830264,-3.99E-08
13.06058598,0.001528342,5.36E-06,-0.02097742,0,-3.96E-08
13.07087994,0.001528342,5.32E-06,-0.020982322,0,-3.94E-08
13.08125877,0.001556645,5.28E-06,-0.021128855,0.002830264,-3.91E-08
13.09127688,0.001556645,5.24E-06,-0.021133719,0,-3.88E-08
13.10162282,0.001556645,5.20E-06,-0.021138726,0,-3.85E-08
13.11194396,0.001584948,5.16E-06,-0.021285224,0.002830264,-3.82E-08
13.121979,0.001556645,5.13E-06,-0.021148664,-0.002830264,-3.79E-08
13.13238692,0.001556645,5.09E-06,-0.021153698,0,-3.77E-08
13.14244699,0.001556645,5.05E-06,-0.021158569,0,-3.73E-08
13.15284586,0.00150004,5.01E-06,-0.020880389,-0.005660527,-3.71E-08
13.16287398,0.001471737,4.98E-06,-0.020743475,-0.002830264,-3.69E-08
13.173347,0.001471737,4.94E-06,-0.020748261,0,-3.65E-08
13.18336391,0.001471737,4.90E-06,-0.020752858,0,-3.63E-08
13.19368577,0.001471737,4.87E-06,-0.02075758,0,-3.61E-08
13.20407486,0.001471737,4.83E-06,-0.020762314,0,-3.57E-08
13.21406388,0.001471737,4.80E-06,-0.020766907,0,-3.55E-08
13.22832584,0.001471737,4.76E-06,-0.020773338,0,-3.53E-08
13.23497391,0.001443434,4.73E-06,-0.020773338,-0.002830264,-3.49E-08
13.24534297,0.001415132,4.69E-06,-0.020497872,-0.002830264,-3.48E-08
13.25535798,0.001415132,4.66E-06,-0.020502293,0,-3.44E-08
13.26574183,0.001415132,4.62E-06,-0.020506851,0,-3.42E-08
13.27629185,0.001386829,4.59E-06,-0.020369872,-0.002830264,-3.40E-08
13.28614378,0.001386829,4.56E-06,-0.020369872,0,-3.37E-08
13.29656696,0.001386829,4.52E-06,-0.020378627,0,-3.35E-08
13.30680585,0.001358527,4.49E-06,-0.020241435,-0.002830264,-3.32E-08
13.31709886,0.001330224,4.46E-06,-0.020104182,-0.002830264,-3.30E-08
13.32713485,0.001330224,4.42E-06,-0.020108343,0,-3.27E-08
13.33753681,0.001330224,4.39E-06,-0.020112639,0,-3.25E-08
13.34757876,0.001358527,4.36E-06,-0.020258393,0.002830264,-3.23E-08
13.35780883,0.001358527,4.33E-06,-0.020262715,0,-3.20E-08
13.36823988,0.001386829,4.29E-06,-0.020408706,0.002830264,-3.18E-08
13.37833595,0.001415132,4.26E-06,-0.020554648,0.002830264,-3.15E-08
13.3886919,0.001415132,4.23E-06,-0.020559187,0,-3.13E-08
13.39875197,0.001415132,4.20E-06,-0.02056361,0,-3.11E-08
13.40924191,0.001415132,4.17E-06,-0.0205682,0,-3.09E-08
13.41916585,0.001415132,4.14E-06,-0.0205682,0,-3.06E-08
13.42955399,0.001386829,4.11E-06,-0.020435416,-0.002830264,-3.04E-08
13.43983197,0.001386829,4.08E-06,-0.020439762,0,-3.02E-08
13.44986176,0.001386829,4.05E-06,-0.02044415,0,-3.00E-08
13.46035385,0.001386829,4.02E-06,-0.020448644,0,-2.97E-08
13.4706068,0.001386829,3.99E-06,-0.020453047,0,-2.95E-08
13.48076582,0.001386829,3.96E-06,-0.020457408,0,-2.94E-08
13.49079394,0.001415132,3.93E-06,-0.020603311,0.002830264,-2.90E-08
13.50123692,0.001443434,3.90E-06,-0.020749475,0.002830264,-2.89E-08
13.51126099,0.001443434,3.87E-06,-0.020753955,0,-2.87E-08
13.52159786,0.001443434,3.84E-06,-0.020758561,0,-2.84E-08
13.53187299,0.001443434,3.82E-06,-0.02076306,0,-2.83E-08
13.54194498,0.001443434,3.79E-06,-0.020767632,0,-2.80E-08
13.55237889,0.001443434,3.76E-06,-0.020772272,0,-2.79E-08
13.56242681,0.001415132,3.73E-06,-0.020635149,-0.002830264,-2.76E-08
13.57286978,0.001386829,3.71E-06,-0.020498106,-0.002830264,-2.74E-08
13.58289695,0.001358527,3.68E-06,-0.020360807,-0.002830264,-2.72E-08
13.59332585,0.001330224,3.65E-06,-0.020223576,-0.002830264,-2.71E-08
13.60336685,0.001330224,3.62E-06,-0.020227712,0,-2.68E-08
13.61368179,0.001301921,3.60E-06,-0.020090346,-0.002830264,-2.66E-08
13.62401295,0.001330224,3.57E-06,-0.020236023,0.002830264,-2.65E-08
13.63448596,0.001301921,3.54E-06,-0.020098788,-0.002830264,-2.62E-08
13.64467096,0.001301921,3.52E-06,-0.020102892,0,-2.60E-08
13.65460777,0.001301921,3.49E-06,-0.020102892,0,-2.59E-08
13.66518688,0.001301921,3.47E-06,-0.020111149,0,-2.57E-08
13.67513299,0.001301921,3.44E-06,-0.020111149,0,-2.54E-08
13.6855278,0.001273619,3.42E-06,-0.019977637,-0.002830264,-2.53E-08
13.6955688,0.001245316,3.39E-06,-0.019839993,-0.002830264,-2.51E-08
13.70581079,0.001217013,3.37E-06,-0.019702332,-0.002830264,-2.50E-08
13.71630096,0.001188711,3.34E-06,-0.01956467,-0.002830264,-2.47E-08
13.72628498,0.001188711,3.32E-06,-0.01956835,0,-2.45E-08
13.73667979,0.001160408,3.29E-06,-0.019430561,-0.002830264,-2.44E-08
13.74671078,0.001160408,3.27E-06,-0.01943417,0,-2.42E-08
13.75724196,0.001160408,3.24E-06,-0.019437941,0,-2.40E-08
13.76718092,0.001160408,3.22E-06,-0.019437941,0,-2.39E-08
13.77763581,0.001160408,3.20E-06,-0.019445259,0,-2.36E-08
13.78796196,0.001188711,3.17E-06,-0.019590489,0.002830264,-2.35E-08
13.79795289,0.001160408,3.15E-06,-0.019452632,-0.002830264,-2.33E-08
13.80836892,0.001188711,3.13E-06,-0.019597965,0.002830264,-2.32E-08
13.81841087,0.001160408,3.10E-06,-0.019460055,-0.002830264,-2.30E-08
13.82879281,0.001160408,3.08E-06,-0.019463776,0,-2.28E-08
13.83883882,0.001188711,3.06E-06,-0.019608973,0.002830264,-2.26E-08
13.84924698,0.001188711,3.04E-06,-0.019612792,0,-2.25E-08
13.85939884,0.001217013,3.01E-06,-0.019758108,0.002830264,-2.23E-08
13.86981583,0.001217013,2.99E-06,-0.019762019,0,-2.22E-08
13.88024688,0.001217013,2.97E-06,-0.019765924,0,-2.19E-08
13.89036393,0.001245316,2.95E-06,-0.019911314,0.002830264,-2.19E-08
13.9006989,0.001273619,2.93E-06,-0.020056878,0.002830264,-2.16E-08
13.91074586,0.001301921,2.90E-06,-0.020202416,0.002830264,-2.15E-08
13.92111897,0.001301921,2.88E-06,-0.020206568,0,-2.14E-08
13.93120098,0.001330224,2.86E-06,-0.0203522,0.002830264,-2.12E-08
13.9415369,0.001330224,2.84E-06,-0.020356422,0,-2.10E-08
13.9518249,0.001330224,2.82E-06,-0.020360553,0,-2.09E-08
13.96189499,0.001358527,2.80E-06,-0.020506332,0.002830264,-2.07E-08
13.97261286,0.001358527,2.78E-06,-0.020510794,0,-2.06E-08
13.982373,0.001358527,2.76E-06,-0.020510794,0,-2.04E-08
13.99285793,0.001330224,2.74E-06,-0.020377545,-0.002830264,-2.03E-08
14.00278592,0.001358527,2.72E-06,-0.020377545,0.002830264,-2.01E-08
14.01321578,0.001358527,2.70E-06,-0.020527541,0,-2.00E-08
14.02326083,0.001358527,2.68E-06,-0.020531731,0,-1.98E-08
14.03432679,0.001415132,2.66E-06,-0.020819526,0.005660527,-1.97E-08
14.04476881,0.001415132,2.64E-06,-0.020824056,0,-1.95E-08
14.05455995,0.001415132,2.62E-06,-0.020824056,0,-1.94E-08
14.06496096,0.001443434,2.60E-06,-0.020974497,0.002830264,-1.92E-08
14.07505679,0.001443434,2.58E-06,-0.02097896,0,-1.92E-08
14.08576298,0.001443434,2.56E-06,-0.020983676,0,-1.89E-08
14.09599876,0.001443434,2.54E-06,-0.020988115,0,-1.89E-08
14.10600591,0.001415132,2.53E-06,-0.020851019,-0.002830264,-1.87E-08
14.11651778,0.001415132,2.51E-06,-0.020855566,0,-1.85E-08
14.12641597,0.001415132,2.49E-06,-0.020855566,0,-1.84E-08
14.13687181,0.001415132,2.47E-06,-0.020864377,0,-1.83E-08
14.14692378,0.001443434,2.45E-06,-0.021010323,0.002830264,-1.82E-08
14.15730596,0.001415132,2.43E-06,-0.020873302,-0.002830264,-1.80E-08
14.16734982,0.001415132,2.42E-06,-0.020877653,0,-1.79E-08
14.17773795,0.001443434,2.40E-06,-0.02102374,0.002830264,-1.77E-08
14.18804479,0.001443434,2.38E-06,-0.021028276,0,-1.76E-08
14.20776677,0.001386829,2.36E-06,-0.020753462,-0.005660527,-1.75E-08
14.21457481,0.001386829,2.35E-06,-0.020753462,0,-1.74E-08
