Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM,phi_Gyro_intArd
0.011667966842651367,0.011667966842651367,3,0.0,-0.022494355028701545,-0.17861793907031698,0.0,0,0.0,-0.1068,-0.1068,0.0,0.01,-0.12,-0.12,0.99,0.02,35.16,-0.0
0.05070805549621582,0.01052403450012207,3,0.0,-0.023966294731972565,-0.1784198206146852,0.0,0,0.0,-0.1069,-0.1069,0.0,0.0,-0.12,-0.12,0.99,0.01,0.0,-0.0
0.09087109565734863,0.010495901107788086,3,0.0,-0.02541615533969452,-0.1784198206146852,0.0,0,0.0,-0.1069,-0.107,0.0,0.0,-0.12,-0.12,0.99,0.0,92.31,0.01
0.13044309616088867,0.010016918182373047,3,0.0,-0.026844268038300645,-0.1784198206146852,-0.0,0,0.0,-0.1072,-0.1072,-0.0,0.01,-0.12,-0.12,0.99,0.0,0.0,0.0
0.17093610763549805,0.010329008102416992,3,0.0,-0.028400095439720552,-0.1784198206146852,-0.0,0,0.0,-0.1075,-0.1075,-0.0,0.01,-0.13,-0.12,0.99,0.01,8.79,-0.0
0.2109367847442627,0.010151863098144531,3,0.0,-0.029783449036826285,-0.1784198206146852,-0.0,0,0.0,-0.108,-0.1079,-0.0,0.0,-0.12,-0.12,0.99,0.0,13.19,-0.02
0.25113368034362793,0.010164022445678711,3,0.0,-0.031146052329975433,-0.1784198206146852,-0.0,0,0.0,-0.1085,-0.1084,-0.0,0.01,-0.12,-0.12,0.99,0.0,65.93,-0.03
0.29155802726745605,0.010403156280517578,3,0.0,-0.03303135296702022,-0.1784198206146852,-0.01,0,0.0,-0.1091,-0.109,-0.01,0.0,-0.13,-0.12,0.99,0.03,8.79,-0.05
0.33106398582458496,0.009730815887451172,3,0.0,-0.03473923770121645,-0.1784198206146852,-0.01,0,0.0,-0.1097,-0.1095,-0.01,0.0,-0.12,-0.12,0.99,0.0,30.77,-0.08
0.3714408874511719,0.009918928146362305,3,0.0,-0.036176640557692624,-0.1784198206146852,-0.0,0,0.0,-0.1103,-0.1101,-0.0,0.0,-0.13,-0.13,0.99,0.0,8.79,-0.1
0.4120008945465088,0.009747028350830078,3,0.0,-0.03744334597802877,-0.1784198206146852,-0.0,0,0.0,-0.1108,-0.1107,-0.0,0.0,-0.12,-0.13,0.99,0.0,61.54,-0.11
0.4523348808288574,0.009896993637084961,3,0.0,-0.03884018721035276,-0.1784198206146852,0.0,0,0.0,-0.111,-0.1109,0.0,0.0,-0.13,-0.13,0.99,0.02,4.4,-0.11
0.4932727813720703,0.010650873184204102,3,0.0,-0.04006693943089901,-0.1784198206146852,0.0,0,0.0,-0.1111,-0.1111,0.0,0.01,-0.12,-0.12,0.99,0.0,0.0,-0.11
0.5337555408477783,0.009804964065551758,3,0.0,-0.04127529036813706,-0.1784198206146852,0.0,0,0.0,-0.1112,-0.1112,0.0,0.01,-0.12,-0.12,0.99,0.0,26.37,-0.1
0.5746934413909912,0.010563850402832031,3,0.0,-0.04261465243460942,-0.1784198206146852,0.0,0,0.0,-0.1112,-0.1113,0.0,0.0,-0.13,-0.13,0.99,0.01,35.16,-0.09
0.6143584251403809,0.010041952133178711,3,0.0,-0.043784787676791816,-0.1784198206146852,0.0,0,0.0,-0.1114,-0.1114,0.0,0.0,-0.12,-0.12,0.99,0.0,17.58,-0.09
0.654449462890625,0.009943008422851562,3,0.0,-0.04508650728363436,-0.1784198206146852,0.0,0,0.0,-0.1115,-0.1115,0.0,-0.0,-0.13,-0.12,0.99,0.01,30.77,-0.09
0.6946015357971191,0.009908914566040039,3,0.0,-0.04621956470308138,-0.1784198206146852,-0.0,0,0.0,-0.1117,-0.1117,-0.0,0.0,-0.12,-0.12,0.99,0.02,21.98,-0.09
0.734764575958252,0.009887933731079102,3,0.0,-0.047484762654529576,-0.1784198206146852,-0.0,0,0.0,-0.1121,-0.112,-0.0,0.0,-0.13,-0.12,0.99,0.04,30.77,-0.1
0.7750976085662842,0.01005101203918457,3,0.0,-0.04873098263670605,-0.1784198206146852,-0.0,0,0.0,-0.1125,-0.1125,-0.0,0.01,-0.13,-0.13,0.99,0.0,30.77,-0.12
0.8156938552856445,0.010464191436767578,3,0.0,-0.04995850931914988,-0.1784198206146852,-0.0,0,0.0,-0.113,-0.1129,-0.0,0.0,-0.13,-0.13,0.99,0.01,30.77,-0.13
0.855341911315918,0.009917020797729492,3,0.0,-0.05116762310135705,-0.1785330311607605,-0.0,0,0.0,-0.1134,-0.1133,-0.0,0.01,-0.13,-0.13,0.99,0.03,48.35,-0.14
0.8962960243225098,0.010637044906616211,3,0.0,-0.05220946378353823,-0.1785330311607605,-0.0,0,0.0,-0.1137,-0.1137,-0.0,0.0,-0.12,-0.13,0.99,0.0,39.56,-0.15
0.9362521171569824,0.010409116744995117,3,0.0,-0.0532356768554867,-0.1785330311607605,-0.0,0,0.0,-0.1139,-0.1139,-0.0,0.01,-0.12,-0.12,0.99,0.01,39.56,-0.15
0.9767551422119141,0.01025390625,3,0.0,-0.05424649673135594,-0.1785330311607605,0.0,0,0.0,-0.1139,-0.114,0.0,0.0,-0.12,-0.12,0.99,0.01,8.79,-0.15
1.0174002647399902,0.010715961456298828,3,0.0,-0.05539129070238002,-0.1785330311607605,0.0,0,0.0,-0.114,-0.1141,0.0,0.0,-0.13,-0.12,0.99,0.0,43.96,-0.14
1.05672025680542,0.009850025177001953,3,0.0,-0.05651891276383873,-0.1785330311607605,0.0,0,0.0,-0.1141,-0.1142,0.0,0.0,-0.13,-0.13,0.99,0.01,13.19,-0.14
1.0972504615783691,0.010200023651123047,3,0.0,-0.05762962049437557,-0.1785330311607605,0.0,0,0.0,-0.1142,-0.1142,0.0,0.0,-0.13,-0.13,0.99,0.01,39.56,-0.13
1.1370065212249756,0.009757041931152344,3,0.0,-0.058574531215661474,-0.1785330311607605,0.0,0,0.0,-0.1142,-0.1142,0.0,0.01,-0.12,-0.12,0.99,0.03,21.98,-0.12
1.1778366565704346,0.010396003723144531,3,0.0,-0.05950526827612809,-0.1785330311607605,-0.0,0,0.0,-0.1143,-0.1143,-0.0,0.01,-0.12,-0.12,0.99,0.0,0.0,-0.12
1.2178447246551514,0.010209083557128906,3,0.0,-0.06042204428068771,-0.1785330311607605,-0.0,0,0.0,-0.1145,-0.1145,-0.0,0.01,-0.12,-0.12,0.99,0.01,4.4,-0.13
1.2575597763061523,0.009737968444824219,3,0.0,-0.061325068645178935,-0.1785330311607605,-0.0,0,0.0,-0.1149,-0.1148,-0.0,0.01,-0.12,-0.12,0.99,0.01,35.16,-0.14
1.2977688312530518,0.009755134582519531,3,0.0,-0.06236368403749567,-0.1785330311607605,-0.0,0,0.0,-0.1153,-0.1152,-0.0,0.0,-0.13,-0.12,0.99,0.0,21.98,-0.15
1.3383619785308838,0.010178089141845703,3,0.0,-0.06363158380563479,-0.1785330311607605,-0.01,0,0.0,-0.1158,-0.1157,-0.01,0.0,-0.12,-0.12,0.99,0.0,13.19,-0.17
1.378753900527954,0.010390996932983398,3,0.0,-0.06502960147054468,-0.1785330311607605,-0.01,0,0.0,-0.1164,-0.1163,-0.01,0.0,-0.13,-0.12,0.99,0.0,0.0,-0.2
