R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = manually steer on the roller to see the lateral error estimation
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu,phi_ref,delta_ref
0.8702127933502197,0.011973142623901367,3.9,0.0,0.0135,-0.019896753472735357,-0.03,0,0.0,0.013,0.0135,-0.03,0.03,0.02,0.03,1.02,5.82,0.0,0.0,0.0,-0.005906139843755942,-0.0,0.06607308822847742
0.9104650020599365,0.021383047103881836,3.9,0.0,0.0124,-0.019896753472735357,-0.03,0,0.0,0.012,0.0124,-0.03,0.04,0.01,0.01,0.94,5.76,0.0,0.0,0.0,-0.005906139843755942,-0.0,0.06648963467643981
0.9499468803405762,0.010377168655395508,3.9,0.0,0.0111,-0.019896753472735357,-0.03,0,0.0,0.0106,0.0111,-0.03,0.05,-0.01,-0.01,0.96,5.7,0.0,0.0,0.0,-0.005906139843755942,-0.0,0.06648963467643981
0.9894638061523438,0.022783994674682617,3.9,0.0,0.0097,-0.019896753472735357,-0.04,0,0.0,0.0092,0.0097,-0.04,0.03,0.01,0.02,1.06,5.62,0.0,0.0,0.0,-0.005906139843755942,-0.0,0.06688874440228006
1.028918981552124,0.01230311393737793,3.9,0.0,0.0085,-0.019896753472735357,-0.03,0,0.0,0.0079,0.0085,-0.03,0.04,0.02,0.01,1.04,5.54,0.0,0.0,0.0,-0.005906139843755942,-0.0,0.06688874440228006
1.0684800148010254,0.02375483512878418,3.9,0.0,0.0076,-0.019896753472735357,-0.02,0,0.0,0.0071,0.0076,-0.02,0.01,0.01,0.0,0.97,5.49,0.0,0.0,0.0,-0.005906139843755942,-0.0,0.06728846010118329
1.108388900756836,0.013186931610107422,3.9,1.4076858938981518,0.0066,-0.019896753472735357,-0.02,0,0.0,0.0063,0.0066,-0.02,-0.01,-0.0,-0.01,0.94,5.44,0.05630608391824004,-0.0003901732946425393,-0.001023254327395486,-0.006929394171151428,-0.0123995019687384,0.06728846010118329
1.1485679149627686,0.02903890609741211,3.9,1.4076858938981518,0.0057,-0.019896753472735357,-0.02,0,0.0,0.0054,0.0057,-0.02,-0.01,-0.01,-0.01,1.0,5.41,0.11261173911241393,-0.0008379618189933995,-0.002046508654790972,-0.007952648498546915,-0.012624005817893299,0.06850690493493804
1.1876709461212158,0.03448891639709473,3.9,1.4076858938981518,0.005,-0.019896753472735357,-0.02,0,0.0,0.0047,0.005,-0.02,-0.04,0.0,0.0,1.06,5.37,0.1689169066277233,-0.0013433651041959071,-0.0030697629821864582,-0.0089759028259424,-0.01282443868635239,0.06959471569329917
1.2265257835388184,0.029404878616333008,3.9,1.4076858938981518,0.0044,-0.01904767437717055,-0.01,0,0.0,0.0042,0.0044,-0.01,-0.02,0.0,0.0,1.01,5.34,0.22522169157240998,-0.001889729213855803,-0.004049341323565329,-0.009703384220901118,-0.01282443868635239,0.06959471569329917
1.2659218311309814,0.022621870040893555,3.9,1.4076858938981518,0.004,-0.015141910537572427,-0.0,0,0.0,0.0038,0.004,-0.0,-0.02,0.01,0.0,0.94,5.32,0.2815266805277601,-0.0024146483939617935,-0.004828025076539013,-0.00932251267570642,-0.012268118694834882,0.06657540968485631
1.3055198192596436,0.013168096542358398,3.9,1.4076858938981518,0.0039,-0.013358844436886327,0.0,0,0.0,0.0038,0.0039,0.0,-0.03,0.0,-0.01,0.98,5.32,0.33783158602483787,-0.002948444584361859,-0.005515003259338543,-0.00948017218367155,-0.012268118694834882,0.06657540968485631
1.34521484375,0.022728919982910156,3.9,1.4076858938981518,0.004,-0.012170133703095595,0.0,0,0.0,0.004,0.004,0.0,-0.0,0.0,-0.0,1.03,5.33,0.39413634370994716,-0.0034976107057395857,-0.006140846533032365,-0.009753149305667768,-0.011758407582292515,0.06380909947713649
1.384854793548584,0.013153076171875,3.9,1.834445334774357,0.0043,-0.012170133703095595,0.0,0,0.0,0.0044,0.0043,0.0,0.02,0.0,-0.0,1.02,5.35,0.4675100590629888,-0.004273106245031372,-0.006956422847822522,-0.010568725620457926,-0.019966817043663546,0.06380909947713649
1.4245309829711914,0.02268695831298828,3.9,1.834445334774357,0.0047,-0.012170133703095595,0.01,0,0.0,0.0048,0.0047,0.01,0.01,0.0,0.0,0.98,5.37,0.5408831175375043,-0.005108443384143015,-0.0077719991626126785,-0.011384301935248082,-0.020361853165593313,0.06507188463516894
1.4642717838287354,0.013336896896362305,3.9,1.834445334774357,0.005,-0.012170133703095595,0.01,0,0.0,0.0052,0.005,0.01,0.03,0.0,0.0,0.97,5.39,0.614255470328326,-0.006003621567437745,-0.008587575477402836,-0.01219987825003824,-0.020361853165593313,0.06507188463516894
1.5042228698730469,0.0221099853515625,3.9,1.834445334774357,0.0052,-0.012141831066576769,0.0,0,0.0,0.0054,0.0052,0.0,0.03,-0.01,-0.0,1.02,5.42,0.6876270784619419,-0.006957884596030313,-0.009401254941112408,-0.013005156255793501,-0.020894010014444433,0.0667730265066857
1.543949842453003,0.01394200325012207,3.9,1.834445334774357,0.0052,-0.012000317883982634,-0.0,0,0.0,0.0052,0.0052,-0.0,0.03,-0.0,0.0,1.03,5.42,0.7609979379558816,-0.00796807030232972,-0.010205450166338101,-0.013767344269988664,-0.020894010014444433,0.0667730265066857
1.5836949348449707,0.022962093353271484,3.9,2.1759402316186334,0.0051,-0.011943712610944979,-0.0,0,0.0,0.0051,0.0051,-0.0,0.03,0.01,0.01,0.97,5.4,0.8480261434839741,-0.0092474721479446,-0.011154852077787363,-0.014699943333542322,-0.030059286165961995,0.06828749428662748
1.6234259605407715,0.013584136962890625,3.9,2.1759402316186334,0.0051,-0.010783304513673073,-0.0,0,0.0,0.0051,0.0051,-0.0,-0.0,0.0,0.0,0.99,5.4,0.9350536816233449,-0.010571493266672196,-0.012012006979391336,-0.0152126442785978,-0.030059286165961995,0.06828749428662748
1.6631228923797607,0.022624969482421875,3.9,2.1759402316186334,0.0046,-0.010471975511965978,-0.01,0,0.0,0.0045,0.0046,-0.01,0.03,-0.02,-0.01,0.98,5.39,1.0220802161688267,-0.011959913781699355,-0.012844413033058924,-0.01595263722869055,-0.03011214792084549,0.06840765608532502
1.7030439376831055,0.01351785659790039,3.9,2.1759402316186334,0.0038,-0.009085146322543456,-0.02,0,0.0,0.0036,0.0038,-0.02,0.0,0.01,0.02,1.02,5.34,1.1091063153991845,-0.01337535691740761,-0.013566575861852673,-0.016263148134245446,-0.03011214792084549,0.06840765608532502
1.7428059577941895,0.022653818130493164,3.9,2.462202758926681,0.0034,-0.007641711860083281,-0.01,0,0.0,0.0031,0.0034,-0.01,-0.03,0.01,0.01,1.05,5.31,1.207580983531354,-0.015002507176272719,-0.014253909629257223,-0.01652203788479919,-0.03767329681702664,0.06685242054929141
1.7824738025665283,0.013357877731323242,3.9,2.462202758926681,0.0029,-0.007641711860083281,-0.01,0,0.0,0.0027,0.0029,-0.01,0.01,-0.0,-0.0,0.93,5.29,1.306054510007214,-0.01669734201009423,-0.014941243396661773,-0.01720937165220374,-0.03767329681702664,0.06685242054929141
1.8222408294677734,0.022718191146850586,3.9,2.462202758926681,0.0024,-0.0063680932167360675,-0.01,0,0.0,0.0022,0.0024,-0.01,-0.06,0.0,0.0,0.98,5.26,1.4045277045576083,-0.018411353896305386,-0.015514018579559892,-0.01740411520750747,-0.037610866591507884,0.06674153156836843
