Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.011397123336791992,0.011397123336791992,3,3.047276736091922,0.0013204385808200895,-0.12603164041833648,-0.0,0.8615638456918774,0.0,0.0026,0.0026,-0.0,0.0,0.02,0.02,1.0
0.04928302764892578,0.009076833724975586,3,3.047276736091922,-0.03598468705631845,-0.12413536377157508,0.05,0.25282206430743837,0.0,-0.0356,-0.0361,0.05,0.04,0.04,-0.0,1.0
0.08948802947998047,0.009098052978515625,3,3.047276736091922,-0.03418423313194601,-0.10123853082784406,0.04,0.0967112132611416,0.0,-0.0336,-0.0343,0.04,-0.04,0.01,-0.01,1.0
0.12959694862365723,0.009023904800415039,3,3.047276736091922,-0.0339991375436937,-0.0936251216042796,0.05,0.09478458189520114,0.0,-0.0323,-0.0331,0.05,0.04,-0.07,-0.09,1.0
0.16981267929077148,0.00904083251953125,3,3.0415892404978644,-0.03160181323538961,-0.08496451482951856,0.03,0.000164915102190355,0.0,-0.0321,-0.0327,0.03,-0.06,0.07,0.06,1.0
0.2099287509918213,0.008955955505371094,3,3.0415892404978644,-0.028496345112834366,-0.07112452557181216,0.09,0.24326030196853488,0.0,-0.0279,-0.0291,0.09,-0.01,-0.01,-0.05,1.0
0.25009965896606445,0.00892496109008789,3,3.0415892404978644,-0.027632330065278096,-0.06441680071685017,0.04,-0.003907225994358388,0.0,-0.0265,-0.0275,0.04,0.04,-0.05,-0.04,1.0
0.29025769233703613,0.008909940719604492,3,3.060679726219077,-0.02461466093169718,-0.055926009761202086,0.06,0.097437629985755,0.0,-0.0249,-0.0258,0.06,-0.02,0.04,0.02,1.0
0.33061790466308594,0.009078025817871094,3,3.060679726219077,-0.02258750309583216,-0.0543693647526666,0.07,0.17561732985995482,0.0,-0.0221,-0.0232,0.07,-0.03,-0.01,-0.03,1.0
0.37068676948547363,0.008944988250732422,3,3.060679726219077,-0.021120336020964546,-0.051057956279963845,0.05,0.09741578393976671,0.0,-0.0205,-0.0215,0.05,0.01,-0.02,-0.02,1.0
