
Time;delta;angVelref;Realized
0.783311843872;  0.0;  0.1; 0.0
0.824959993362;  0.000905684368602;  0.1; 0.0226421092151
0.86666893959;  0.0048114482082;  0.1; 0.09764409599
0.908279895782;  0.00885872523039;  0.1; 0.101181925555
0.949877977371;  0.01276448907;  0.1; 0.09764409599
0.991558790207;  0.0166985555461;  0.1; 0.0983516619029
1.03318190575;  0.0206326220222;  0.1; 0.0983516619029
1.07486581802;  0.0244817805888;  0.1; 0.096228964164
1.11644601822;  0.0284158470649;  0.1; 0.0983516619029
1.15843701363;  0.0322650056315;  0.1; 0.096228964164
1.20011091232;  0.0363122826537;  0.1; 0.101181925555
1.24168896675;  0.0402463491298;  0.1; 0.0983516619029
1.28337097168;  0.0440672050598;  0.1; 0.095521398251
1.32476401329;  0.0480295741724;  0.1; 0.0990592278159
1.36645483971;  0.0519636406486;  0.1; 0.0983516619029
1.40806698799;  0.0559543123977;  0.1; 0.0997667937289
1.44966101646;  0.0598600762373;  0.1; 0.09764409599
1.4913918972;  0.06382244535;  0.1; 0.0990592278159
1.53302383423;  0.0677282091896;  0.1; 0.09764409599
1.5748000145;  0.0716905783022;  0.1; 0.0990592278159
1.61644387245;  0.0756246447783;  0.1; 0.0983516619029
1.65802192688;  0.0795587112544;  0.1; 0.0983516619029
1.69987392426;  0.083464475094;  0.1; 0.09764409599
1.74172401428;  0.0874551468432;  0.1; 0.0997667937289
1.78367185593;  0.0913043054097;  0.1; 0.096228964164
1.82508587837;  0.0952666745224;  0.1; 0.0990592278159
1.86674380302;  0.099229043635;  0.1; 0.0990592278159
1.90840888023;  0.103134807475;  0.1; 0.09764409599
1.95006680489;  0.107097176587;  0.1; 0.0990592278159
1.99189996719;  0.11097463779;  0.1; 0.096936530077
2.03258800507;  0.114823796357;  0.1; 0.096228964164
2.07322883606;  0.11861634965;  0.1; 0.0948138323381
2.11491894722;  0.1226070214;  0.1; 0.0997667937289
2.15651583672;  0.126512785239;  0.1; 0.09764409599
2.19816184044;  0.130475154352;  0.1; 0.0990592278159
2.23982095718;  0.134380918191;  0.1; 0.09764409599
2.28145098686;  0.138286682031;  0.1; 0.09764409599
2.32356786728;  0.142220748507;  0.1; 0.0983516619029
2.36498785019;  0.146126512347;  0.1; 0.09764409599
2.40667796135;  0.150173789369;  0.1; 0.101181925555
2.44826698303;  0.154022947935;  0.1; 0.096228964164
2.48989200592;  0.157957014412;  0.1; 0.0983516619029
2.5318198204;  0.161862778251;  0.1; 0.09764409599
2.57348585129;  0.165881752637;  0.1; 0.100474359642
2.61518096924;  0.16975921384;  0.1; 0.096936530077
2.65708184242;  0.173721582953;  0.1; 0.0990592278159
2.69902682304;  0.177712254702;  0.1; 0.0997667937289
2.74089288712;  0.181646321178;  0.1; 0.0983516619029
2.78287482262;  0.185580387654;  0.1; 0.0983516619029
2.82474684715;  0.18951445413;  0.1; 0.0983516619029
2.86640501022;  0.193505125879;  0.1; 0.0997667937289
2.90802979469;  0.197325981809;  0.1; 0.095521398251
2.94982194901;  0.201344956195;  0.1; 0.100474359642
2.99165487289;  0.205250720035;  0.1; 0.09764409599
3.03332090378;  0.209241391784;  0.1; 0.0997667937289
3.07480096817;  0.21317545826;  0.1; 0.0983516619029
3.11667490005;  0.217081222099;  0.1; 0.09764409599
3.15837287903;  0.221015288576;  0.1; 0.0983516619029
3.20005297661;  0.225005960325;  0.1; 0.0997667937289
3.24169397354;  0.228911724164;  0.1; 0.09764409599
3.28341579437;  0.232789185367;  0.1; 0.096936530077
3.32526779175;  0.23675155448;  0.1; 0.0990592278159
3.36698484421;  0.240742226229;  0.1; 0.0997667937289
3.40867900848;  0.244647990069;  0.1; 0.09764409599
3.45034193993;  0.248610359181;  0.1; 0.0990592278159
