R=1," Q=[0.1, 0.01, 0, 0.01, 0.01, 0, 0, 0, 0.1]"," MassCenterhAndb=[0.5195, 0.4964]",Description = try P 20 no delay no predictor no D
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k
0.41122,0.00450,0.00000,0.26116,-0.05678,-0.01951,0.00000,0.21527,0.15268,0.97393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99676,-0.21026,0.00000
0.41974,0.00286,0.00000,0.25137,-0.05678,-0.02012,0.00000,0.21387,0.15470,0.97149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95730,-0.20185,0.00000
0.43087,0.00381,0.00000,0.24195,-0.05678,-0.01737,0.00000,0.21277,0.15293,0.97149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91648,-0.19306,0.00000
0.44150,0.00428,0.00000,0.23267,-0.05678,-0.01997,0.00000,0.20838,0.14658,0.97460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88083,-0.18553,0.00000
0.45127,0.00386,0.00000,0.22378,-0.05678,-0.01783,0.00000,0.20685,0.14457,0.97563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84268,-0.17733,0.00000
0.46189,0.00430,0.00000,0.21534,-0.05680,-0.01966,0.00000,0.20344,0.14542,0.97545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.80982,-0.17037,0.00000
0.47220,0.00444,0.00000,0.20743,-0.05683,-0.01951,0.00000,0.20185,0.14671,0.97423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.77732,-0.16343,0.00000
0.48214,0.00420,0.00000,0.19996,-0.05686,-0.02211,0.00000,0.20106,0.14829,0.97197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74907,-0.15748,0.00000
0.49180,0.00368,0.00000,0.19301,-0.05686,-0.01982,0.00000,0.20002,0.15024,0.97149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.71869,-0.15093,0.00000
0.50257,0.00428,0.00000,0.18633,-0.05686,-0.02073,0.00000,0.19923,0.14933,0.97161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69222,-0.14531,0.00000
0.51272,0.00424,0.00000,0.17994,-0.05686,-0.02119,0.00000,0.19831,0.14829,0.97179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.66654,-0.13984,0.00000
0.52313,0.00427,0.00000,0.17382,-0.05686,-0.02089,0.00000,0.19788,0.14762,0.97368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64130,-0.13445,0.00000
0.53290,0.00386,0.00000,0.16795,-0.05686,-0.01783,0.00000,0.19721,0.14591,0.97545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.61469,-0.12868,0.00000
0.54342,0.00420,0.00000,0.16231,-0.05686,-0.01737,0.00000,0.19721,0.14494,0.97759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59125,-0.12366,0.00000
0.55332,0.00393,0.00000,0.15693,-0.05689,-0.01676,0.00000,0.19856,0.14439,0.97746,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56873,-0.11884,0.00000
0.56617,0.00660,0.00000,0.15176,-0.05694,-0.01569,0.00000,0.19898,0.14347,0.97588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.54661,-0.11409,0.00000
0.57391,0.00416,0.00000,0.14689,-0.05700,-0.01417,0.00000,0.19965,0.14250,0.97496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52530,-0.10949,0.00000
0.58434,0.00430,0.00000,0.14221,-0.05706,-0.01356,0.00000,0.20087,0.14207,0.97447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50560,-0.10526,0.00000
0.59412,0.00391,0.00000,0.13777,-0.05711,-0.00974,0.00000,0.20118,0.14115,0.97423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48404,-0.10055,0.00000
0.60469,0.00430,0.00000,0.13348,-0.05714,-0.01142,0.00000,0.20337,0.14036,0.97441,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46795,-0.09716,0.00000
0.61476,0.00415,0.00000,0.12941,-0.05714,-0.01142,0.00000,0.20508,0.14036,0.97368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45136,-0.09362,0.00000
0.62523,0.00433,0.00000,0.12561,-0.05714,-0.01096,0.00000,0.20679,0.14170,0.97393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43544,-0.09021,0.00000
0.63488,0.00379,0.00000,0.12204,-0.05714,-0.00806,0.00000,0.20764,0.14176,0.97460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41831,-0.08647,0.00000
0.64551,0.00420,0.00000,0.11867,-0.05714,-0.00852,0.00000,0.20899,0.14262,0.97454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40495,-0.08363,0.00000
0.65545,0.00396,0.00000,0.11551,-0.05714,-0.00607,0.00000,0.21179,0.14305,0.97411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38994,-0.08036,0.00000
0.66590,0.00424,0.00000,0.11255,-0.05714,-0.00500,0.00000,0.21210,0.14366,0.97411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37693,-0.07755,0.00000
0.67632,0.00448,0.00000,0.10981,-0.05714,-0.00577,0.00000,0.21307,0.14512,0.97368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36640,-0.07532,0.00000
0.68629,0.00427,0.00000,0.10724,-0.05714,-0.00485,0.00000,0.21326,0.14573,0.97295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35514,-0.07289,0.00000
0.69662,0.00391,0.00000,0.10482,-0.05714,-0.00409,0.00000,0.21411,0.14585,0.97264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34459,-0.07062,0.00000
0.70725,0.00436,0.00000,0.10253,-0.05714,-0.00439,0.00000,0.21478,0.14597,0.97240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33547,-0.06868,0.00000
0.71721,0.00415,0.00000,0.10034,-0.05714,-0.00134,0.00000,0.21521,0.14524,0.97179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32390,-0.06612,0.00000
0.72780,0.00436,0.00000,0.09827,-0.05714,-0.00195,0.00000,0.21502,0.14542,0.97191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31597,-0.06445,0.00000
0.73743,0.00381,0.00000,0.09632,-0.05714,-0.00302,0.00000,0.21594,0.14597,0.97106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30896,-0.06299,0.00000
0.74835,0.00455,0.00000,0.09447,-0.05714,0.00080,0.00000,0.21612,0.14518,0.97081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29808,-0.06055,0.00000
0.75783,0.00384,0.00000,0.09261,-0.05714,0.00385,0.00000,0.21698,0.14280,0.97283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28782,-0.05827,0.00000
0.76850,0.00433,0.00000,0.09075,-0.05714,0.00095,0.00000,0.21704,0.14176,0.97435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28276,-0.05728,0.00000
0.77913,0.00479,0.00000,0.08893,-0.05714,0.00049,0.00000,0.21765,0.14073,0.97490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27572,-0.05579,0.00000
0.78858,0.00406,0.00000,0.08720,-0.05714,0.00034,0.00000,0.21667,0.14085,0.97454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26881,-0.05432,0.00000
0.79859,0.00389,0.00000,0.08563,-0.05714,0.00126,0.00000,0.21563,0.14195,0.97435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26159,-0.05275,0.00000
0.80903,0.00416,0.00000,0.08434,-0.05714,0.00431,0.00000,0.21356,0.14530,0.97374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25365,-0.05096,0.00000
0.81917,0.00411,0.00000,0.08308,-0.05714,0.00065,0.00000,0.21289,0.14518,0.97167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25173,-0.05066,0.00000
0.82966,0.00442,0.00000,0.08192,-0.05714,0.00278,0.00000,0.21191,0.14536,0.97246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24511,-0.04919,0.00000
0.83925,0.00382,0.00000,0.08088,-0.05714,0.00294,0.00000,0.21057,0.14658,0.97185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24073,-0.04825,0.00000
0.84982,0.00393,0.00000,0.07991,-0.05714,0.00248,0.00000,0.21002,0.14683,0.97112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23716,-0.04750,0.00000
0.86115,0.00414,0.00000,0.07901,-0.05714,0.00309,0.00000,0.20874,0.14744,0.97289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23296,-0.04659,0.00000
0.87098,0.00379,0.00000,0.07821,-0.05714,0.00355,0.00000,0.20813,0.14860,0.97411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22929,-0.04579,0.00000
0.88106,0.00354,0.00000,0.07743,-0.05714,0.00278,0.00000,0.20716,0.14854,0.97423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22680,-0.04528,0.00000
0.89164,0.00393,0.00000,0.07673,-0.05714,0.00523,0.00000,0.20661,0.14847,0.97429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22178,-0.04413,0.00000
0.90211,0.00424,0.00000,0.07606,-0.05714,0.00859,0.00000,0.20649,0.14793,0.97447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21612,-0.04283,0.00000
0.91175,0.00367,0.00000,0.07537,-0.05714,0.00889,0.00000,0.20624,0.14695,0.97454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21305,-0.04216,0.00000
0.92288,0.00463,0.00000,0.07473,-0.05714,0.01011,0.00000,0.20588,0.14664,0.97405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20938,-0.04134,0.00000
0.93230,0.00387,0.00000,0.07406,-0.05714,0.00752,0.00000,0.20447,0.14628,0.97435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20892,-0.04132,0.00000
0.94288,0.00427,0.00000,0.07345,-0.05714,0.00523,0.00000,0.20386,0.14683,0.97429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20840,-0.04128,0.00000
0.95270,0.00390,0.00000,0.07287,-0.05714,0.00553,0.00000,0.20478,0.14695,0.97393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20576,-0.04071,0.00000
0.96326,0.00429,0.00000,0.07239,-0.05714,0.00385,0.00000,0.20441,0.14866,0.97356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20527,-0.04065,0.00000
0.97303,0.00386,0.00000,0.07192,-0.05714,0.00370,0.00000,0.20453,0.14854,0.97423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20349,-0.04028,0.00000
0.98311,0.00376,0.00000,0.07150,-0.05714,0.00233,0.00000,0.20435,0.14933,0.97435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20298,-0.04021,0.00000
0.99337,0.00384,0.00000,0.07108,-0.05714,0.00217,0.00000,0.20459,0.14884,0.97405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20139,-0.03988,0.00000
1.00387,0.00417,0.00000,0.07077,-0.05714,0.00172,0.00000,0.20423,0.15079,0.97350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20055,-0.03971,0.00000
1.01373,0.00383,0.00000,0.07048,-0.05714,0.00248,0.00000,0.20441,0.15067,0.97399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19869,-0.03929,0.00000
1.02473,0.00466,0.00000,0.07023,-0.05714,0.00217,0.00000,0.20588,0.15110,0.97362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19791,-0.03913,0.00000
1.03429,0.00383,0.00000,0.06995,-0.05714,0.00202,0.00000,0.20636,0.15055,0.97313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19693,-0.03893,0.00000
1.04493,0.00430,0.00000,0.06968,-0.05714,-0.00012,0.00000,0.20636,0.15049,0.97240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19766,-0.03915,0.00000
1.05481,0.00399,0.00000,0.06939,-0.05714,0.00126,0.00000,0.20649,0.14969,0.97258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19528,-0.03860,0.00000
1.06527,0.00428,0.00000,0.06910,-0.05714,-0.00088,0.00000,0.20667,0.15000,0.97283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19599,-0.03882,0.00000
1.07501,0.00379,0.00000,0.06884,-0.05714,0.00233,0.00000,0.20838,0.14969,0.97380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19212,-0.03789,0.00000
1.08566,0.00426,0.00000,0.06859,-0.05714,0.00080,0.00000,0.20917,0.14988,0.97344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19242,-0.03800,0.00000
1.09541,0.00382,0.00000,0.06836,-0.05714,-0.00134,0.00000,0.20899,0.15049,0.97319,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19335,-0.03827,0.00000
1.10603,0.00427,0.00000,0.06811,-0.05714,-0.00393,0.00000,0.20899,0.15030,0.97264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19459,-0.03861,0.00000
1.11575,0.00370,0.00000,0.06787,-0.05714,-0.00302,0.00000,0.21051,0.15036,0.97393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19283,-0.03821,0.00000
1.12684,0.00461,0.00000,0.06768,-0.05714,-0.00378,0.00000,0.21100,0.15110,0.97271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19272,-0.03821,0.00000
1.13659,0.00419,0.00000,0.06752,-0.05714,-0.00607,0.00000,0.21082,0.15183,0.97289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19405,-0.03856,0.00000
1.14695,0.00429,0.00000,0.06735,-0.05714,-0.00592,0.00000,0.21149,0.15152,0.97289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19322,-0.03838,0.00000
1.15724,0.00440,0.00000,0.06720,-0.05714,-0.00653,0.00000,0.21197,0.15177,0.97142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19315,-0.03838,0.00000
1.16689,0.00387,0.00000,0.06702,-0.05714,-0.00836,0.00000,0.21118,0.15140,0.97252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19402,-0.03862,0.00000
1.17742,0.00423,0.00000,0.06685,-0.05714,-0.00760,0.00000,0.21130,0.15140,0.97271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19266,-0.03831,0.00000
1.18704,0.00369,0.00000,0.06669,-0.05714,-0.01035,0.00000,0.21161,0.15158,0.97228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19437,-0.03876,0.00000
1.19780,0.00427,0.00000,0.06648,-0.05714,-0.01050,0.00000,0.21155,0.15079,0.97216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19364,-0.03861,0.00000
1.20761,0.00390,0.00000,0.06623,-0.05714,-0.01279,0.00000,0.21130,0.15000,0.97222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19461,-0.03889,0.00000
1.21813,0.00425,0.00000,0.06603,-0.05714,-0.00989,0.00000,0.21088,0.15049,0.97295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19128,-0.03809,0.00000
1.22827,0.00418,0.00000,0.06581,-0.05714,-0.01081,0.00000,0.21106,0.14988,0.97283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19118,-0.03809,0.00000
1.23884,0.00457,0.00000,0.06552,-0.05714,-0.01325,0.00000,0.20978,0.14914,0.97362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19214,-0.03837,0.00000
1.24846,0.00402,0.00000,0.06526,-0.05714,-0.01279,0.00000,0.21002,0.14872,0.97271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19067,-0.03804,0.00000
1.25892,0.00431,0.00000,0.06497,-0.05714,-0.01294,0.00000,0.20929,0.14835,0.97405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18961,-0.03782,0.00000
1.26867,0.00388,0.00000,0.06469,-0.05714,-0.01432,0.00000,0.20960,0.14829,0.97386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18966,-0.03787,0.00000
1.27921,0.00423,0.00000,0.06439,-0.05714,-0.01493,0.00000,0.20917,0.14817,0.97447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18899,-0.03775,0.00000
1.28992,0.00463,0.00000,0.06419,-0.05714,-0.01249,0.00000,0.20892,0.14914,0.97423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18603,-0.03704,0.00000
1.29975,0.00429,0.00000,0.06394,-0.05714,-0.01569,0.00000,0.20825,0.14866,0.97423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18783,-0.03753,0.00000
1.30981,0.00417,0.00000,0.06367,-0.05714,-0.01569,0.00000,0.20771,0.14762,0.97319,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18671,-0.03729,0.00000
1.32029,0.00448,0.00000,0.06345,-0.05714,-0.01508,0.00000,0.20734,0.14835,0.97350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18527,-0.03696,0.00000
1.33021,0.00421,0.00000,0.06320,-0.05714,-0.01371,0.00000,0.20764,0.14725,0.97399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18305,-0.03645,0.00000
1.34073,0.00455,0.00000,0.06286,-0.05714,-0.01508,0.00000,0.20703,0.14567,0.97380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18287,-0.03645,0.00000
