R=1," Q=[0.1, 0.01, 0, 0.01, 0.01, 0, 0, 0, 0.1]"," MassCenterhAndb=[0.5195, 0.4964]",Description = try P 20 no delay no predictor no D
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k
2.66974,0.00393,3.93722,0.03742,0.00459,0.01671,0.00000,0.14658,0.10565,0.96691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00462,0.00196,0.00000
2.68018,0.00419,3.99996,0.03974,0.00459,0.01717,0.00000,0.14707,0.16104,0.94855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00461,0.00199,0.00000
2.69005,0.00387,3.99996,0.03758,0.00459,0.01259,0.00000,0.23839,0.07887,0.95514,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00459,0.00191,0.00000
2.70010,0.00374,3.99996,0.04128,0.00459,0.01457,0.00000,0.26712,0.19313,0.94245,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00492,0.00208,0.00000
2.71039,0.00383,3.99996,0.03848,0.00459,0.02175,0.00000,0.15360,0.06417,0.94770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00423,0.00189,0.00000
2.72116,0.00443,3.99996,0.03895,0.00459,0.01946,0.00000,0.11871,0.12883,0.97996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00440,0.00193,0.00000
2.73075,0.00383,3.99996,0.04028,0.00459,0.00999,0.00000,0.21478,0.15317,0.99393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00503,0.00206,0.00000
2.74143,0.00433,3.99996,0.04194,0.00459,0.02221,0.00000,0.26846,0.15988,0.98850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00462,0.00206,0.00000
2.75117,0.00389,3.99996,0.03788,0.00459,0.02221,0.00000,0.24473,0.04459,1.02407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00414,0.00186,0.00000
2.76201,0.00456,3.99996,0.03993,0.00459,0.02160,0.00000,0.27645,0.17159,1.02437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00441,0.00197,0.00000
2.77244,0.00482,3.99996,0.04158,0.00459,0.02099,0.00000,0.27426,0.16415,1.01663,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00464,0.00205,0.00000
2.78196,0.00415,3.99996,0.04315,0.00459,0.02267,0.00000,0.23766,0.16494,1.03206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00474,0.00212,0.00000
2.79218,0.00418,4.00900,0.04595,0.00459,0.02404,0.00000,0.20789,0.18904,1.01595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00495,0.00224,0.00000
2.80174,0.00356,4.00900,0.04912,0.00459,0.02343,0.00000,0.16946,0.17855,0.90811,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00535,0.00240,0.00000
2.81220,0.00383,4.00900,0.04835,0.00459,0.02084,0.00000,0.16671,0.10333,0.87590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00539,0.00238,0.00000
2.82277,0.00424,4.00900,0.05097,0.00459,0.01839,0.00000,0.23796,0.16860,0.88084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00582,0.00252,0.00000
2.83255,0.00382,4.00900,0.05099,0.00459,0.01931,0.00000,0.29762,0.12725,0.89810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00578,0.00252,0.00000
2.84310,0.00420,4.00900,0.04776,0.00459,0.01870,0.00000,0.29323,0.06893,0.96386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00543,0.00236,0.00000
2.85258,0.00337,4.00900,0.04758,0.00459,0.02679,0.00000,0.09815,0.13780,1.08983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00501,0.00230,0.00000
2.86376,0.00437,4.00900,0.05155,0.00459,0.02542,0.00000,0.08845,0.21978,1.04109,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00554,0.00251,0.00000
2.87362,0.00405,4.00900,0.05276,0.00459,0.01946,0.00000,0.13286,0.15372,0.95611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00598,0.00261,0.00000
2.88403,0.00428,4.00900,0.05454,0.00459,0.01305,0.00000,0.16080,0.16574,0.94276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00650,0.00274,0.00000
2.89418,0.00423,4.00900,0.05560,0.00459,0.00938,0.00000,0.23168,0.15146,0.91110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00681,0.00281,0.00000
2.90561,0.00548,3.98578,0.05165,0.00459,0.01259,0.00000,0.30360,0.05685,0.89633,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00632,0.00264,0.00000
2.91475,0.00443,3.98578,0.04907,0.00459,0.02160,0.00000,0.15305,0.08253,1.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00556,0.00245,0.00000
2.92437,0.00387,3.98578,0.05084,0.00459,0.01702,0.00000,0.08869,0.18196,1.07488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00600,0.00257,0.00000
2.93489,0.00422,3.98578,0.05252,0.00459,0.01060,0.00000,0.18385,0.17940,1.04084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00653,0.00269,0.00000
2.94468,0.00371,3.98578,0.05246,0.00459,0.00908,0.00000,0.20941,0.13829,0.99277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00660,0.00270,0.00000
2.95542,0.00428,3.98578,0.05033,0.00459,0.00862,0.00000,0.29835,0.09589,0.97313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00637,0.00260,0.00000
2.96521,0.00389,3.98578,0.04901,0.00459,0.00953,0.00000,0.27987,0.10559,0.93318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00616,0.00252,0.00000
2.97598,0.00448,3.98578,0.04818,0.00459,0.01778,0.00000,0.25474,0.11682,0.98350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00565,0.00243,0.00000
2.98553,0.00384,3.98578,0.04553,0.00459,0.01625,0.00000,0.13804,0.08491,1.07769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00541,0.00230,0.00000
2.99614,0.00427,3.98578,0.04736,0.00459,0.00923,0.00000,0.12523,0.17824,1.05579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00598,0.00244,0.00000
3.00591,0.00367,3.96748,0.05060,0.00459,0.00785,0.00000,0.10956,0.19740,0.98545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00655,0.00265,0.00000
3.01902,0.00573,3.96748,0.05023,0.00459,0.00297,-0.18158,0.22076,0.09217,0.87596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00449,0.00000,0.00000,-0.00675,0.00266,0.00000
3.02797,0.00367,3.96748,0.04972,0.00331,-0.00772,-0.18158,0.25937,0.11218,0.83607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00280,0.00000,0.00000,-0.00701,0.00267,0.00000
3.03823,0.00374,3.96748,0.04996,0.00158,-0.00146,-0.15140,0.32202,0.13438,0.89408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00598,0.00000,0.00000,-0.00641,0.00261,0.00000
3.04829,0.00362,3.96748,0.04671,0.00020,0.00297,-0.16107,0.26358,0.07369,1.01431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00786,0.00000,0.00000,-0.00554,0.00238,0.00000
3.05858,0.00369,3.96748,0.05010,-0.00144,0.01305,-0.21993,0.19081,0.21612,1.06170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01244,0.00000,0.00000,-0.00515,0.00245,0.00000
3.06871,0.00365,3.96748,0.05076,-0.00328,0.00602,-0.18183,0.15384,0.15988,1.06140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01237,0.00000,0.00000,-0.00526,0.00249,0.00000
3.07911,0.00386,3.96748,0.05002,-0.00526,0.01030,-0.19722,0.15402,0.12096,0.99430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01513,0.00000,0.00000,-0.00460,0.00238,0.00000
3.08910,0.00367,3.96748,0.04889,-0.00702,-0.01184,-0.19722,0.27987,0.11438,0.94611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01081,0.00000,0.00000,-0.00529,0.00243,0.00000
3.09928,0.00368,3.96748,0.04928,-0.00894,-0.01291,-0.06741,0.41370,0.14994,0.93916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01231,0.00000,0.00000,-0.00505,0.00241,0.00000
3.10953,0.00375,3.96748,0.04586,-0.01036,0.00007,-0.12052,0.28615,0.06661,0.95587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01638,0.00000,0.00000,-0.00372,0.00212,0.00000
3.12144,0.00551,4.04060,0.04419,-0.01155,0.00343,-0.13168,0.09937,0.09949,1.01260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01813,0.00000,0.00000,-0.00284,0.00189,0.00000
3.13017,0.00408,4.04060,0.04117,-0.01274,-0.00696,-0.13168,0.12883,0.07472,1.04377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01611,0.00000,0.00000,-0.00280,0.00178,0.00000
3.13995,0.00368,4.04060,0.04035,-0.01398,-0.02635,0.03421,0.19117,0.11986,1.01486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01227,0.00000,0.00000,-0.00344,0.00183,0.00000
3.15022,0.00373,4.04060,0.03763,-0.01429,-0.03139,0.06881,0.21021,0.07601,0.95312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01085,0.00000,0.00000,-0.00333,0.00172,0.00000
3.16030,0.00363,4.04060,0.04035,-0.01356,-0.03506,0.07607,0.23522,0.17775,0.92134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00975,0.00000,0.00000,-0.00394,0.00189,0.00000
3.17063,0.00370,4.04060,0.03609,-0.01293,-0.03628,0.09444,0.26102,0.04740,0.95044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00821,0.00000,0.00000,-0.00363,0.00170,0.00000
3.18057,0.00347,4.04060,0.03338,-0.01200,-0.04880,0.09444,0.19313,0.07735,0.98399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00387,0.00000,0.00000,-0.00409,0.00167,0.00000
3.19326,0.00598,4.04060,0.02925,-0.01076,-0.06453,0.25065,0.10834,0.05551,1.07281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00178,0.00000,0.00000,-0.00460,0.00158,0.00000
3.20139,0.00394,4.04060,0.02999,-0.00914,-0.06820,0.25065,0.15506,0.14451,1.00863,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00397,0.00000,0.00000,-0.00514,0.00168,0.00000
3.21163,0.00401,4.04060,0.03211,-0.00645,-0.07201,0.26709,0.15750,0.17135,0.97386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00690,0.00000,0.00000,-0.00603,0.00186,0.00000
3.22182,0.00403,4.04060,0.03343,-0.00422,-0.08041,0.26709,0.18385,0.15036,0.91610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01070,0.00000,0.00000,-0.00697,0.00202,0.00000
3.23220,0.00423,3.98217,0.02336,-0.00156,-0.09767,0.42858,0.30634,-0.06112,0.91988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01987,0.00000,0.00000,-0.00748,0.00177,0.00000
3.24183,0.00369,3.98217,0.01817,0.00272,-0.09217,0.42858,0.32171,0.02373,0.98204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02308,0.00000,0.00000,-0.00733,0.00157,0.00000
3.25201,0.00370,3.98217,0.01333,0.00668,-0.08560,0.37991,0.28518,0.02599,1.04286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02567,0.00000,0.00000,-0.00712,0.00137,0.00000
3.26220,0.00372,3.98217,0.01344,0.01061,-0.08667,0.37612,0.21143,0.12969,1.07561,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02942,0.00000,0.00000,-0.00788,0.00146,0.00000
3.27229,0.00364,3.98217,0.01647,0.01463,-0.07430,0.29436,0.13127,0.17739,0.99851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02935,0.00000,0.00000,-0.00832,0.00163,0.00000
3.28252,0.00370,3.98217,0.01481,0.01817,-0.08560,0.34927,0.22448,0.08021,0.91024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03563,0.00000,0.00000,-0.00932,0.00169,0.00000
3.29245,0.00345,3.98217,0.01291,0.02143,-0.07507,0.34927,0.31439,0.07546,0.92427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03613,0.00000,0.00000,-0.00913,0.00160,0.00000
3.30284,0.00367,3.98217,0.01592,0.02522,-0.06316,0.21525,0.33660,0.16964,0.92122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03598,0.00000,0.00000,-0.00956,0.00176,0.00000
3.31306,0.00371,3.98217,0.02061,0.02771,-0.04758,0.11534,0.27267,0.21380,0.99375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03348,0.00000,0.00000,-0.00977,0.00196,0.00000
3.32372,0.00420,3.98217,0.02169,0.02949,-0.02070,-0.02929,0.23583,0.13969,1.02297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02803,0.00000,0.00000,-0.00885,0.00188,0.00000
3.33378,0.00410,3.98217,0.01794,0.02966,-0.02253,-0.00850,0.17281,0.04002,1.08421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02924,0.00000,0.00000,-0.00852,0.00171,0.00000
3.34349,0.00364,3.96562,0.02017,0.02952,0.00312,-0.00850,0.20106,0.15402,1.01425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02239,0.00000,0.00000,-0.00754,0.00167,0.00000
3.35375,0.00373,3.96562,0.02449,0.02955,0.00190,-0.14984,0.21679,0.18574,0.93117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02206,0.00000,0.00000,-0.00813,0.00190,0.00000
3.36391,0.00371,3.96562,0.03080,0.02833,0.02587,-0.29040,0.33074,0.21997,0.87273,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01381,0.00000,0.00000,-0.00745,0.00205,0.00000
3.37461,0.00423,3.96562,0.02778,0.02610,0.03534,-0.32497,0.27956,0.04673,0.90097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00985,0.00000,0.00000,-0.00620,0.00178,0.00000
3.38415,0.00360,3.96562,0.02946,0.02312,0.05184,-0.32497,0.20691,0.13926,0.98832,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00000,0.00000,-0.00503,0.00169,0.00000
3.39444,0.00371,3.96562,0.02595,0.02004,0.04557,-0.35889,0.15610,0.03867,1.05615,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00209,0.00000,0.00000,-0.00437,0.00149,0.00000
3.40448,0.00349,3.96562,0.03027,0.01639,0.06207,-0.44942,0.18379,0.19489,1.01846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00608,0.00000,0.00000,-0.00340,0.00152,0.00000
3.41501,0.00383,3.96562,0.03079,0.01192,0.06085,-0.43507,0.14439,0.11407,0.98247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00984,0.00000,0.00000,-0.00273,0.00146,0.00000
3.42482,0.00347,3.96562,0.03764,0.00775,0.05275,-0.43507,0.17129,0.21911,0.86486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01253,0.00000,0.00000,-0.00324,0.00177,0.00000
3.43515,0.00363,3.96562,0.04300,0.00303,0.05458,-0.42151,0.27920,0.19599,0.83039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01805,0.00000,0.00000,-0.00296,0.00193,0.00000
3.44583,0.00414,3.96562,0.04384,-0.00139,0.05718,-0.42792,0.26504,0.13615,0.97344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02278,0.00000,0.00000,-0.00214,0.00185,0.00000
3.45551,0.00364,4.00458,0.04096,-0.00572,0.05428,-0.42792,0.20020,0.06582,1.04310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02526,0.00000,0.00000,-0.00108,0.00159,0.00000
3.46822,0.00618,4.00458,0.03875,-0.01095,0.04466,-0.32280,0.16690,0.07942,1.08964,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02709,0.00000,0.00000,-0.00039,0.00142,0.00000
3.47665,0.00408,4.00458,0.03980,-0.01415,0.04328,-0.32280,0.08235,0.15207,1.08763,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02973,0.00000,0.00000,-0.00002,0.00141,0.00000
3.48647,0.00372,4.00458,0.03850,-0.01707,0.01106,-0.13809,0.15201,0.10376,1.04981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02397,0.00000,0.00000,-0.00097,0.00149,0.00000
3.49638,0.00343,4.00458,0.03586,-0.01925,-0.00986,-0.13809,0.28292,0.06789,0.88011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02020,0.00000,0.00000,-0.00133,0.00144,0.00000
3.50684,0.00371,4.00458,0.03277,-0.02043,-0.02345,0.06221,0.34691,0.06271,0.90634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01732,0.00000,0.00000,-0.00144,0.00134,0.00000
3.51724,0.00394,4.00458,0.03098,-0.02041,-0.02085,0.05477,0.27962,0.09144,1.01181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01767,0.00000,0.00000,-0.00110,0.00124,0.00000
3.52713,0.00366,4.00458,0.02900,-0.01995,-0.02757,0.09389,0.20819,0.09229,1.09806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01526,0.00000,0.00000,-0.00129,0.00119,0.00000
3.53729,0.00366,4.00458,0.02770,-0.01930,-0.03658,0.09389,0.10175,0.10980,1.13863,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01221,0.00000,0.00000,-0.00170,0.00119,0.00000
3.54748,0.00367,4.00458,0.02712,-0.01814,-0.05506,0.23409,0.05990,0.12444,1.09812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00644,0.00000,0.00000,-0.00276,0.00130,0.00000
3.55763,0.00366,3.96949,0.02636,-0.01627,-0.08530,0.39207,0.22954,0.10248,0.86638,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00333,0.00000,0.00000,-0.00467,0.00154,0.00000
3.56801,0.00387,3.96949,0.02242,-0.01279,-0.08011,0.37003,0.25821,0.04288,0.83058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00571,0.00000,0.00000,-0.00455,0.00138,0.00000
3.57875,0.00443,3.96949,0.01957,-0.00875,-0.07247,0.33081,0.26340,0.05630,0.81862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00779,0.00000,0.00000,-0.00453,0.00127,0.00000
3.58811,0.00362,3.96949,0.01528,-0.00555,-0.06957,0.33081,0.27908,0.03172,0.92439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01057,0.00000,0.00000,-0.00443,0.00111,0.00000
3.59835,0.00370,3.96949,0.01295,-0.00224,-0.07232,0.33643,0.18117,0.07588,1.09788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01459,0.00000,0.00000,-0.00487,0.00108,0.00000
3.60842,0.00360,3.96949,0.01565,0.00133,-0.08118,0.36574,0.15207,0.19008,1.10581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01962,0.00000,0.00000,-0.00629,0.00135,0.00000
3.61901,0.00401,3.96949,0.01869,0.00501,-0.07827,0.33330,0.14201,0.18196,1.00174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02167,0.00000,0.00000,-0.00716,0.00157,0.00000
3.62855,0.00340,3.96949,0.02026,0.00866,-0.06331,0.33330,0.23497,0.14750,0.96453,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02083,0.00000,0.00000,-0.00723,0.00164,0.00000
3.63906,0.00370,3.96949,0.02188,0.01206,-0.05796,0.20349,0.31214,0.14420,0.90237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02223,0.00000,0.00000,-0.00776,0.00176,0.00000
3.64927,0.00372,3.96949,0.01922,0.01480,-0.04911,0.16025,0.30988,0.06399,0.95386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02281,0.00000,0.00000,-0.00747,0.00163,0.00000
3.65945,0.00373,3.96949,0.02053,0.01642,-0.03368,0.07331,0.19215,0.14359,1.01632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02008,0.00000,0.00000,-0.00712,0.00163,0.00000
3.66971,0.00382,4.00798,0.02771,0.01772,-0.01246,-0.06889,0.09729,0.25718,0.99332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01427,0.00000,0.00000,-0.00694,0.00184,0.00000
3.68101,0.00495,4.00798,0.02733,0.01743,-0.00665,-0.09619,0.12755,0.10766,0.99070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01262,0.00000,0.00000,-0.00656,0.00178,0.00000
3.68994,0.00372,4.00798,0.02846,0.01659,-0.01017,-0.09619,0.14384,0.12847,0.91701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01258,0.00000,0.00000,-0.00672,0.00184,0.00000
3.70008,0.00368,4.00798,0.03333,0.01585,-0.01475,-0.07090,0.24925,0.19581,0.86333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01230,0.00000,0.00000,-0.00738,0.00209,0.00000
3.71026,0.00369,4.00798,0.03114,0.01534,0.00022,-0.13793,0.35038,0.07064,0.86785,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00844,0.00000,0.00000,-0.00629,0.00188,0.00000
3.72080,0.00406,4.00798,0.02988,0.01398,0.04023,-0.33182,0.22503,0.08845,1.03364,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00261,0.00000,0.00000,-0.00392,0.00154,0.00000
3.73051,0.00358,4.00798,0.03000,0.01118,0.05077,-0.33182,0.01281,0.11761,1.07665,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00774,0.00000,0.00000,-0.00292,0.00142,0.00000
3.74061,0.00351,4.00798,0.02821,0.00826,0.04466,-0.33498,0.08802,0.07875,1.09635,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00848,0.00000,0.00000,-0.00250,0.00131,0.00000
3.75133,0.00402,4.00798,0.02833,0.00447,0.02786,-0.24172,0.17782,0.11889,1.05585,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00761,0.00000,0.00000,-0.00269,0.00134,0.00000
3.76116,0.00368,4.00798,0.03446,0.00175,0.00847,-0.24172,0.23900,0.23680,0.95837,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00611,0.00000,0.00000,-0.00390,0.00170,0.00000
3.77150,0.00384,4.00798,0.03518,-0.00082,0.02526,-0.23789,0.30360,0.11724,0.84674,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01272,0.00000,0.00000,-0.00270,0.00158,0.00000
3.78178,0.00396,3.98491,0.03136,-0.00325,0.04023,-0.29651,0.23503,0.03434,0.90365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01808,0.00000,0.00000,-0.00113,0.00126,0.00000
3.79166,0.00366,3.98491,0.02782,-0.00589,0.02817,-0.29651,0.20838,0.04203,1.00205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01678,0.00000,0.00000,-0.00085,0.00110,0.00000
3.80192,0.00375,3.98491,0.02686,-0.00897,0.01213,-0.12610,0.22088,0.09626,1.01907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01528,0.00000,0.00000,-0.00101,0.00109,0.00000
3.81203,0.00368,3.98491,0.02436,-0.01073,0.00190,-0.06208,0.20039,0.06679,1.05146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01383,0.00000,0.00000,-0.00092,0.00099,0.00000
3.82265,0.00412,3.98491,0.02359,-0.01160,-0.03139,0.11202,0.22106,0.09540,0.91665,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00600,0.00000,0.00000,-0.00236,0.00114,0.00000
3.83407,0.00539,3.98491,0.02495,-0.01078,-0.03857,0.14246,0.22265,0.12834,0.85052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00366,0.00000,0.00000,-0.00303,0.00127,0.00000
3.84262,0.00367,3.98491,0.02529,-0.00985,-0.04758,0.14246,0.23430,0.11913,0.91451,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00059,0.00000,0.00000,-0.00369,0.00137,0.00000
3.85264,0.00351,3.98491,0.01977,-0.00846,-0.04834,0.20331,0.26035,0.01013,0.99473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00170,0.00000,0.00000,-0.00331,0.00112,0.00000
3.86297,0.00367,3.98491,0.01757,-0.00676,-0.06071,0.26941,0.29170,0.08046,1.05146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00671,0.00000,0.00000,-0.00398,0.00113,0.00000
3.87322,0.00373,3.98491,0.01506,-0.00410,-0.06988,0.31797,0.20447,0.07418,1.09629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01179,0.00000,0.00000,-0.00461,0.00111,0.00000
3.88329,0.00364,3.98491,0.01579,-0.00113,-0.08728,0.39762,0.13347,0.13798,1.02639,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01875,0.00000,0.00000,-0.00611,0.00133,0.00000
3.89355,0.00373,3.97422,0.01807,0.00289,-0.10042,0.45206,0.18776,0.15244,0.88920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02549,0.00000,0.00000,-0.00781,0.00163,0.00000
3.90369,0.00369,3.97422,0.01802,0.00761,-0.09950,0.43701,0.34697,0.11871,0.89829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02946,0.00000,0.00000,-0.00860,0.00172,0.00000
