Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM,phi_Gyro_intArd
0.019772052764892578,0.019772052764892578,3.9,0.0,-0.0018,-0.0005660527303765394,0.01,0,0.0,-0.0017,-0.0018,0.01,0.01,-0.0,-0.0,1.0,4.0,13960.44,-6.45
0.04997730255126953,0.00979304313659668,3.9,0.0,-0.0017,-0.00036793427474475054,0.01,0,0.0,-0.0016,-0.0017,0.01,0.01,-0.0,-0.0,1.0,4.12,14052.75,-6.45
0.10049223899841309,0.020127058029174805,3.9,0.0,-0.0016,-0.00031132900170709665,0.01,0,0.0,-0.0014,-0.0016,0.01,0.01,-0.0,-0.0,1.0,4.03,13942.86,-6.44
0.13029122352600098,0.009617090225219727,3.9,0.0,-0.0012,-0.00031132900170709665,0.0,0,0.0,-0.0011,-0.0012,0.0,0.01,-0.0,0.0,1.0,3.85,14039.56,-6.42
0.1796863079071045,0.018700122833251953,3.9,0.0,-0.0009,-0.00031132900170709665,0.0,0,0.0,-0.0008,-0.0009,0.0,0.01,-0.0,0.0,1.0,3.99,13872.53,-6.4
0.21075820922851562,0.00960087776184082,3.9,0.0,-0.0007,-0.00031132900170709665,0.0,0,0.0,-0.0006,-0.0007,0.0,0.01,-0.0,0.0,1.0,4.01,14087.91,-6.39
0.2601141929626465,0.01876091957092285,3.9,0.0,-0.0006,-0.00031132900170709665,0.0,0,0.0,-0.0005,-0.0006,0.0,0.01,0.0,0.0,1.0,4.0,13881.32,-6.39
0.29136013984680176,0.009703874588012695,3.9,0.0,-0.0005,-0.00031132900170709665,-0.0,0,0.0,-0.0005,-0.0005,-0.0,0.01,-0.0,0.0,1.0,4.01,13868.13,-6.39
0.3430140018463135,0.021138906478881836,3.9,0.0,-0.0006,-0.00011321054607530787,-0.0,0,0.0,-0.0006,-0.0006,-0.0,0.01,-0.0,0.0,1.0,3.99,13850.55,-6.39
0.37178921699523926,0.00974416732788086,3.9,0.0,-0.0006,-5.660527303765393e-05,-0.0,0,0.0,-0.0006,-0.0006,-0.0,0.01,0.01,0.01,1.0,4.06,14035.17,-6.4
0.42096400260925293,0.018750905990600586,3.9,0.0,-0.0003,0.0003962369112635775,0.0,0,0.0,-0.0002,-0.0003,0.0,0.03,0.01,0.0,1.02,4.07,14101.1,-6.39
0.45269107818603516,0.010139942169189453,3.9,0.0,0.0001,0.0005377500938577123,0.01,0,0.0,0.0002,0.0001,0.01,0.03,-0.01,-0.01,1.04,4.05,14074.73,-6.36
0.5013840198516846,0.01863408088684082,3.9,0.0,0.0003,0.0007075659129706742,0.01,0,0.0,0.0005,0.0003,0.01,0.02,-0.0,-0.0,1.0,4.0,13929.67,-6.34
0.5337169170379639,0.010757923126220703,3.9,0.0,0.0008,0.001726460827648445,0.02,0,0.0,0.001,0.0008,0.02,0.01,0.01,0.0,0.96,3.97,13714.29,-6.32
0.5824558734893799,0.019325971603393555,3.9,0.0,0.002,0.0029717768344768316,0.03,0,0.0,0.0024,0.002,0.03,-0.01,0.01,-0.0,0.97,4.12,14004.4,-6.25
0.613926887512207,0.010625123977661133,3.9,0.0,0.0033,0.004330303387380526,0.03,0,0.0,0.0037,0.0033,0.03,-0.01,0.01,0.0,1.01,3.89,14074.73,-6.17
0.6624228954315186,0.018954038619995117,3.9,0.0,0.0047,0.0043869086604181795,0.03,0,0.0,0.0052,0.0047,0.03,-0.02,0.02,0.02,1.03,4.05,13995.6,-6.1
0.693850040435791,0.010215997695922852,3.9,0.0,0.0059,0.0043869086604181795,0.03,0,0.0,0.0064,0.0059,0.03,-0.01,0.02,0.02,1.01,3.93,14052.75,-6.04
0.7422800064086914,0.01848006248474121,3.9,0.0,0.0075,0.0043869086604181795,0.03,0,0.0,0.008,0.0075,0.03,-0.02,0.01,0.01,0.97,3.99,13907.69,-5.96
0.7735679149627686,0.00958395004272461,3.9,0.0,0.0087,0.004188790204786391,0.03,0,0.0,0.0091,0.0087,0.03,-0.03,0.01,0.01,1.01,3.99,13995.6,-5.89
0.8227519989013672,0.01859307289123535,3.9,0.0,0.0097,-0.002434026740619119,0.02,0,0.0,0.01,0.0097,0.02,0.02,0.01,0.01,1.0,4.0,13824.18,-5.84
0.854529857635498,0.010200023651123047,3.9,0.0,0.0104,-0.008688909411279878,0.01,0,0.0,0.0107,0.0104,0.01,0.02,0.02,0.03,1.0,4.0,14158.24,-5.81
0.9031946659088135,0.018690824508666992,3.9,0.0,0.011,-0.015990989633137238,0.01,0,0.0,0.0111,0.011,0.01,0.02,0.0,0.01,0.99,4.06,13780.22,-5.78
0.9350478649139404,0.010366201400756836,3.9,0.0,0.0112,-0.02315155667240046,0.0,0,0.0,0.0113,0.0112,0.0,0.03,-0.0,0.01,1.0,3.95,14101.1,-5.77
0.9838528633117676,0.018995046615600586,3.9,0.0,0.0109,-0.028585662884015237,-0.01,0,0.0,0.0108,0.0109,-0.01,0.02,-0.0,0.01,1.03,4.0,14153.85,-5.78
1.014704704284668,0.009669780731201172,3.9,1.2195589748936093,0.0104,-0.03382165063999822,-0.02,0,0.0,0.0101,0.0104,-0.02,0.03,0.0,0.01,1.01,4.0,14193.41,-5.82
1.0644495487213135,0.01923990249633789,3.9,1.2195589748936093,0.0095,-0.037784019752634,-0.02,0,0.0,0.0091,0.0095,-0.02,0.03,-0.0,0.0,0.98,3.97,14237.36,-5.87
1.0951557159423828,0.009768009185791016,3.9,1.2195589748936093,0.0081,-0.04149166513660033,-0.03,0,0.0,0.0076,0.0081,-0.03,0.01,-0.01,0.0,0.99,4.03,13679.12,-5.94
