Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.010426044464111328,0.010426044464111328,3,0.0,0.000936282149939361,0.0,0.0,0.03416188103077311,0.0,0.0104,0.0104,0.0,0.26,0.06,0.06,0.96
0.04921317100524902,0.009032011032104492,3,0.0,-0.004930095643136218,-2.8302636518826966e-05,-0.02,-0.34572475563375726,0.0,0.0586,0.0587,-0.02,0.19,-0.33,-0.3,0.94
0.0894320011138916,0.009059906005859375,3,0.0,-0.0050140331139650555,-2.8302636518826966e-05,-0.0,-0.18284086009830292,0.0,0.0586,0.0587,-0.0,0.32,-0.01,-0.01,0.95
0.12957501411437988,0.009006977081298828,3,0.0,-0.00540259231070122,-2.8302636518826966e-05,-0.0,-0.19701811751282622,0.0,0.058,0.058,-0.0,0.25,-0.03,-0.03,0.97
0.16974592208862305,0.009001970291137695,3,0.0,-0.004696914739561874,-2.8302636518826966e-05,0.0,-0.17127024521502734,0.0,0.0578,0.0578,0.0,0.28,0.04,0.04,0.96
0.20994067192077637,0.008998870849609375,3,0.0,-0.004008254578593643,-8.490790955648089e-05,-0.0,-0.14593358280057642,0.0,0.058,0.058,-0.0,0.24,0.04,0.05,0.97
0.25040173530578613,0.009274005889892578,3,0.0,-0.001445303353917899,-8.490790955648089e-05,-0.0,-0.05241985424052905,0.0,0.0582,0.0583,-0.0,0.26,0.16,0.15,0.95
0.290449857711792,0.00899815559387207,3,0.0,0.00013326130324651337,-0.00011321054607530787,0.0,0.005281669979454017,0.0,0.058,0.058,0.0,0.27,0.1,0.09,0.96
0.3306717872619629,0.009038925170898438,3,0.0,0.0007494688235726193,-0.0007075659129706742,-0.0,0.029966920911319132,0.0,0.058,0.0579,-0.0,0.25,0.04,0.04,0.97
0.37074875831604004,0.00893402099609375,3,0.0,0.0005835930940253806,-0.0007075659129706742,0.0,0.02391465670970804,0.0,0.0581,0.0581,0.0,0.25,-0.01,-0.0,0.97
0.41093969345092773,0.008939027786254883,3,0.0,0.0013553839197532436,-0.0007358685494895011,0.0,0.05217963592019647,0.0,0.0584,0.0583,0.0,0.28,0.05,0.04,0.96
0.4513125419616699,0.009119987487792969,3,0.0,0.0025821716392835647,-0.0007358685494895011,0.0,0.09694111741092294,0.0,0.0583,0.0583,0.0,0.27,0.08,0.08,0.96
0.49143457412719727,0.009052038192749023,3,0.0,0.003790557543020931,-0.0007358685494895011,-0.0,0.1410311766792885,0.0,0.0581,0.0582,-0.0,0.26,0.08,0.08,0.96
0.5315477848052979,0.008983135223388672,3,0.0,0.004669981329814978,-0.0007358685494895011,-0.0,0.17311848153929887,0.0,0.0581,0.0581,-0.0,0.28,0.06,0.06,0.96
0.5717756748199463,0.00903010368347168,3,0.0,0.0052245702963465805,-0.0007358685494895011,0.0,0.1933536235815337,0.0,0.0581,0.0581,0.0,0.28,0.04,0.04,0.96
0.6118829250335693,0.008951187133789062,3,0.0,0.0062380194709602595,-0.0007358685494895011,0.0,0.2303310775852547,0.0,0.0584,0.0584,0.0,0.26,0.07,0.06,0.96
0.6521799564361572,0.009057044982910156,3,0.0,0.006453683713279912,-0.0013302239163848675,-0.0,0.2404018110751088,0.0,0.0585,0.0584,-0.0,0.25,0.02,0.03,0.97
0.6923468112945557,0.00904393196105957,3,0.0,0.00898587409762693,-0.0013585265529036943,0.0,0.33289802687605025,0.0,0.0587,0.0587,0.0,0.25,0.17,0.16,0.96
0.7324478626251221,0.008950948715209961,3,0.0,0.01034184094531022,-0.0013585265529036943,-0.01,0.2993995833061729,0.0,0.0582,0.0583,-0.01,0.29,0.12,0.13,0.95
0.7735989093780518,0.008958101272583008,3,0.0,0.010811352017609395,-0.00158494764505431,-0.0,0.4003425601324776,0.0,0.0582,0.0582,-0.0,0.27,0.04,0.04,0.96
0.8137359619140625,0.008894920349121094,3,0.0,0.010492937388380709,-0.00158494764505431,0.0,0.3887246491396507,0.0,0.0586,0.0585,0.0,0.26,-0.01,-0.01,0.96
0.8538899421691895,0.008862972259521484,3,0.0,0.010179298978590453,-0.0019811845563178876,-0.0,0.3787489060731833,0.0,0.0589,0.0588,-0.0,0.26,-0.01,0.0,0.96
0.8941819667816162,0.008955001831054688,3,0.0,0.01080715421604984,-0.0020943951023931957,0.0,0.40207669509935473,0.0,0.0591,0.0591,0.0,0.26,0.05,0.05,0.96
0.9343550205230713,0.008944988250732422,3,0.0,0.012047198620187936,-0.0020943951023931957,0.0,0.4473218697614853,0.0,0.0591,0.0592,0.0,0.28,0.09,0.08,0.96
0.9748659133911133,0.009274005889892578,3,0.0,0.013268642358263959,-0.0020943951023931957,-0.0,0.4918883668036839,0.0,0.0587,0.0588,-0.0,0.27,0.09,0.1,0.96
1.0159430503845215,0.00896906852722168,3,0.0,0.01400589487282936,-0.0020943951023931957,-0.0,0.5187883057738467,0.0,0.0584,0.0584,-0.0,0.27,0.06,0.06,0.96
1.0562071800231934,0.009025096893310547,3,0.0,0.014576351171875165,-0.0020943951023931957,0.0,0.5396023950123524,0.0,0.0588,0.0587,0.0,0.26,0.05,0.05,0.96
1.0963242053985596,0.008950948715209961,3,0.0,0.01497591234417184,-0.0022076056484685034,0.0,0.554600478410124,0.0,0.0594,0.0593,0.0,0.25,0.04,0.04,0.97
1.1365883350372314,0.009011983871459961,3,0.0,0.015531818381147507,-0.0022076056484685034,0.0,0.5748836760559205,0.0,0.0595,0.0594,0.0,0.26,0.05,0.06,0.96
1.1767983436584473,0.009037971496582031,3,0.0,0.015996658834489173,-0.0022076056484685034,-0.01,0.5088709376563788,0.0,0.0591,0.0592,-0.01,0.26,0.07,0.08,0.96
