Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.010308980941772461,0.010308980941772461,3,0.0,0.000936282149939361,0.0,-0.0,0.03416188103077311,0.0,0.0105,0.0105,-0.0,0.27,0.06,0.06,0.96
0.04915809631347656,0.00897216796875,3,0.0,0.0018585200676296317,0.0,0.0,0.06781133384608462,0.0,0.0467,0.0467,0.0,0.27,0.06,0.06,0.96
0.0893251895904541,0.00893712043762207,3,0.0,0.0027669244165545483,0.0,0.0,0.10095604486916647,0.0,0.047,0.047,0.0,0.27,0.06,0.06,0.96
0.12949585914611816,0.008912801742553711,3,0.0,0.003661702700245591,0.0,-0.0,0.13360358522690208,0.0,0.0472,0.0472,-0.0,0.27,0.06,0.06,0.96
0.16969585418701172,0.008935928344726562,3,0.0,0.004543059309681268,0.0,0.0,0.16576141247927165,0.0,0.0474,0.0474,0.0,0.26,0.06,0.06,0.96
0.20995593070983887,0.009006977081298828,3,0.0,0.00541119556997541,0.0,0.0,0.1974368723228557,0.0,0.0476,0.0476,0.0,0.27,0.06,0.06,0.96
0.2501709461212158,0.009037971496582031,3,0.0,0.006266309786365141,0.0,-0.0,0.228637200268786,0.0,0.0478,0.0478,-0.0,0.26,0.06,0.06,0.96
0.2909109592437744,0.009026050567626953,3,0.0,0.007108597289509025,0.0,-0.0,0.2593695232955273,0.0,0.048,0.048,-0.0,0.27,0.06,0.06,0.96
0.331636905670166,0.009556055068969727,3,0.0,0.00793825048010575,0.0,0.0,0.28964086147686746,0.0,0.0483,0.0483,0.0,0.26,0.06,0.06,0.96
0.3714029788970947,0.009126901626586914,3,0.0,0.008755458872843524,0.0,-0.0,0.3194581295854876,0.0,0.0485,0.0485,-0.0,0.27,0.06,0.06,0.96
0.4114842414855957,0.009018182754516602,3,0.0,0.009560409139690232,0.0,-0.0,0.34882813867247836,0.0,0.0487,0.0487,-0.0,0.27,0.06,0.06,0.96
0.4516572952270508,0.009016036987304688,3,0.0,0.010197547724733124,0.0,-0.0,0.37207524697605976,0.0,0.0488,0.0488,-0.0,0.27,0.05,0.05,0.96
0.4917714595794678,0.008944034576416016,3,0.0,0.010980866658801488,0.0,-0.0,0.400655999302192,0.0,0.049,0.049,-0.0,0.26,0.06,0.06,0.96
0.5320055484771729,0.008984088897705078,3,0.0,0.011752435808858827,0.0,-0.0,0.4288080403434323,0.0,0.0492,0.0492,-0.0,0.26,0.06,0.06,0.96
0.5724096298217773,0.009191036224365234,3,0.0,0.012512431421665306,0.0,0.0,0.45653780076905387,0.0,0.0494,0.0494,0.0,0.26,0.06,0.06,0.96
0.6123387813568115,0.008936166763305664,3,0.0,0.013261027100279687,0.0,0.0,0.4838516147882912,0.0,0.0496,0.0496,0.0,0.27,0.06,0.06,0.96
0.6525318622589111,0.008944988250732422,3,0.0,0.013998393843714853,0.0,-0.0,0.5107557215972399,0.0,0.0498,0.0498,-0.0,0.26,0.06,0.06,0.96
0.6928188800811768,0.009037017822265625,3,0.0,0.014724700085998492,0.0,0.0,0.5372562668040545,0.0,0.05,0.05,0.0,0.27,0.06,0.06,0.96
0.7330648899078369,0.009089946746826172,3,0.0,0.015440111734647875,0.0,-0.0,0.5633593038327668,0.0,0.0502,0.0502,-0.0,0.27,0.06,0.06,0.96
