Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM,phi_Gyro_intArd
0.011245012283325195,0.011245012283325195,3.9,0.0,0.00039400000000000004,0.0,0.0,0,0.0,0.0025,0.0025,0.0,-0.0,0.0,0.0,1.0,0.0,74.73,-0.06
0.050482749938964844,0.010301828384399414,3.9,0.0,0.00038809,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,-0.0,0.0,0.0,1.0,0.42,74.73,-0.06
0.09042572975158691,0.010061025619506836,3.9,0.0,0.00038226865,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,-0.0,-0.0,0.0,1.0,1.16,87.91,-0.06
0.13046479225158691,0.009917020797729492,3.9,0.0,0.00037653462025,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,0.0,0.0,0.0,1.0,1.76,52.75,-0.06
0.1706697940826416,0.009930849075317383,3.9,0.0,0.00037088660094624997,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,0.0,0.0,0.0,1.0,2.42,48.35,-0.06
0.21147894859313965,0.009621143341064453,3.9,0.0,0.0003653233019320562,0.0,0.0,0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,1.0,3.04,70.33,-0.06
0.25165319442749023,0.009610176086425781,3.9,0.0,0.00035984345240307533,0.0,0.0,0,0.0,0.0025,0.0025,0.0,-0.0,0.0,0.0,1.0,3.75,52.75,-0.06
0.29208803176879883,0.009862899780273438,3.9,0.0,0.0003544458006170292,0.0,0.0,0,0.0,0.0025,0.0025,0.0,-0.0,0.0,0.0,1.0,4.44,17.58,-0.06
0.33216190338134766,0.009747982025146484,3.9,0.0,0.0003491291136077738,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,0.0,-0.0,0.0,1.0,5.11,21.98,-0.06
0.3725428581237793,0.009946107864379883,3.9,0.0,0.0003438921769036572,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,-0.0,0.0,0.0,1.0,5.68,114.29,-0.06
0.41241884231567383,0.009623050689697266,3.9,0.0,0.00033873379425010234,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,-0.0,0.0,0.0,1.0,6.41,65.93,-0.06
0.4529597759246826,0.0099639892578125,3.9,0.0,0.00033365278733635083,0.0,0.0,0,0.0,0.0025,0.0025,0.0,-0.0,0.0,0.0,1.0,7.04,70.33,-0.06
0.49278783798217773,0.009608030319213867,3.9,0.0,0.00032864799552630554,0.0,-0.0,0,0.0,0.0025,0.0025,-0.0,0.0,0.0,0.0,1.0,7.59,162.64,-0.06
0.5331850051879883,0.009814023971557617,3.9,0.0,0.0004737132758933897,0.0,0.0,0,0.0,0.0025,0.0025,0.0,-0.0,0.01,0.0,1.0,10.0,360.44,-0.06
0.5738053321838379,0.010247230529785156,3.9,0.0,-0.0003772574960981801,0.0,-0.01,0,0.0,0.0024,0.0024,-0.01,0.04,-0.03,-0.02,1.0,7.03,435.16,-0.06
0.6138784885406494,0.010126113891601562,3.9,0.0,0.001288259683951729,0.0,0.0,0,0.0,0.0023,0.0023,0.0,-0.03,0.11,0.1,0.99,8.22,659.34,-0.06
0.6537702083587646,0.009818792343139648,3.9,0.0,0.0014189307889924318,0.0,0.0,0,0.0,0.0028,0.0028,0.0,0.04,0.01,0.01,1.0,8.7,887.91,-0.06
0.693763017654419,0.009620904922485352,3.9,0.0,0.0022965691539756643,0.0,-0.0,0,0.0,0.0022,0.0022,-0.0,0.0,0.06,0.06,1.0,8.37,1081.32,-0.07
0.7343571186065674,0.010026216506958008,3.9,0.0,0.0025620806262632878,0.0,0.0,0,0.0,0.0025,0.0025,0.0,-0.04,0.02,0.02,1.0,8.08,1503.3,-0.07
0.7757792472839355,0.011275053024291992,3.9,0.0,0.0033675144897225076,0.0,0.01,0,0.0,0.0025,0.0025,0.01,0.02,0.03,0.01,1.0,7.68,1758.24,-0.06
0.8147664070129395,0.010045051574707031,3.9,0.0,0.003167006772076691,0.0,0.0,0,0.0,0.0028,0.0027,0.0,0.05,-0.01,-0.0,1.0,9.18,1854.95,-0.05
0.8547525405883789,0.009843111038208008,3.9,0.0,0.0034194616800927993,0.0,0.0,0,0.0,0.0031,0.003,0.0,-0.03,0.02,0.02,1.0,8.68,2167.03,-0.05
0.8947513103485107,0.0096588134765625,3.9,0.0,0.0032181747545914283,0.0,-0.0,0,0.0,0.0031,0.0032,-0.0,0.0,-0.01,-0.01,1.0,4.44,2272.53,-0.05
