Time (s),Steering Angle (rad),Reference Steering Rate (rad/s),Measured Steering Rate (rad/s)
0.0031270980834960938,0.0,1.0958822835301483,0.0
0.006440162658691406,0.0,1.0952577965803787,0.0
0.01011514663696289,0.00033963163822592357,1.093931479109065,0.16981581911296179
0.013480186462402344,0.0018679740102425797,1.092236718559041,0.764171186008328
0.017417192459106445,0.003990671749154602,1.0897773007424403,1.0613488694560111
0.020781993865966797,0.0065662116723678565,1.0868974247359005,1.287769961606627
0.02457404136657715,0.00894363313994932,1.0832150898759778,1.188710733790732
0.027825117111206055,0.010953120332786037,1.0795651010033198,1.004743596418358
0.031599998474121094,0.013047515435179232,1.074778436908736,1.0471975511965976
0.03488016128540039,0.014915489445421811,1.070118493498083,0.9339870051212895
0.038610219955444336,0.016641950273070256,1.0642737717692885,0.8632304138242227
0.04175305366516113,0.018453319010275183,1.0588752856135937,0.9056843686024632
0.04552817344665527,0.019840148199697705,1.0518648351810982,0.693414594711261
0.04885220527648926,0.0211986747526014,1.0452049413797353,0.6792632764518469
0.052552223205566406,0.022245872303797997,1.0372420525587862,0.5235987755982993
0.05585122108459473,0.023576096220182863,1.029676837927266,0.6651119581924329
0.05937314033508301,0.02462329377137946,1.0211343416416072,0.5235987755982993
0.06261801719665527,0.02612333350687729,1.0128101299035486,0.7500198677489137
0.06637310981750488,0.02753846533281864,1.0030622496016872,0.7075659129706751
0.06948018074035645,0.029264926160467084,0.9937642458195374,0.8632304138242227
0.07323718070983887,0.03076496589596491,0.9825953154818866,0.7500198677489137
0.07648921012878418,0.03218009772190626,0.972464252931782,0.7075659129706751
0.08015799522399902,0.033623532184366436,0.9605596953278225,0.7217172312300874
0.08341717720031738,0.03534999301201488,0.9495353955490939,0.8632304138242209
0.08720016479492188,0.036963243293588015,0.9362908590606117,0.8066251407865682
0.08951401710510254,0.03857649357516116,0.9277939796401486,0.8066251407865717
0.09365415573120117,0.04007653331065898,0.9124730538347741,0.7500198677489119
0.09718918800354004,0.04217092841305218,0.8986907612177417,1.0471975511965985
0.09995818138122559,0.04381248133114415,0.8875576151226716,0.820776459045984
0.10442018508911133,0.04590687643353734,0.8692729481224223,1.047197551196595
0.1081240177154541,0.047520126715110474,0.8535185073853669,0.8066251407865682
0.11135506629943848,0.04944470599839071,0.8393611516491725,0.9622896416401177
0.11511707305908203,0.0511145615530015,0.8225039527097047,0.8349277773053964
0.11855602264404297,0.05303914083628174,0.8066636964863743,0.9622896416401177
0.12210202217102051,0.05476560166393018,0.7899122356969723,0.8632304138242209
0.1253950595855713,0.05663357567417276,0.7739638782851738,0.9339870051212895
0.12910819053649902,0.05847324704789651,0.7556730670648384,0.9198356868618772
0.13237404823303223,0.060058194692950824,0.7392128296913012,0.7924738225271559
0.13619017601013184,0.06152993179192982,0.719635008782772,0.7358685494894996
0.1394810676574707,0.06331299789261592,0.7023827544189163,0.8915330503430491
0.1430821418762207,0.06478473499159493,0.6832353306633305,0.7358685494895031
0.14616012573242188,0.0664262879096869,0.6663913627724489,0.820776459045984
0.14963722229003906,0.06767160391651528,0.6473398428711113,0.6226580034141906
0.15293121337890625,0.06931315683460725,0.628845438632409,0.820776459045984
0.15668416023254395,0.07089810447966155,0.6074750347695906,0.7924738225271524
0.15998506546020508,0.07228493366908408,0.588440567562461,0.6934145947112627
0.16367602348327637,0.07353024967591246,0.5668925913827196,0.6226580034141906
0.16691899299621582,0.07500198677489146,0.5476190683849773,0.7358685494895031
0.17083120346069336,0.07624730278171984,0.5242094404541997,0.6226580034141906
0.17462706565856934,0.07791715833633064,0.5010551648784427,0.8349277773053998
0.17813611030578613,0.07953040861790378,0.47939175166819414,0.8066251407865682
0.1819450855255127,0.08097384308036396,0.45572391504294735,0.7217172312300874
0.18549299240112305,0.08272860654453122,0.43333363667657737,0.8773817320836332
0.1880500316619873,0.08403052782439727,0.41698941451857674,0.6509606399330222
0.19176912307739258,0.08550226492337626,0.393255434624109,0.7358685494894962
0.19592618942260742,0.08671927829368582,0.3665641030736478,0.6085066851547818
0.19945812225341797,0.08830422593874014,0.34346064471832305,0.7924738225271594
0.20173215866088867,0.08935142348993673,0.32832375834089583,0.523598775598294
0.20588922500610352,0.09028541049505802,0.3012984721444051,0.46699350256064476
0.2097640037536621,0.09167223968448054,0.27546753836137183,0.6934145947112627
0.21306300163269043,0.0927760425087148,0.25335256140776086,0.5519014121171256
0.21672320365905762,0.09373833215035492,0.22876492453886232,0.48114482082006055
0.22030115127563477,0.09481383233807034,0.20459672345878047,0.5377500938577098
0.22419309616088867,0.0956063061605975,0.17821274538769047,0.3962369112635797
0.22748613357543945,0.09651199052919995,0.15582064249468736,0.45284218430122897
0.23117303848266602,0.09713464853261415,0.13062031704383215,0.3113290017070988
0.23440313339233398,0.09775730653602833,0.10955736755373079,0.3113290017070919
0.23804116249084473,0.09829505662988605,0.08352319531444324,0.2688750469288584
0.24131321907043457,0.09874789881418729,0.06105999168725225,0.22642109215061795
0.24384117126464844,0.09908753045241321,0.043478623308371635,0.16981581911296173
0.2459571361541748,0.09934225418108265,0.028865231001465305,0.1273618643347213
0.2503981590270996,0.09976679372886506,-0.0004203363316487099,0.21226977389120216
0.2541320323944092,0.10007812273057215,-0.027145041051146495,0.15566450085354594
0.25852108001708984,0.10047435964183574,-0.056228132838932486,0.1981184556317933
0.26195502281188965,0.10078568864354283,-0.08105250255607203,0.15566450085354594
0.2651200294494629,0.10104041237221227,-0.10271161930935689,0.1273618643347213
