Time (s),Steering Angle (rad),Reference Steering Rate (rad/s),Measured Steering Rate (rad/s)
0.0040531158447265625,0.0,5.319607205678345,0.0
0.008376121520996094,0.0,4.771940153215475,0.0
0.011803150177001953,0.0005943553668953663,4.082968265610137,0.29717768344768314
0.015681028366088867,0.002575539923213254,3.0812676618053265,0.990592278158944
0.01902008056640625,0.004726540298644104,2.0688483723488402,1.0755001877154249
0.022803068161010742,0.007103961766225569,0.8177886663004886,1.1887107337907326
0.02611708641052246,0.009085146322543456,-0.32174982291552934,0.9905922781589436
0.029658079147338867,0.010783304513673073,-1.5161119223911221,0.8490790955648087
0.03278994560241699,0.011434265153606094,-2.5229293451609776,0.3254803199665103
0.03663516044616699,0.008462488319129264,-3.612056490921599,-1.485888417238415
0.03997015953063965,0.005122777209907681,-4.391416072634294,-1.6698555546107914
0.04374504089355469,0.001698158191129618,-5.037516413180527,-1.7123095093890313
0.04703712463378906,-0.0006792632764518471,-5.373423110711043,-1.1887107337907326
0.0496830940246582,-0.002320816194543811,-5.477811999965855,-0.820776459045982
0.05401802062988281,-0.004245395477824045,-5.322245119730379,-0.962289641640117
0.057817935943603516,-0.005717132576803047,-4.861874282214704,-0.735868549489501
0.06097698211669922,-0.006707724854961991,-4.298644342930542,-0.495296139079472
0.0644991397857666,-0.007726619769639762,-3.4082491580862637,-0.5094474573388856
0.06761503219604492,-0.008887027866911668,-2.5076412676873883,-0.5802040486359529
0.07131099700927734,-0.01044367287544715,-1.3181337294487363,-0.778322504267741
0.07463312149047852,-0.011887107337907326,-0.18762052004683485,-0.7217172312300882
0.07839107513427734,-0.013075818071698058,1.0945117319192887,-0.594355366895366
0.08162903785705566,-0.013726778711631079,2.1609885511996656,-0.3254803199665103
0.08530998229980469,-0.012594673250878,3.2563034952886047,0.5660527303765397
0.0884101390838623,-0.010132343873740055,4.049979797481535,1.2311646885689724
0.0916440486907959,-0.00783983031571507,4.7113841859349455,1.1462567790124925
0.09545016288757324,-0.005405803575095951,5.239476040341134,1.2170133703095594
0.0992729663848877,-0.0031981979266274474,5.471417559689874,1.1038028242342517
0.1025400161743164,-0.0010188949146777708,5.420193137800046,1.0896515059748382
0.10598015785217285,0.00031132900170709665,5.1209131702741475,0.6651119581924337
0.10987496376037598,0.001698158191129618,4.4969523808196215,0.6934145947112607
0.11307907104492188,0.0027736583788450426,3.8142928724601206,0.5377500938577123
0.11656999588012695,0.003990671749154602,2.8213407209688626,0.6085066851547799
