Time (s),Steering Angle (rad),Reference Steering Rate (rad/s),Measured Steering Rate (rad/s)
0.003442049026489258,0.0,0.5480048888255938,0.0
0.007300138473510742,0.0,0.547896634626872,0.0
0.010902166366577148,0.00019811845563178876,0.5477227347197174,0.09905922781589438
0.014734029769897461,0.0009056843686024629,0.5474611762406458,0.3537829564853371
0.018069028854370117,0.002009487192836715,0.5471695989031596,0.551901412117126
0.021795034408569336,0.0031981979266274474,0.5467711399593671,0.5943553668953663
0.0250551700592041,0.004217092841305218,0.5463826498777703,0.5094474573388852
0.028150081634521484,0.005235987755982989,0.5459191416945576,0.5094474573388856
0.03180098533630371,0.006311487943698414,0.5453326597297636,0.5377500938577124
0.03593611717224121,0.007471896040970319,0.5445811471672354,0.5802040486359524
0.03919506072998047,0.00849079095564809,0.5439231668461807,0.5094474573388856
0.04293203353881836,0.009566291143363515,0.543098970159207,0.5377500938577124
0.046195030212402344,0.01044367287544715,0.542318029595613,0.4386908660418175
0.050768136978149414,0.011802199428350845,0.5411301706235534,0.6792632764518478
0.053965091705322266,0.01267958116043448,0.540228768331864,0.4386908660418175
0.0589449405670166,0.013839989257706386,0.538725952556076,0.5802040486359529
0.06326603889465332,0.015226818447128908,0.5373087201906886,0.693414594711261
0.06700706481933594,0.016019292269656062,0.5360043355636502,0.3962369112635771
0.07031416893005371,0.016811766092183218,0.5347868631247148,0.39623691126357796
0.07411599159240723,0.017519332005153893,0.5333185923893485,0.35378295648533753
0.07763409614562988,0.018340108464199874,0.5318927556811376,0.41038822952299026
0.08131909370422363,0.018991069104132896,0.5303295499359889,0.3254803199665111
0.08463096618652344,0.019698635017103568,0.5288618665148682,0.35378295648533575
0.08712911605834961,0.02023638511096128,0.5277049601827349,0.26887504692885666
0.08943009376525879,0.020604319385706032,0.5266232297742136,0.18396713737237577
0.09409594535827637,0.021226977389120223,0.5243582144727162,0.3113290017070953
0.09779596328735352,0.021821332756015593,0.5224706785002192,0.29717768344768475
0.10199999809265137,0.022642109215061573,0.5202447517783918,0.41038822952299026
0.10577917098999023,0.023462885674107554,0.5181603869591263,0.41038822952299026
0.1090400218963623,0.02434026740619119,0.5163879146487989,0.4386908660418184
0.11263513565063477,0.02527425441131248,0.5141923038787062,0.46699350256064476
0.11590909957885742,0.02612333350687729,0.5122100888602351,0.4245395477824043
0.11970114707946777,0.027198833694592715,0.5098534356044814,0.5377500938577133
0.12295699119567871,0.028132820699714005,0.5077723784375033,0.46699350256064476
0.12670016288757324,0.029208320887429428,0.5053115447788832,0.5377500938577116
0.1300971508026123,0.030114005256031893,0.5030236535936148,0.4528421843012324
0.13382315635681152,0.031217808080266144,0.5004432419904572,0.5519014121171256
0.13712310791015625,0.03215179508538744,0.498207559925849,0.4669935025606465
0.14075708389282227,0.03322729527310286,0.4954596536421829,0.5377500938577098
0.14402294158935547,0.03418958491474298,0.493022965334456,0.48114482082006055
0.14776897430419922,0.03523678246593957,0.49017330999495623,0.5235987755982975
0.151047945022583,0.03617076947106086,0.4876248432559745,0.46699350256064476
0.15498113632202148,0.037274572295295114,0.48450124902558717,0.5519014121171256
0.1584179401397705,0.038236861936935235,0.48170025122367865,0.48114482082006055
0.16217803955078125,0.039227454215094174,0.47858282895349125,0.4952961390794694
0.1654200553894043,0.04013313858369664,0.4758400702748875,0.4528421843012324
0.16917800903320312,0.04118033613489323,0.4726059498168296,0.5235987755982975
0.17232799530029297,0.0420860205034957,0.4698318310103675,0.4528421843012324
0.1762990951538086,0.04310491541817347,0.4662764595317618,0.5094474573388852
0.17961406707763672,0.04406720505981359,0.4632366501514175,0.48114482082006055
0.1832280158996582,0.04505779733797253,0.4598924159053819,0.4952961390794694
0.18687105178833008,0.04602008697961265,0.45644928011700076,0.48114482082006055
0.19068098068237305,0.04701067925777159,0.4527881751230048,0.4952961390794694
0.19423413276672363,0.04788806098985523,0.44931858993626933,0.4386908660418201
0.19800400733947754,0.048906955904533,0.44557006858664,0.5094474573388852
0.20123696327209473,0.04975603500009781,0.44230521900652925,0.4245395477824043
