Time (s),Steering Angle (rad),Reference Steering Rate (rad/s),Measured Steering Rate (rad/s)
2.095471143722534,0.0006226580034141933,-0.1914651551117077,0.062265800341419326
2.105483055114746,0.0005943553668953663,-0.19279577654961852,-0.0028302636518827027
2.115921974182129,0.00011321054607530787,-0.19414939129558853,-0.04811448208200584
2.126235008239746,-0.0012736186433472134,-0.19545042350374706,-0.13868291894225213
2.1370790004730225,-0.003368013745740409,-0.19678518174288387,-0.20943951023931956
2.1469690799713135,-0.005462408848133604,-0.1979714700174187,-0.20943951023931953
2.1570119857788086,-0.007641711860083281,-0.19914373767055926,-0.2179303011949677
2.1677451133728027,-0.00970780432595765,-0.2003607823069794,-0.20660924658743687
2.178363084793091,-0.011773896791832017,-0.20152950882974313,-0.2066092465874367
2.1882359981536865,-0.013641870802074598,-0.2025853938039871,-0.18679740102425807
2.1985161304473877,-0.015453239539279524,-0.20364973609334217,-0.1811368737204926
2.2086780071258545,-0.01706648982085266,-0.20466905421272205,-0.16132502815731364
2.2189950942993164,-0.018538226919831664,-0.20566997921627578,-0.14717370989790027
2.2292001247406006,-0.020292990383998934,-0.20662566306897856,-0.175476346416727
2.23957896232605,-0.02295343821676867,-0.2075630600352835,-0.2660447832769735
2.2498490810394287,-0.025444070230425442,-0.20844262343968203,-0.2490632013656773
2.2600209712982178,-0.02759507060585629,-0.20930522215880443,-0.21510003754308496
2.2707769870758057,-0.029887584163881275,-0.21016697277917049,-0.22925135580249834
2.280441999435425,-0.032123492448868605,-0.21090840965808083,-0.22359082849873305
2.290882110595703,-0.03458582182600655,-0.21167397475841496,-0.2462329377137945
2.300934076309204,-0.036991545930106846,-0.21237771563982252,-0.24057241041002958
2.3114211559295654,-0.039340664761169486,-0.21307460315015808,-0.23491188310626396
2.32149600982666,-0.04149166513660033,-0.21371013976954975,-0.21510003754308463
2.3319480419158936,-0.043699270785068835,-0.21433260652513952,-0.22076056484685025
2.342085123062134,-0.04587857379701851,-0.2149012335881403,-0.21793030119496778
2.3523621559143066,-0.048086179445487015,-0.21544210566092056,-0.22076056484685025
2.3626949787139893,-0.05020887718439904,-0.2159496930954315,-0.21226977389120216
2.3732969760894775,-0.052388180196348715,-0.21643263849509842,-0.21793030119496778
2.383272171020508,-0.05448257529874191,-0.21685178928864188,-0.2094395102393197
2.393397092819214,-0.056775088856766895,-0.21724252403701486,-0.22925135580249834
2.403773069381714,-0.059180812960867184,-0.21760649221726228,-0.2405724104100289
2.414062023162842,-0.06144502388237334,-0.217930636466131,-0.22642109215061587
2.4243969917297363,-0.06362432689432301,-0.2182198666842608,-0.2179303011949671
2.4346261024475098,-0.06569041936019739,-0.21846979479067988,-0.20660924658743723
2.444705009460449,-0.06769990655303411,-0.2186809265319816,-0.2009487192836723
2.4551210403442383,-0.06985090692846495,-0.21886200410065162,-0.21510003754308393
2.4652111530303955,-0.07211511784997111,-0.219001737501478,-0.22642109215061657
2.475954055786133,-0.0745208419540714,-0.2191117215333619,-0.2405724104100282
2.4859559535980225,-0.07675675023905873,-0.21917756882395742,-0.2235908284987334
2.4961910247802734,-0.07916247434315903,-0.21921059994976505,-0.24057241041002958
2.50645112991333,-0.08142668526466518,-0.219206534269672,-0.22642109215061518
2.5166361331939697,-0.08363429091313368,-0.2191665585444453,-0.22076056484685025
2.5271060466766357,-0.08578529128856453,-0.21908797145736433,-0.21510003754308532
2.538022994995117,-0.08802119957355187,-0.21896569725071602,-0.2235908284987334
2.547826051712036,-0.09005898940290741,-0.21882061249951967,-0.20377898293555408
2.5580761432647705,-0.09226659505137591,-0.21863372069038264,-0.22076056484685025
2.5740621089935303,-0.09521006924933391,-0.21826998533238612,-0.29434741979579987
2.5833580493927,-0.09764409598995304,-0.21801766712272572,-0.24340267406191274
2.5944690704345703,-0.09982339900190271,-0.2176910792132367,-0.2179303011949671
2.605894088745117,-0.10262536001726658,-0.21728813559751903,-0.28019610153638685
2.6144771575927734,-0.10415370238928323,-0.21695731999934634,-0.15283423720166556
2.62603497505188,-0.10664433440294001,-0.21651170942659217,-0.24906320136567767
2.6349501609802246,-0.10876703214185203,-0.21608869583759818,-0.21226977389120216
2.6450791358947754,-0.11077651933468875,-0.21559768753178943,-0.2009487192836723
2.653157949447632,-0.11287091443708194,-0.21517551026182113,-0.209439510239319
2.6635470390319824,-0.11522003326814458,-0.2146103156151188,-0.23491188310626326
2.673625946044922,-0.11751254682616956,-0.21402737749569783,-0.22925135580249834
2.684476137161255,-0.11977675774767572,-0.21336083682840884,-0.22642109215061657
2.6942620277404785,-0.12178624494051243,-0.21272624436907733,-0.20094871928367092
2.7044119834899902,-0.12379573213334916,-0.21203385898819663,-0.2009487192836723
2.7147669792175293,-0.12574861405314822,-0.2112918062158075,-0.195288191979906
2.7251081466674805,-0.12784300915554142,-0.21051495967053593,-0.2094395102393204
2.7358181476593018,-0.13002231216749108,-0.2096730015165626,-0.2179303011949657
2.7455520629882812,-0.13208840463336546,-0.20887539420716236,-0.20660924658743862
2.755892038345337,-0.13426770764531512,-0.20799311865211378,-0.2179303011949657
2.7661690711975098,-0.13650361593030247,-0.20708195535651103,-0.2235908284987348
2.776319980621338,-0.1387678268518086,-0.20614751248915156,-0.2264210921506138
2.7867541313171387,-0.1409471298637583,-0.20515281127427826,-0.21793030119496848
2.797292947769165,-0.14312643287570798,-0.20411154512073973,-0.21793030119496848
2.8072941303253174,-0.14510761743202585,-0.20309069926454174,-0.19811845563178776
2.817366123199463,-0.1470604993518249,-0.2020302898674216,-0.195288191979906
2.827908992767334,-0.14909828918118045,-0.20088488009775732,-0.20377898293555408
2.8383829593658447,-0.15110777637401718,-0.19971278937708595,-0.2009487192836723
2.848349094390869,-0.1531172635668539,-0.19856614874054773,-0.2009487192836723
2.858896017074585,-0.15518335603272826,-0.19731633744185076,-0.20660924658743585
2.8688831329345703,-0.15705133004297084,-0.19610301738842545,-0.1867974010242579
2.8792171478271484,-0.1591174225088452,-0.19481351774198177,-0.20660924658743585
2.8896851539611816,-0.1610986070651631,-0.19347532025108688,-0.19811845563179054
2.8998680114746094,-0.1631080942579998,-0.19214097077722717,-0.20094871928366953
2.910088062286377,-0.1650892788143177,-0.19077028685986808,-0.19811845563179054
2.920258045196533,-0.16712706864367324,-0.18937328473321632,-0.20377898293555408
2.9306371212005615,-0.16922146374606642,-0.18791763394552907,-0.20943951023931762
2.940688133239746,-0.1713724641214973,-0.18647611623362953,-0.2151000375430867
2.951442003250122,-0.17352346449692813,-0.18490232858719877,-0.21510003754308393
2.9612131118774414,-0.17533483323413307,-0.18344289952572065,-0.18113687372049436
2.9717841148376465,-0.1771745046078568,-0.1818320377322599,-0.18396713737237336
2.9819209575653076,-0.17881605752594879,-0.18028066332530704,-0.1641552918091982
2.9923410415649414,-0.18048591308055956,-0.17860957373729391,-0.16698555546107718
3.004300117492676,-0.18235388709080214,-0.17667900028686043,-0.1867974010242579
3.0149331092834473,-0.18422186110104471,-0.17501567250708952,-0.1867974010242579
3.0267250537872314,-0.1862879535669191,-0.17295456896380823,-0.20660924658743862
3.035083055496216,-0.1877879933024169,-0.1715293537711351,-0.150003973549781
3.0449609756469727,-0.1895427567665842,-0.1698199065371645,-0.17547634641672805
3.0574941635131836,-0.19160884923245855,-0.16764164938587703,-0.20660924658743585
3.069841146469116,-0.19375984960788942,-0.16543328813828612,-0.2151000375430867
3.077651023864746,-0.19517498143383075,-0.16398686284106392,-0.14151318259413292
3.0895071029663086,-0.19712786335362983,-0.1618359538435066,-0.19528819197990877
3.101267099380493,-0.19905244263691005,-0.15965739756796102,-0.19245792832802144
3.1114389896392822,-0.2005807850089267,-0.15766707056225363,-0.15283423720166556
3.1227340698242188,-0.20191100892531158,-0.15573035732697507,-0.1330223916384876
3.133113145828247,-0.20341104866080942,-0.1537436014660124,-0.1500039735497838
3.14206600189209,-0.20522241739801433,-0.15168715867423188,-0.1811368737204916
3.1495981216430664,-0.20641112813180507,-0.1501811152976754,-0.11887107337907321
3.162898063659668,-0.20825079950552883,-0.1474950183379293,-0.18396713737237613
3.173058032989502,-0.20977914187754548,-0.1455915983985774,-0.15283423720166556
3.183912992477417,-0.21153390534171274,-0.14316098360851784,-0.17547634641672527
3.193617105484009,-0.2129773398041729,-0.14115742690775118,-0.14434344624601747
3.2053849697113037,-0.2143075637205578,-0.13863091008526568,-0.1330223916384876
3.215118169784546,-0.21606232718472507,-0.1366664264726265,-0.17547634641672805
3.22243595123291,-0.2172510379185158,-0.13495669126564136,-0.11887107337907321
3.2325570583343506,-0.2186095644714195,-0.13274791870486155,-0.13585265529036938
3.24288010597229,-0.21991148575128552,-0.13047227214281226,-0.13019212798660307
3.253507137298584,-0.22121340703115158,-0.12810909640060633,-0.13019212798660584
3.2634310722351074,-0.22237381512842347,-0.12588019971266926,-0.11604080972718867
3.2749249935150146,-0.22370403904480834,-0.12327769896378024,-0.1330223916384876
3.2839460372924805,-0.22497765768815556,-0.12121217548923473,-0.1273618643347213
3.294239044189453,-0.22636448687757807,-0.11884050193334915,-0.13868291894225115
3.30434513092041,-0.22777961870351943,-0.11649052546988645,-0.1415131825941357
3.314789056777954,-0.22913814525642312,-0.11404406907470192,-0.13585265529036938
3.324934959411621,-0.23035515862673267,-0.1116488650849871,-0.12170133703095498
3.335498094558716,-0.23157217199704225,-0.10913449447802244,-0.12170133703095776
3.3455190658569336,-0.23273258009431413,-0.10673113596995476,-0.11604080972718867
