Time (s),Steering Angle (rad),Reference Steering Rate (rad/s),Measured Steering Rate (rad/s)
1.8425650596618652,0.0007075659129706742,0.044071387694919056,0.07075659129706742
1.849472999572754,0.0007075659129706742,0.04357555537249544,0.0
1.8638651371002197,0.0009056843686024629,0.0427050525353777,0.019811845563178877
1.8729541301727295,0.0011604080972719055,0.042115560196092944,0.02547237286694426
1.8822062015533447,0.0015000397354978292,0.04154826292883291,0.03396316382259237
1.8923699855804443,0.0018679740102425797,0.04084977511734245,0.036793427474475046
1.9013440608978271,0.0022925135580249842,0.040275125221465445,0.04245395477824045
1.9129290580749512,0.0028868689249203507,0.03953210587395058,0.05943553668953665
1.9219269752502441,0.003311408472702755,0.03896310971394494,0.04245395477824043
1.9322330951690674,0.0038491585665604675,0.03828851101303338,0.05377500938577124
1.942641019821167,0.004358606023899353,0.037616913772793546,0.05094474573388856
1.9538321495056152,0.004924658754275892,0.03690209429039101,0.05660527303765388
1.9632320404052734,0.005547316757690085,0.03628136015906388,0.062265800341419326
1.9733331203460693,0.006141672124585451,0.03562434954267543,0.059435536689536606
1.9849371910095215,0.006651119581924337,0.03486785166972016,0.0509447457338886
1.994426965713501,0.0069624485836314335,0.0342476921023306,0.03113290017070962
2.004625082015991,0.007302080221857357,0.03357931953599146,0.033963163822592346
2.0152699947357178,0.007641711860083281,0.03288091947513676,0.03396316382259243
2.0251951217651367,0.00792473822527155,0.032228572666678126,0.028302636518826897
2.0355780124664307,0.008179461953940993,0.031543667213186896,0.02547237286694426
2.045861005783081,0.008320975136535128,0.030874652049554203,0.014151318259413535
2.056089162826538,0.008547396228685744,0.030188348596247888,0.022642109215061622
2.0664360523223877,0.00885872523039284,0.02950316563991112,0.031132900170709535
2.076923131942749,0.00914175159558111,0.02880704212975368,0.02830263651882707
2.0869970321655273,0.009453080597288208,0.028137091002697134,0.03113290017070971
2.0970420837402344,0.009849317508551784,0.027467538559488587,0.03962369112635762
2.107527017593384,0.010273857056334188,0.026768295349518252,0.04245395477824043
2.117802143096924,0.010556883421522459,0.026091398761028953,0.02830263651882707
2.129216194152832,0.010924817696267209,0.025317683591490107,0.036793427474474984
2.1394081115722656,0.011236146697974306,0.024634318564281166,0.03113290017070971
2.149193048477173,0.011604080972719056,0.023976812689855305,0.036793427474474984
2.163825035095215,0.011915409974426153,0.02300715362074049,0.03113290017070971
2.1739680767059326,0.012141831066576769,0.022348816023744368,0.022642109215061622
2.1805100440979004,0.012339949522208557,0.02186780665333743,0.01981184556317881
2.1929571628570557,0.01267958116043448,0.02102799503590632,0.033963163822592346
2.2013330459594727,0.012962607525622751,0.020460978938902284,0.02830263651882707
2.2140471935272217,0.013330541800367501,0.019623990261476574,0.036793427474474984
2.226402997970581,0.013585265529036944,0.018813090518859394,0.02547237286694426
2.2349631786346436,0.013726778711631079,0.018181402008487516,0.014151318259413535
2.246134042739868,0.013953199803781695,0.01742303378465656,0.022642109215061622
2.2539260387420654,0.014207923532451138,0.016902911557054572,0.02547237286694426
2.2637951374053955,0.01446264726112058,0.016219885179603218,0.02547237286694426
2.2741711139678955,0.014660765716752368,0.015513800166527276,0.01981184556317881
2.284262180328369,0.014943792081940637,0.014824660286402716,0.028302636518826897
2.2946200370788574,0.015255121083647735,0.014117630962023184,0.03113290017070971
2.3046751022338867,0.015453239539279524,0.013430650613932954,0.019811845563178984
2.3150711059570312,0.015566450085354832,0.012719682933165735,0.011321054607530724
2.3252670764923096,0.015707963267948967,0.01202199575486823,0.014151318259413535
2.3355979919433594,0.01587777908706193,0.011314293861800584,0.016981581911296173
2.345900058746338,0.015990989633137238,0.010619139640881991,0.011321054607530898
2.356131076812744,0.01607589754269372,0.009907283648646688,0.008490790955648087
2.366441011428833,0.0161608054522502,0.009199832703365888,0.008490790955648087
2.3767731189727783,0.016302318634844333,0.008490947876965138,0.014151318259413362
2.3870761394500732,0.01633062127136316,0.007783163191837506,0.002830263651882811
2.3970911502838135,0.016358923907881986,0.007094419287340277,0.002830263651882464
2.407567024230957,0.016443831817438467,0.006374807492211386,0.008490790955648087
2.417600154876709,0.016500437090476123,0.0056846975615408146,0.005660527303765622
2.4289941787719727,0.016585345000032604,0.004901210940218478,0.008490790955648087
2.438244104385376,0.016641950273070256,0.004264663900334461,0.005660527303765275
2.4483699798583984,0.016840068728702046,0.0035678937859742904,0.019811845563178984
2.459036111831665,0.016924976638258527,0.002833457292415003,0.008490790955648087
2.4689509868621826,0.016924976638258527,0.002150539160502081,0.0
2.4794230461120605,0.016924976638258527,0.001429792623559182,0.0
2.489469051361084,0.01698158191129618,0.0007375697777697014,0.005660527303765275
2.5000970363616943,0.017009884547815008,5.648269592489205e-06,0.002830263651882811
2.5103330612182617,0.017038187184333833,-0.000699017881970935,0.002830263651882464
2.5204529762268066,0.017038187184333833,-0.0013952326813809796,0.0
2.5308330059051514,0.017038187184333833,-0.00211040134063741,0.0
2.5410661697387695,0.017038187184333833,-0.0028150900974105793,0.0
2.55145001411438,0.017038187184333833,-0.0035300505298472623,0.0
2.561583995819092,0.017038187184333833,-0.004227518309565206,0.0
2.5719289779663086,0.017038187184333833,-0.00493952796425081,0.0
2.5865061283111572,0.017038187184333833,-0.005888604277423909,0.0
2.5926949977874756,0.017038187184333833,-0.006366972293888038,0.0
2.603224992752075,0.017038187184333833,-0.0070911259075780945,0.0
2.618232011795044,0.017038187184333833,-0.008078035696911338,0.0
2.6263320446014404,0.017038187184333833,-0.008677226574046513,0.0
2.6396970748901367,0.017038187184333833,-0.009586002722314723,0.0
2.647109031677246,0.017038187184333833,-0.010103232050361436,0.0
2.660788059234619,0.017038187184333833,-0.011040261918631729,0.0
2.6708271503448486,0.017038187184333833,-0.011677561114454886,0.0
2.6826171875,0.017038187184333833,-0.01253471051518099,0.0
2.6949520111083984,0.017038187184333833,-0.013358083079040574,0.0
2.7058591842651367,0.017038187184333833,-0.014075441634123498,0.0
2.718163013458252,0.017038187184333833,-0.014962621531630707,0.0
2.7208621501922607,0.017038187184333833,-0.015130774352635209,0.0
2.7345681190490723,0.017038187184333833,-0.016028682895572896,0.0
