Time (s)	,tdelta (deg)	,Angular velocity (deg/s)
1.042490005493164,8.907566088603073,9.99995985758168
1.0514118671417236,8.996755262983772,9.99995985758168
1.0606839656829834,9.087566058716844,9.99995985758168
1.070626974105835,9.179998475802293,9.99995985758168
1.080704927444458,9.275674135592496,9.99995985758168
1.0907080173492432,9.377836280792204,9.99995985758168
1.1004419326782227,9.463782212468148,9.99995985758168
1.110374927520752,9.57243084307736,9.99995985758168
1.1206037998199463,9.674592988277068,9.99995985758168
1.130793809890747,9.767025405362517,9.99995985758168
1.1394338607788086,9.848106472981334,9.99995985758168
1.148360013961792,9.959998346295299,9.99995985758168
1.158815860748291,10.045944277971245,9.99995985758168
1.167604923248291,10.130268588294811,9.99995985758168
1.1768620014190674,10.22270100538026,9.99995985758168
1.1853868961334229,10.311890179760958,9.99995985758168
1.194868803024292,10.388106383322645,9.99995985758168
1.2049639225006104,10.501619877988986,9.99995985758168
1.2148358821868896,10.600538780483943,9.99995985758168
1.22471284866333,10.692971197569392,9.99995985758168
1.2343838214874268,10.780538750597712,9.99995985758168
1.2441699504852295,10.881079274445042,9.99995985758168
1.2544479370117188,10.981619798292375,9.99995985758168
1.262718915939331,11.04486303103505,9.99995985758168
1.2693469524383545,11.121079234596737,9.99995985758168
1.2786638736724854,11.21675489438694,9.99995985758168
1.2880349159240723,11.31243055417714,9.99995985758168
1.2981548309326172,11.403241349910216,9.99995985758168
1.3076419830322266,11.505403495109922,9.99995985758168
1.3172168731689453,11.596214290842997,9.99995985758168
1.3270819187164307,11.685403465223693,9.99995985758168
1.3357229232788086,11.76161966878538,9.99995985758168
1.3461658954620361,11.868646678042216,9.99995985758168
1.355470895767212,11.949727745661031,9.99995985758168
1.3650648593902588,12.058376376270244,9.99995985758168
1.3739778995513916,12.141079065241437,9.99995985758168
1.383685827255249,12.236754725031638,9.99995985758168
1.3934738636016846,12.334052006174216,9.99995985758168
1.4034538269042969,12.426484423259666,9.99995985758168
1.4133257865905762,12.528646568459374,9.99995985758168
1.4233629703521729,12.621078985544825,9.99995985758168
1.433215856552124,12.70702491722077,9.99995985758168
1.442957878112793,12.818916790534734,9.99995985758168
1.4525539875030518,12.914592450324937,9.99995985758168
1.4629838466644287,12.994051896591376,9.99995985758168
1.4729249477386475,13.10270052720059,9.99995985758168
1.4836528301239014,13.217835643219306,9.99995985758168
1.492414951324463,13.287565361371488,9.99995985758168
1.5015218257904053,13.381619399809313,9.99995985758168
1.511340856552124,13.477295059599516,9.99995985758168
1.521669864654541,13.57621396209447,9.99995985758168
1.5319688320159912,13.671889621884674,9.99995985758168
1.5412278175354004,13.764322038970123,9.99995985758168
1.5503737926483154,13.858376077407948,9.99995985758168
1.5604188442230225,13.957294979902905,9.99995985758168
1.5706579685211182,14.05134901834073,9.99995985758168
1.5793628692626953,14.14378143542618,9.99995985758168
1.5883378982543945,14.232970609806877,9.99995985758168
1.5971159934997559,14.31080843472094,9.99995985758168
1.6072700023651123,14.412970579920646,9.99995985758168
1.6161258220672607,14.502159754301344,9.99995985758168
1.6251678466796875,14.588105685977288,9.99995985758168
1.6350669860839844,14.691889452529374,9.99995985758168
1.643899917602539,14.7859434909672,9.99995985758168
1.6525788307189941,14.868646179938391,9.99995985758168
1.6628868579864502,14.95297049026196,9.99995985758168
1.671618938446045,15.045402907347407,9.99995985758168
1.6806848049163818,15.137835324432858,9.99995985758168
1.690518856048584,15.227024498813556,9.99995985758168
1.6993498802185059,15.319456915899003,9.99995985758168
1.709150791168213,15.418375818393962,9.99995985758168
1.7189068794250488,15.505943371422282,9.99995985758168
1.7287869453430176,15.60324065256486,9.99995985758168
1.7375848293304443,15.685943341536051,9.99995985758168
1.7470769882202148,15.775132515916747,9.99995985758168
1.7563908100128174,15.865943311649822,9.99995985758168
1.7670178413391113,15.953510864678144,9.99995985758168
1.7758018970489502,16.05080814582072,9.99995985758168
1.7859559059143066,16.159456776429934,9.99995985758168
1.795738935470581,16.24864595081063,9.99995985758168
1.8052120208740234,16.352429717362714,9.99995985758168
1.815476894378662,16.459456726619553,9.99995985758168
1.8246469497680664,16.53891617288599,9.99995985758168
1.8334448337554932,16.626483725914312,9.99995985758168
1.8432419300079346,16.714051278942634,9.99995985758168
1.8530168533325195,16.814591802789963,9.99995985758168
1.863210916519165,16.905402598523036,9.99995985758168
1.8727009296417236,16.99621339425611,9.99995985758168
1.8792569637298584,17.059456626998784,9.99995985758168
1.8880128860473633,17.164862014903246,9.99995985758168
1.8975729942321777,17.24756470387444,9.99995985758168
1.9076309204101562,17.349726849074145,9.99995985758168
