R=1," Q=[0.1, 0.01, 0, 0.01, 0.01, 0, 0, 0, 0.1]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 50 hz
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,delta_stack,x_stack
0.006030082702636719,0.0054531097412109375,4,0.0,-0.015294613768755646,0.04907677172364596,0.0036067474236111535,0,0.0,-0.015294613768755646,-0.015294613768755646,0.0036067474236111535,0.202093,0.083204,0.083204,0.982344,-0.015443496288242044,0.0,0.0,0.0,0.0,0.0,-0.043191050718937446,0.0,0.0,0.0,0.009023886909331362,-0.0044148235506188144,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.02454400062561035,0.003751993179321289,4,0.0,-0.015130828786788616,0.049020166450608305,0.004370306451388931,0,0.0,-0.015130828786788616,-0.015130828786788616,0.004370306451388931,0.200934,0.085461,0.085461,0.981429,-0.015363162040391712,0.0,0.0,0.0,0.0,0.0,-0.04047220604911882,0.0,0.0,0.0,0.008941402691388321,-0.004371058593611751,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.0457911491394043,0.004808902740478516,4,0.0,-0.015015948358138983,0.047548429351629305,0.002995900201388929,0,0.0,-0.015015948358138983,-0.015015948358138983,0.002995900201388929,0.202154,0.078934,0.078934,0.98027,-0.015298983423630744,0.0,0.0,0.0,0.0,0.0,-0.03216870737107921,0.0,0.0,0.0,0.008370296830511692,-0.004212972614182568,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.06551909446716309,0.004350185394287109,4,0.0,-0.01488490994341373,0.04579366588746203,0.005439289090277827,0,0.0,-0.01488490994341373,-0.01488490994341373,0.005439289090277827,0.20166599999999998,0.073627,0.073627,0.979904,-0.015191665754387683,0.0,0.0,0.0,0.0,0.0,-0.040692652894357056,0.0,0.0,0.0,0.004109880277007085,-0.003136901843149601,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.08596611022949219,0.0046138763427734375,4,0.0,-0.01468500511918485,0.045029494701453704,0.007577254368055605,0,0.0,-0.01468500511918485,-0.01468500511918485,0.007577254368055605,0.20258099999999998,0.078202,0.078202,0.981124,-0.01503678771163547,0.0,0.0,0.0,0.0,0.0,-0.04142747585193996,0.0,0.0,0.0,0.0019023006658851398,-0.0025605514939129677,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.10638713836669922,0.004834890365600586,4,0.0,-0.01456759828928323,0.04500119206493488,0.002537764784722271,0,0.0,-0.01456759828928323,-0.01456759828928323,0.002537764784722271,0.199775,0.082533,0.082533,0.982893,-0.014984923407192681,0.0,0.0,0.0,0.0,0.0,-0.03665112711807849,0.0,0.0,0.0,0.006727615698160019,-0.0037414978927469405,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.12658214569091797,0.00427699089050293,4,0.0,-0.01446120053272114,0.04500119206493488,0.0023850529791667047,0,0.0,-0.01446120053272114,-0.01446120053272114,0.0023850529791667047,0.203557,0.08113,0.08113,0.981429,-0.014936822069877191,0.0,0.0,0.0,0.0,0.0,-0.04113354658483353,0.0,0.0,0.0,0.0072949331545071475,-0.003867174927958614,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.1470789909362793,0.004579067230224609,4,0.0,-0.014321202333035948,0.04500119206493488,0.003454035618055601,0,0.0,-0.014321202333035948,-0.014321202333035948,0.003454035618055601,0.202154,0.083204,0.083204,0.978745,-0.014865952767790689,0.0,0.0,0.0,0.0,0.0,-0.041574440415432116,0.0,0.0,0.0,0.006935387618549455,-0.0037580261444623096,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.16749811172485352,0.004272937774658203,4,0.0,-0.014149439092689668,0.04500119206493488,0.0023850529791667047,0,0.0,-0.014149439092689668,-0.014149439092689668,0.0023850529791667047,0.200629,0.094245,0.094245,0.97966,-0.014817259475254186,0.0,0.0,0.0,0.0,0.0,-0.03709202080855496,0.0,0.0,0.0,0.008567541418738844,-0.004138699730499544,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
0.18686914443969727,0.0034499168395996094,4,0.0,-0.014011006022691995,0.04500119206493488,0.005439289090277827,0,0.0,-0.014011006022691995,-0.014011006022691995,0.005439289090277827,0.205021,0.076555,0.076555,0.98149,-0.014711928545857903,0.0,0.0,0.0,0.0,0.0,-0.04142747585193996,0.0,0.0,0.0,0.006472574869973568,-0.003599042033608291,0,[[0. 0. 0. 0.]],"[[0. 0.]
 [0. 0.]]"
