Time (s),Reference Current (A),Measured Steering Angle (rad)
0.003920078277587891,0.5912460050984768,0.0
0.0076999664306640625,0.5487797914508339,0.0
0.010967016220092773,0.48720036095757296,0.00011321054607530787
0.015558958053588867,0.38788667265434623,0.0003962369112635775
0.019675016403198242,0.23489081793862907,0.0010471975511965978
0.023375988006591797,0.10081259551027906,0.001669855554610791
0.026946067810058594,-0.02623169592758516,0.0022076056484685034
0.03067803382873535,-0.16493350677388122,0.0029434741979580043
0.03384208679199219,-0.2780896820227182,0.00345292165529689
0.03735995292663574,-0.3916164176225944,0.0039057638395981215
0.040560007095336914,-0.47451133338289936,0.004188790204786391
0.044317007064819336,-0.5462350286247591,0.004273698114342872
0.0478060245513916,-0.587419122814264,0.004160487568267564
0.051690101623535156,-0.5995133469339767,0.0038491585665604675
0.054984092712402344,-0.581623967565523,0.003311408472702755
0.05868196487426758,-0.5355938869135385,0.002603842559732081
0.06191110610961914,-0.46964294404164014,0.001726460827648445
0.0654439926147461,-0.37095019787985634,0.0005943553668953663
0.06866002082824707,-0.2684911177191214,-0.00048114482082005843
0.07248592376708984,-0.13368030022672703,-0.001726460827648445
0.07526803016662598,-0.024573968268715864,-0.002490632013656773
0.0796210765838623,0.13283372791639803,-0.0031981979266274474
0.08281898498535156,0.2478392438471305,-0.003368013745740409
0.08668112754821777,0.3664361172387542,-0.003254803199665101
0.08986306190490723,0.45437931520373953,-0.0030000794709956584
0.09340095520019531,0.5314175549895346,-0.0025189346501756
0.09785294532775879,0.5792493210556271,-0.0018962766467614067
0.10164904594421387,0.5997537479947525,-0.0007641711860083281
0.10496902465820312,0.5849848494077927,0.00019811845563178876
0.10866904258728027,0.5327790187555582,0.001669855554610791
0.11184906959533691,0.4672910349958126,0.0030000794709956584
0.11551713943481445,0.3689064958635479,0.0046982376621252766
0.11885809898376465,0.2735366519551122,0.006198277397623106
0.12261700630187988,0.13522373990177244,0.008236067226978647
0.12567496299743652,0.028831925726000466,0.009679501689438822
0.12916898727416992,-0.11661162388357565,0.011377659880568441
0.1323690414428711,-0.23218678243955887,0.012509765341321519
0.1360640525817871,-0.3527944660091322,0.013330541800367501
0.13930702209472656,-0.4438782850744391,0.01369847607511225
0.14304304122924805,-0.5256576579695437,0.013670173438593424
0.1461811065673828,-0.5705169193411055,0.013358844436886327
0.150238037109375,-0.5965849925708169,0.012736186433472135
0.1532909870147705,-0.5940833754536344,0.01166068624575671
0.15706706047058105,-0.5590503128478037,0.010415370238928323
0.16020894050598145,-0.503380389926784,0.009113448959062282
0.1637439727783203,-0.42808165032049506,0.007698317133120935
0.16691207885742188,-0.3257833238835868,0.006085066851547798
0.17057013511657715,-0.20886921804817965,0.004217092841305218
0.1736891269683838,-0.09281689400749146,0.002547237286694427
0.1772770881652832,0.04587394465473723,0.0007075659129706742
0.18082404136657715,0.1708306403428422,-0.0006792632764518471
0.18453502655029297,0.3050009105274523,-0.001669855554610791
0.18774008750915527,0.40227427671022825,-0.0019245792832802337
0.19146203994750977,0.4942903968490645,-0.001726460827648445
0.19469404220581055,0.5495408907923355,-0.0013302239163848675
0.197829008102417,0.5868758748555041,-0.0006226580034141933
0.20101690292358398,0.5996286286021582,0.00016981581911296178
0.20467805862426758,0.5844779458277505,0.001726460827648445
0.20843005180358887,0.5390831974393667,0.0032831058361839282
0.2128739356994629,0.446807984532193,0.005094474573388854
0.21607208251953125,0.3592291123922062,0.007471896040970319
0.21977901458740234,0.22978443174120333,0.009849317508551784
0.22304892539978027,0.11216821740194556,0.011915409974426153
0.22679591178894043,-0.028110091047001923,0.01417962089593231
0.2299959659576416,-0.14230322875271506,0.01613250281573137
0.23397207260131836,-0.2755793841705006,0.017774055733823336
0.23736095428466797,-0.3908750099668424,0.01921749019628351
0.24112606048583984,-0.4873314768868092,0.01995335874577301
0.24433207511901855,-0.5475077835548476,0.020208082474442453
0.24828600883483887,-0.5908312651864408,0.020094871928367147
0.25154709815979004,-0.5997146095451061,0.019726937653622396
0.25522708892822266,-0.5794349740156983,0.018991069104132896
0.25861096382141113,-0.5391155512542465,0.01811368737204926
0.2626230716705322,-0.4574666976904128,0.016726858182626737
0.2668120861053467,-0.34688414597620637,0.015226818447128908
0.2700169086456299,-0.2272346833521118,0.013528660255999289
0.27378106117248535,-0.09188793538833663,0.011773896791832017
0.27683305740356445,0.02999359625257859,0.010245554419815362
0.28052401542663574,0.16623801176659528,0.008604001501723397
0.28373193740844727,0.27842413467453114,0.007443593404451492
0.2876899242401123,0.40025352414859416,0.006594514308886683
0.29096412658691406,0.4836333977326326,0.00633979058021724
0.29466795921325684,0.5496908718417091,0.006424698489773721
0.29784703254699707,0.5869777608328022,0.006707724854961991
0.30130910873413086,0.5999030903095937,0.007217172312300876
0.3045339584350586,0.5856073790622452,0.008094554044384512
0.30828094482421875,0.5400714174829462,0.009368172687731725
0.31154513359069824,0.47420532303641355,0.010811607150191901
0.31543493270874023,0.37121858998181295,0.012707883796953309
0.3195841312408447,0.24622233749612477,0.01483058153586533
0.3232901096343994,0.10333865030197356,0.016726858182626737
0.32651591300964355,-0.011649732146210649,0.018877858558057587
0.3301839828491211,-0.14856076476483326,0.02100055629696961
0.33321404457092285,-0.26199627753930194,0.022811925034174535
0.3369009494781494,-0.37802449763009655,0.02465159640789829
0.34044694900512695,-0.47200744388921617,0.026179938779914945
0.34418702125549316,-0.5449477512328242,0.0273969521502245
0.34762001037597656,-0.5845809628109846,0.028189425972751658
0.3513829708099365,-0.5998740888541306,0.02872717606660937
0.3545970916748047,-0.5865129611599661,0.02884038661268468
0.35828113555908203,-0.5414119962439475,0.028613965520534062
0.3613440990447998,-0.47844750332664887,0.028047912790157524
0.36537909507751465,-0.37673037247673774,0.027170531058073887
0.36856698989868164,-0.27145464106768524,0.026151636143396117
0.37226295471191406,-0.1412062740824481,0.025019530682643037
0.3755829334259033,-0.018054505163722964,0.023944030494927614
0.37924909591674805,0.12011860880856201,0.022727017124618054
0.3826119899749756,0.22877607993386448,0.021764727482977936
