Time (s),Reference Current (A),Measured Steering Angle (rad)
0.004029989242553711,0.745979413328609,0.0
0.007400989532470703,0.5711230673490093,0.0
0.011134147644042969,0.25436119940239416,0.00019811845563178876
0.014413118362426758,-0.0721952843947151,0.0005377500938577123
0.018000125885009766,-0.4246638455144064,0.0009056843686024629
0.02146315574645996,-0.6712273252688151,0.0012170133703095596
0.0253751277923584,-0.7969685111532886,0.0012736186433472134
0.028658151626586914,-0.7580608145055696,0.0010188949146777708
0.03238105773925781,-0.5617568619201457,0.00045284218430123146
0.035662174224853516,-0.2838955949839355,-0.00022642109215061573
0.03941702842712402,0.06807426314022486,-0.0012170133703095596
0.04260516166687012,0.3794110070144845,-0.0021510003754308493
0.04623603820800781,0.6577972968169704,-0.0030849873805521393
0.04971909523010254,0.7851815185922582,-0.0036793427474475057
0.053466081619262695,0.7638313051173105,-0.00401897438567343
0.05674314498901367,0.604324468120622,-0.003990671749154602
0.06053805351257324,0.2967288059224329,-0.0036510401109286785
0.06378412246704102,-0.023725286147053937,-0.0031981979266274474
0.0669851303100586,-0.32260584715085117,-0.0026887504692885617
0.07055401802062988,-0.6076106414978197,-0.0021793030119496765
0.0742490291595459,-0.775763394745199,-0.0018679740102425797
0.07761406898498535,-0.7847141437243246,-0.0018679740102425797
0.08134198188781738,-0.630266980488833,-0.0021793030119496765
0.0845801830291748,-0.38362445255101485,-0.0026887504692885617
0.08829712867736816,-0.027428910848135275,-0.00345292165529689
0.09152913093566895,0.2923476150040469,-0.004160487568267564
0.09516406059265137,0.5783355478167601,-0.004868053481238238
0.09823298454284668,0.7506449458345986,-0.005490711484652432
0.10260009765625,0.7895273025055314,-0.005830343122878355
0.10571098327636719,0.6676447948845805,-0.005745435213321874
0.10944199562072754,0.3958399979149273,-0.0053775009385771235
0.11268901824951172,0.090173803721289,-0.004839750844719411
0.11622118949890137,-0.20081302603335394,-0.004302000750861699
0.11948418617248535,-0.52995775949926,-0.0035661322013721976
0.12311911582946777,-0.740064882198649,-0.0030566847440333124
0.12618613243103027,-0.7998597485839637,-0.0028302636518826967
0.13017702102661133,-0.6953501468840539,-0.0029151715614391775
0.1339859962463379,-0.48177235343667785,-0.003254803199665101
0.137984037399292,-0.06074464111545397,-0.004047277022192256
0.14124512672424316,0.2649348002718363,-0.00475484293516293
0.1449580192565918,0.5754927817167728,-0.005490711484652432
0.14831113815307617,0.7527105905811906,-0.0059718563054724895
0.15224719047546387,0.794038076682686,-0.006226580034141933
0.15552997589111328,0.6762698320020523,-0.006113369488066625
0.1594240665435791,0.4301787915371025,-0.005717132576803047
0.16369318962097168,0.042892535811988444,-0.005009566663832373
0.16693997383117676,-0.31598211507635954,-0.004217092841305218
0.1706550121307373,-0.6135204334130091,-0.0034812242918157168
0.17371797561645508,-0.7663904895985482,-0.003028382107514485
0.1782081127166748,-0.7881219196293682,-0.00280196101536387
0.18299603462219238,-0.5413014011494485,-0.0030566847440333124
0.18607401847839355,-0.24605621807971603,-0.0035661322013721976
0.18985700607299805,0.13071050097231388,-0.004273698114342872
0.19312310218811035,0.43392278364608655,-0.0048963561177570655
0.19689297676086426,0.6921057604756443,-0.005490711484652432
0.2003641128540039,0.7967106019046115,-0.005802040486359528
0.20467805862426758,0.7338824209204777,-0.005773737849840701
0.2080841064453125,0.5085329702548054,-0.005405803575095951
0.2107691764831543,0.27381330640672663,-0.004952961390794719
0.21538496017456055,-0.1486321664266276,-0.004047277022192256
0.21907305717468262,-0.49894013554795014,-0.0031981979266274474
0.22213506698608398,-0.7059839413057003,-0.002603842559732081
0.22596502304077148,-0.79964854322423,-0.0021793030119496765
0.2284841537475586,-0.7505022852787435,-0.0020943951023931957
0.23271512985229492,-0.5363977115302188,-0.002320816194543811
0.23653316497802734,-0.2047870205198823,-0.0028585662884015235
0.24068498611450195,0.193798184911204,-0.0035661322013721976
0.24392104148864746,0.49995869690611827,-0.004188790204786391
0.24763202667236328,0.7270446580130709,-0.0046982376621252766
0.2508890628814697,0.7991911870404947,-0.004952961390794719
0.25458502769470215,0.728626418585593,-0.004868053481238238
0.25764918327331543,0.5396013601423831,-0.004528421843012315
0.2608530521392822,0.26350047199311555,-0.003990671749154602
0.2647061347961426,-0.09648205617283617,-0.0031981979266274474
0.26850008964538574,-0.42993222143036114,-0.0024057241041002923
0.27178001403808594,-0.687213328408578,-0.001669855554610791
0.27570509910583496,-0.7990595106753273,-0.0012453160068283866
0.2789781093597412,-0.7521912538505875,-0.0011038028242342517
0.28271007537841797,-0.5471233685880063,-0.0013302239163848675
0.2857961654663086,-0.2715554893678761,-0.001726460827648445
0.28989601135253906,0.11492756279915527,-0.002377421467581465
0.2926630973815918,0.406197178852217,-0.0029434741979580043
0.296964168548584,0.6966005903503665,-0.003537829564853371
0.3007020950317383,0.7991594177084403,-0.0037925532935228134
0.3045461177825928,0.7253069047591723,-0.0037076453839663326
0.308427095413208,0.5164906759183511,-0.003311408472702755
0.3121981620788574,0.10194747277880614,-0.002462329377137946
0.31479811668395996,-0.12474794975476365,-0.0019245792832802337
0.31912899017333984,-0.5033231804545526,-0.0009905922781589438
0.32219505310058594,-0.7078644818770373,-0.00036793427474475054
0.32585597038269043,-0.7975500881563402,5.660527303765393e-05
0.329071044921875,-0.7444083275509503,0.00016981581911296178
0.3331460952758789,-0.5145588777727939,-8.490790955648089e-05
0.33643317222595215,-0.21099911923167128,-0.0005660527303765394
0.34020519256591797,0.16212787926459818,-0.0012170133703095596
0.3434901237487793,0.44649880258652647,-0.001754763464167272
0.3474240303039551,0.7002681581908105,-0.002320816194543811
0.35161304473876953,0.7980337608917444,-0.002603842559732081
0.35483217239379883,0.7178385053053914,-0.0025189346501756
0.3589019775390625,0.48498851141847044,-0.0021226977389120225
0.361997127532959,0.15552213437771245,-0.0014717370989790022
0.3656899929046631,-0.21012505718185276,-0.0006509606399330202
0.36896514892578125,-0.5018462519575974,5.660527303765393e-05
0.37268710136413574,-0.7281705005892829,0.0007075659129706742
0.37601613998413086,-0.7999866256304817,0.0010188949146777708
0.37976503372192383,-0.7152012501098302,0.0010188949146777708
0.38315796852111816,-0.526321171895067,0.0007358685494895011
0.38678717613220215,-0.191146042589464,0.00016981581911296178
0.390261173248291,0.15091128904524187,-0.00045284218430123146
0.3927450180053711,0.43467158542893714,-0.0011038028242342517
0.3954341411590576,0.5992900627362576,-0.0014717370989790022
0.39962315559387207,0.7848147013335636,-0.0019528819197990608
0.40349912643432617,0.7707633072795983,-0.0020377898293555416
0.40676116943359375,0.6139632104645365,-0.0018113687372049258
0.4105541706085205,0.30865167665492454,-0.0012736186433472134
0.4136321544647217,-0.008259381070307019,-0.0006226580034141933
0.4172961711883545,-0.3238906352719933,5.660527303765393e-05
0.42077016830444336,-0.6303998144985461,0.000792473822527155
0.42398905754089355,-0.7740398011768491,0.0012170133703095596
0.4276461601257324,-0.7841608991284288,0.0013868291894225213
0.4313621520996094,-0.6397478419187901,0.0012170133703095596
0.43456602096557617,-0.3959191445912122,0.0008207764590459821
0.43813109397888184,-0.04228460049375862,0.00014151318259413484
0.4414041042327881,0.2805224882635206,-0.0005094474573388854
0.4455070495605469,0.600159353934419,-0.0012453160068283866
0.44873905181884766,0.7664482097918249,-0.001726460827648445
0.4524691104888916,0.7875624818574577,-0.0019245792832802337
0.45570802688598633,0.6668170022980642,-0.0018396713737237529
0.45941901206970215,0.4124164574498518,-0.0014151318259413483
0.4626290798187256,0.10642941583890991,-0.000849079095564809
0.46641016006469727,-0.2662732470408539,-8.490790955648089e-05
0.4699361324310303,-0.5614837550893398,0.0005943553668953663
0.47365498542785645,-0.7633552309166537,0.0011321054607530787
0.47690916061401367,-0.7953753902168801,0.0013302239163848675
0.48072004318237305,-0.6700119339061419,0.0011887107337907325
0.4840121269226074,-0.4332218036664898,0.000792473822527155
0.4877610206604004,-0.07887644787455428,0.00014151318259413484
0.4909861087799072,0.22686416043034352,-0.0005094474573388854
0.49468517303466797,0.5459576655924282,-0.0012453160068283866
0.4980740547180176,0.7398006307170027,-0.001754763464167272
0.5019910335540771,0.7947058645788722,-0.0020377898293555416
0.5054111480712891,0.6838852822016842,-0.0019528819197990608
0.5090770721435547,0.43034852771163,-0.0015566450085354832
0.5123410224914551,0.12097744496470403,-0.0009905922781589438
0.5160911083221436,-0.24434966883743178,-0.0002547237286694427
0.5193281173706055,-0.5182676178413225,0.00036793427474475054
0.5229911804199219,-0.7344879105965904,0.0009056843686024629
0.5259661674499512,-0.7999855515765857,0.0011604080972719055
0.5295991897583008,-0.7223921891925903,0.0011038028242342517
0.5328631401062012,-0.5241263359625579,0.000792473822527155
0.5365540981292725,-0.2003164823498801,0.00019811845563178876
0.539808988571167,0.12544868805603154,-0.00045284218430123146
0.5435051918029785,0.45051194052251464,-0.0011887107337907325
0.5467290878295898,0.6772948185875542,-0.0017830661006860988
0.5501821041107178,0.7951709103381527,-0.0021793030119496765
0.553415060043335,0.7650467323703817,-0.0022642109215061574
0.5571050643920898,0.5804114566154789,-0.0020377898293555416
0.5603010654449463,0.34352539346096894,-0.0016415529180919641
0.5640380382537842,-0.04702294793267447,-0.0009056843686024629
0.5672931671142578,-0.34534258239748367,-0.0002547237286694427
0.5709760189056396,-0.6329940957725605,0.0004245395477824045
0.5740890502929688,-0.776223771094606,0.000849079095564809
0.5778231620788574,-0.7804912707986376,0.0009905922781589438
0.5810930728912354,-0.6448431117591958,0.0008207764590459821
0.5848090648651123,-0.3640882122132068,0.00033963163822592357
0.5880320072174072,-0.05253935011013097,-0.0002547237286694427
0.5923500061035156,0.35412471004596435,-0.0010755001877154247
0.5953171253204346,0.6139785764580004,-0.001698158191129618
0.597506046295166,0.7401431390347479,-0.0020943951023931957
0.6002101898193359,0.7963159988812905,-0.0022925135580249842
0.6046409606933594,0.7279559401000684,-0.002320816194543811
0.607943058013916,0.5196357116612221,-0.002009487192836715
0.6116659641265869,0.18938602186603182,-0.0014434344624601754
0.6148700714111328,-0.11870243801972942,-0.0007641711860083281
0.6185331344604492,-0.45655768045554324,-2.8302636518826966e-05
0.6216280460357666,-0.6801646533260527,0.0005377500938577123
0.625420093536377,-0.7973254971066077,0.0009056843686024629
0.6286959648132324,-0.7562141071935377,0.0009622896416401169
0.6324260234832764,-0.5582376329015879,0.0006509606399330202
0.6360571384429932,-0.24778432145166385,0.00019811845563178876
0.639660120010376,0.05425166397372177,-0.0004245395477824045
0.6429340839385986,0.40439106777910977,-0.0012170133703095596
0.6467361450195312,0.6758443802788814,-0.0018962766467614067
0.6498370170593262,0.7907097776252883,-0.0022925135580249842
0.6535730361938477,0.7605956666558805,-0.002377421467581465
0.6567859649658203,0.600149844902965,-0.0021793030119496765
0.6605081558227539,0.2998957406792359,-0.001669855554610791
0.6637921333312988,-0.02453025967127516,-0.0010471975511965978
0.6675300598144531,-0.3819617790084664,-0.00033963163822592357
0.6707639694213867,-0.6202502064897528,0.0002830263651882697
0.6744570732116699,-0.781127886006437,0.0007358685494895011
0.6775460243225098,-0.786109818930444,0.000849079095564809
0.6813249588012695,-0.6342086487114084,0.0006792632764518471
0.6845600605010986,-0.3863642103740225,0.0002547237286694427
0.6882941722869873,-0.026432388519925194,-0.0004245395477824045
0.6915240287780762,0.2930078973004177,-0.0010471975511965978
0.6956310272216797,0.619286308475973,-0.0018113687372049258
0.6985659599304199,0.767389517619227,-0.0022925135580249842
0.7009251117706299,0.7998723760135588,-0.002462329377137946
0.7044920921325684,0.7162805180388285,-0.002462329377137946
0.7086710929870605,0.4613047532976034,-0.0020943951023931957
0.7124199867248535,0.11431081242625561,-0.0014151318259413483
0.7156720161437988,-0.2102314389463456,-0.0007641711860083281
0.719379186630249,-0.5226217553624919,-0.00014151318259413484
0.7226150035858154,-0.7203195707166969,0.00048114482082005843
0.7261559963226318,-0.7999135814094733,0.0007641711860083281
0.7293939590454102,-0.7305964762039457,0.0007641711860083281
0.7326560020446777,-0.539378361342239,0.00048114482082005843
0.7364141941070557,-0.21429406126632872,-0.00011321054607530787
0.7401430606842041,0.15819209794880396,-0.000849079095564809
0.7433841228485107,0.44284062716258304,-0.0014717370989790022
0.7470870018005371,0.6950061771939435,-0.0020943951023931957
0.7501471042633057,0.795071002343386,-0.002434026740619119
0.753864049911499,0.7511608313733195,-0.002490632013656773
0.7570850849151611,0.5811005030071695,-0.00223590828498733
0.7604820728302002,0.3019477733426164,-0.001754763464167272
0.7640340328216553,-0.04592704698132084,-0.0011038028242342517
0.7677140235900879,-0.3988148667833047,-0.00036793427474475054
0.7709450721740723,-0.6318226780277221,0.00022642109215061573
0.7746400833129883,-0.7847355863136993,0.0006792632764518471
0.7777590751647949,-0.781256020236102,0.000792473822527155
0.7815761566162109,-0.6152520313675227,0.0005660527303765394
0.784804105758667,-0.3616701690064385,0.00014151318259413484
0.788607120513916,0.004017095306810637,-0.0005377500938577123
0.7918820381164551,0.32389063527198936,-0.0012170133703095596
0.7941651344299316,0.5484544285601866,-0.001726460827648445
0.7984809875488281,0.7477896881980594,-0.00223590828498733
0.802253007888794,0.796217939302892,-0.002462329377137946
0.8051750659942627,0.6888983542733238,-0.002377421467581465
0.8094429969787598,0.43069599767702127,-0.0019811845563178876
0.8127140998840332,0.08528514845443769,-0.0012736186433472134
0.8164210319519043,-0.28108357409857254,-0.00048114482082005843
0.8195500373840332,-0.5452950830928439,8.490790955648089e-05
0.8231871128082275,-0.7263249691219328,0.0006509606399330202
0.8255550861358643,-0.7998949916644105,0.0009339870051212898
