R=1," Q=[0.1, 0.01, 0, 0.01, 0.01, 0, 0, 0, 0.1]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 70 hz D0.95 delay 1
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,delta_stack,x_stack
0.011471986770629883,0.010843992233276367,4,0.0,0.0042,0.03713305911270098,-0.01,0,0.0,0.004,0.0042,-0.01,0.01,0.0,0.0,0.99,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822967311852365,-0.019828753555175698,0,[[0. 0.]],"[[0.]
 [0.]]"
0.02805805206298828,0.01014399528503418,4,0.0,0.0041,0.03713305911270098,-0.01,0,0.0,0.0039,0.0041,-0.01,0.01,0.0,0.0,0.99,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08188853180557516,-0.019741659781643755,0,[[0. 0.]],"[[0.]
 [0.]]"
0.043955087661743164,0.01010894775390625,4,0.0,0.004,0.03713305911270098,-0.01,0,0.0,0.0038,0.004,-0.01,0.01,0.0,0.01,0.99,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08148033242591385,-0.019654566008111815,0,[[0. 0.]],"[[0.]
 [0.]]"
0.05958294868469238,0.010566234588623047,4,0.0,0.0038,0.03713305911270098,-0.01,0,0.0,0.0036,0.0038,-0.01,0.01,0.0,0.01,1.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08066393366659119,-0.019480378461047932,0,[[0. 0.]],"[[0.]
 [0.]]"
0.07676005363464355,0.010749101638793945,4,0.0,0.0036,0.03713305911270098,-0.01,0,0.0,0.0034,0.0036,-0.01,0.01,0.01,0.01,1.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07984753490726852,-0.01930619091398405,0,[[0. 0.]],"[[0.]
 [0.]]"
0.09337091445922852,0.011059999465942383,4,0.0,0.0034,0.03713305911270098,-0.01,0,0.0,0.0032,0.0034,-0.01,0.0,0.0,0.01,1.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07903113614794587,-0.019132003366920163,0,[[0. 0.]],"[[0.]
 [0.]]"
0.1109769344329834,0.011548042297363281,4,0.0,0.0032,0.03713305911270098,-0.01,0,0.0,0.003,0.0032,-0.01,0.01,0.0,0.0,1.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07821473738862321,-0.01895781581985628,0,[[0. 0.]],"[[0.]
 [0.]]"
0.1318650245666504,0.010239124298095703,4,0.0,0.0031,0.03713305911270098,-0.01,0,0.0,0.0028,0.0031,-0.01,0.01,0.0,0.0,1.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07780653800896188,-0.018870722046324336,0,[[0. 0.]],"[[0.]
 [0.]]"
0.14713788032531738,0.010257959365844727,4,0.0,0.0029,0.03713305911270098,-0.01,0,0.0,0.0026,0.0029,-0.01,0.01,0.0,0.0,0.99,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07699013924963921,-0.018696534499260453,0,[[0. 0.]],"[[0.]
 [0.]]"
0.16306209564208984,0.011163949966430664,4,0.0,0.0026,0.03713305911270098,-0.01,0,0.0,0.0023,0.0026,-0.01,0.01,0.0,0.0,0.99,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07576554111065523,-0.018435253178664627,0,[[0. 0.]],"[[0.]
 [0.]]"
0.1788489818572998,0.010653018951416016,4,0.0,0.0024,0.03713305911270098,-0.01,0,0.0,0.0021,0.0024,-0.01,0.01,-0.0,-0.0,1.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494914235133257,-0.018261065631600744,0,[[0. 0.]],"[[0.]
 [0.]]"
0.19474005699157715,0.01079702377319336,4,0.0,0.0022,0.03713305911270098,-0.01,0,0.0,0.0019,0.0022,-0.01,0.01,-0.0,-0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07413274359200991,-0.01808687808453686,0,[[0. 0.]],"[[0.]
 [0.]]"
