R=1," Q=[0.1, 0.01, 0, 0.01, 0.01, 0, 0, 0, 0.1]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 50 hz D 1 delay 3
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,delta_stack,x_stack
0.011351823806762695,0.010950088500976562,4,0.0,0.0446,0.08298333027320066,-0.0,0,0.0,0.0445,0.0446,-0.0,0.01,0.05,0.05,1.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081932167942984,-0.07015085103334484,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.030820846557617188,0.010148048400878906,4,0.0,0.0445,0.08298333027320066,-0.01,0,0.0,0.0444,0.0445,-0.01,0.01,0.05,0.05,1.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31649439476783126,-0.0722254247188757,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.053369998931884766,0.010804891586303711,4,0.0,0.0444,0.08298333027320066,-0.01,0,0.0,0.0442,0.0444,-0.01,0.01,0.05,0.05,1.0,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31608619538816995,-0.07213833094534375,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.07274699211120605,0.00997304916381836,4,0.0,0.0442,0.08298333027320066,-0.01,0,0.0,0.0439,0.0442,-0.01,0.01,0.05,0.05,1.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31526979662884724,-0.07196414339827988,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.09276390075683594,0.009783029556274414,4,0.0,0.044,0.08298333027320066,-0.01,0,0.0,0.0437,0.044,-0.01,0.01,0.05,0.05,1.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31445339786952453,-0.07178995585121599,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.1134798526763916,0.010043144226074219,4,0.0,0.0436,0.08298333027320066,-0.02,0,0.0,0.0434,0.0436,-0.02,0.01,0.04,0.05,1.0,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215299777040735,-0.07360324821615101,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.1334078311920166,0.00976705551147461,4,0.0,0.0434,0.08298333027320066,-0.02,0,0.0,0.0431,0.0434,-0.02,0.01,0.04,0.04,1.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207135789447508,-0.07342906066908714,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.1538228988647461,0.009982824325561523,4,0.0,0.0429,0.08298333027320066,-0.02,0,0.0,0.0426,0.0429,-0.02,0.01,0.04,0.05,0.99,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186725820464441,-0.07299359180142743,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.17379403114318848,0.009737968444824219,4,0.0,0.0426,0.08298333027320066,-0.02,0,0.0,0.0423,0.0426,-0.02,0.01,0.04,0.05,0.99,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31744798390746015,-0.0727323104808316,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.1977219581604004,0.013482093811035156,4,0.0,0.0421,0.08298333027320066,-0.02,0,0.0,0.0417,0.0421,-0.02,0.01,0.04,0.05,1.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154069870091535,-0.07229684161317189,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.21506190299987793,0.01063990592956543,4,0.0,0.0418,0.08298333027320066,-0.03,0,0.0,0.0413,0.0418,-0.03,0.01,0.04,0.05,1.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32289176622336374,-0.07419722775163885,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.23540592193603516,0.010808944702148438,4,0.0,0.0411,0.08298333027320066,-0.03,0,0.0,0.0406,0.0411,-0.03,0.01,0.04,0.05,1.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200343705657344,-0.07358757133691526,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.2552609443664551,0.010468006134033203,4,0.0,0.0406,0.08298333027320066,-0.03,0,0.0,0.0401,0.0406,-0.03,0.01,0.04,0.04,1.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31799337366742775,-0.07315210246925556,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.275134801864624,0.010164976119995117,4,0.0,0.0399,0.08298333027320066,-0.03,0,0.0,0.0393,0.0399,-0.03,0.01,0.04,0.04,1.0,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151359780097985,-0.07254244605453196,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.2954578399658203,0.010310173034667969,4,0.0,0.0394,0.08298333027320066,-0.03,0,0.0,0.0388,0.0394,-0.03,0.01,0.05,0.05,0.99,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3130949811114918,-0.07210697718687224,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.31574487686157227,0.010416030883789062,4,0.0,0.0388,0.08298333027320066,-0.03,0,0.0,0.0383,0.0388,-0.03,0.03,0.05,0.05,1.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31064578483352384,-0.07158441454568061,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.33562493324279785,0.010125875473022461,4,0.0,0.0385,0.08298333027320066,-0.02,0,0.0,0.038,0.0385,-0.02,0.04,0.05,0.04,1.01,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007118093413456,-0.06916146576602199,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.3565058708190918,0.010839223861694336,4,0.0,0.038,0.08298333027320066,-0.02,0,0.0,0.0376,0.038,-0.02,0.04,0.04,0.04,1.03,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298670812443039,-0.06872599689836227,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.3759438991546631,0.010103940963745117,4,0.0,0.0377,0.08298333027320066,-0.02,0,0.0,0.0373,0.0377,-0.02,0.04,0.04,0.03,1.04,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297446214304055,-0.06846471557776644,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
0.3966708183288574,0.010584115982055664,4,0.0,0.0371,0.08298333027320066,-0.02,0,0.0,0.0368,0.0371,-0.02,0.04,0.04,0.03,1.03,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294997018026087,-0.0679421529365748,0,[[0. 0. 0. 0. 0. 0.]],"[[0. 0. 0.]
 [0. 0. 0.]]"
