R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = another validation on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
0.9875409603118896,0.02520895004272461,3.9,1.1067708403443988,0.0042,-0.00045284218430123146,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.28,0.0442708330975459,-6.760759532684925e-06,-1.830840382081084e-05,-0.00015271362671742428
1.0278429985046387,0.014435052871704102,3.9,1.1067708403443988,0.0042,-0.00045284218430123146,0.0,0,0.0,0.0042,0.0042,0.0,0.0,0.01,0.01,1.0,-0.28,0.08854166606389334,-1.4332047354025063e-05,-3.661680764162168e-05,-0.00017102203053823514
1.0714619159698486,0.03066110610961914,3.9,1.1067708403443988,0.0041,-0.00045284218430123146,-0.0,0,0.0,0.004,0.0041,-0.0,-0.01,0.0,0.0,1.0,-0.29,0.13281249888420285,-2.2713863461482535e-05,-5.492521146243252e-05,-0.00018933043435904597
1.1111540794372559,0.013530969619750977,3.9,1.1067708403443988,0.004,-0.00045284218430123146,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,-0.0,-0.0,1.0,-0.29,0.17708333154363495,-3.190620785224777e-05,-7.323361528324336e-05,-0.0002076388381798568
1.1508500576019287,0.022758007049560547,3.9,1.1067708403443988,0.0039,-0.00045284218430123146,-0.0,0,0.0,0.0039,0.0039,-0.0,0.0,0.0,0.0,1.01,-0.29,0.22135416402735014,-4.190908052323953e-05,-9.154201910405421e-05,-0.00022594724200066766
1.1909148693084717,0.011254072189331055,3.9,1.1067708403443988,0.0039,-0.00045284218430123146,0.0,0,0.0,0.0039,0.0039,0.0,-0.0,0.01,0.0,1.0,-0.29,0.26562499632050895,-5.272248147110487e-05,-0.00010985042292486505,-0.0002442556458214785
1.2303669452667236,0.024750947952270508,3.9,1.1067708403443988,0.0041,-0.00045284218430123146,0.0,0,0.0,0.0041,0.0041,0.0,-0.01,0.01,0.0,1.0,-0.29,0.3098958284082719,-6.434641069221915e-05,-0.0001281588267456759,-0.00026256404964228937
1.2697739601135254,0.01090693473815918,3.9,1.6529540333172221,0.0042,-0.0005094474573388854,0.0,0,0.0,0.0043,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.28,0.37601398656139795,-8.485137812966069e-05,-0.0001589202255619831,-0.00031012610382425044
1.3096609115600586,0.023743152618408203,3.9,1.6529540333172221,0.0043,-0.0005094474573388854,0.0,0,0.0,0.0044,0.0043,0.0,-0.0,0.01,0.0,1.0,-0.27,0.4421321440524799,-0.00010739023258902789,-0.0001896816243782903,-0.00034088750264055765
1.3489909172058105,0.03184103965759277,3.9,1.6529540333172221,0.0045,-0.0005660527303765394,0.0,0,0.0,0.0045,0.0045,0.0,-0.01,-0.0,0.0,1.0,-0.26,0.5082503003086121,-0.00013329978995060276,-0.000223860956998359,-0.0003918674915098958
1.3891098499298096,0.011849164962768555,3.9,1.6529540333172221,0.0046,-0.0015000397354978292,-0.0,0,0.0,0.0046,0.0046,-0.0,-0.0,0.01,0.01,1.0,-0.26,0.5743684425637685,-0.00018352669872352413,-0.0003144362390041491,-0.0007596538166112412
1.432178020477295,0.026190996170043945,3.9,1.6529540333172221,0.0046,-0.00345292165529689,-0.0,0,0.0,0.0046,0.0046,-0.0,-0.0,0.0,0.01,1.0,-0.26,0.6404865246999605,-0.00028586265155739724,-0.000522930867774556,-0.0015477743426406607
1.4738168716430664,0.017640113830566406,3.9,2.021541080804736,0.0044,-0.005632224667246566,-0.0,0,0.0,0.0044,0.0044,-0.0,-0.0,-0.01,-0.0,1.0,-0.27,0.7213478924007257,-0.0004969545072350842,-0.00093885335276637,-0.0026105343275428707
1.5170319080352783,0.030097007751464844,3.9,2.021541080804736,0.0042,-0.007811527679196243,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.28,0.8022089412414695,-0.000806997382879687,-0.0015157155579096967,-0.0038342485130583932
1.5582940578460693,0.016920804977416992,3.9,2.021541080804736,0.0042,-0.00894363313994932,0.0,0,0.0,0.0042,0.0042,0.0,-0.01,0.0,-0.0,1.0,-0.28,0.883069640975121,-0.00119761841935723,-0.0021761846055097307,-0.004830752135796543
1.598222017288208,0.02965998649597168,3.9,2.021541080804736,0.0042,-0.009821014872032957,0.0,0,0.0,0.0042,0.0042,0.0,-0.01,0.0,0.0,1.0,-0.28,0.9639299163930778,-0.0016679433517725576,-0.002901449957074184,-0.005816448510799518
1.6375479698181152,0.015516042709350586,3.9,2.021541080804736,0.0043,-0.010585186058041285,0.0,0,0.0,0.0043,0.0043,0.0,-0.0,0.0,0.0,1.0,-0.27,1.044789676350409,-0.0022198182041231994,-0.0036831515857867056,-0.006824980481915953
1.677988052368164,0.0228271484375,3.9,2.3835042478159494,0.0044,-0.011717291518794365,0.0,0,0.0,0.0044,0.0044,0.0,-0.0,0.0,0.0,1.0,-0.27,1.1401266555620115,-0.002999814215090443,-0.004703400842393497,-0.008181280912776673
1.717458963394165,0.01717400550842285,3.9,2.3835042478159494,0.0044,-0.013189028617773366,-0.0,0,0.0,0.0044,0.0044,-0.0,-0.0,0.0,0.0,1.0,-0.27,1.235462278458827,-0.003930945702515571,-0.005851809526920735,-0.009766568396501685
1.7596540451049805,0.033041954040527344,3.9,2.3835042478159494,0.0044,-0.01539663426624187,-0.0,0,0.0,0.0044,0.0044,-0.0,-0.0,0.01,0.01,1.0,-0.27,1.3307958529048913,-0.0050523654755691184,-0.007192465600473144,-0.011762572209430264
1.7995579242706299,0.014123916625976562,3.9,2.3835042478159494,0.0043,-0.017575937278191546,-0.0,0,0.0,0.0042,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.28,1.4261267595347122,-0.006381365139618664,-0.008722915471745533,-0.013940007752845578
1.8389370441436768,0.030536890029907227,3.9,2.6275026936105608,0.0041,-0.01986845083621653,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.28,1.5312125124645675,-0.00811836803386846,-0.010630143616413151,-0.016527880105306657
1.8783080577850342,0.013131856918334961,3.9,2.6275026936105608,0.0041,-0.022783622397655707,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.01,0.0,1.0,-0.28,1.6362924731356672,-0.010176161329937632,-0.01281728591092933,-0.01958061546539288
1.9177899360656738,0.02390313148498535,3.9,2.6275026936105608,0.0041,-0.026038425597320808,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.0,1.0,-0.28,1.7413646696863725,-0.012598176998585082,-0.015316992036223113,-0.02304688497901387
