Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.010196208953857422,0.010196208953857422,3,0.0,0.0016766556230171836,-0.0302272158021072,-0.0,0.17315543725541327,0.0,0.0191,0.0191,-0.0,0.19,0.11,0.11,0.98
0.0492854118347168,0.009107112884521484,3,0.0,0.006042070906574526,-0.029038505068316466,0.02,0.493978001000657,0.0,0.0111,0.0108,0.02,0.05,0.24,0.2,0.98
0.09044933319091797,0.009059906005859375,3,0.0,0.0053517595361265565,-0.017858963643379817,-0.0,0.2614285620710363,0.0,0.0107,0.0105,-0.0,0.01,-0.04,-0.04,1.0
0.13055634498596191,0.008960962295532227,3,0.0,0.0056654831430846585,-0.0037359480204851594,0.01,0.30352843928909423,0.0,0.0114,0.0111,0.01,0.04,0.0,-0.0,1.0
0.17077231407165527,0.008987903594970703,3,0.0,0.00790587683176753,0.008887027866911668,0.04,0.5874297692322727,0.0,0.0126,0.012,0.04,-0.02,0.05,0.03,1.0
0.21101737022399902,0.009041070938110352,3,0.0,0.008425293678991039,0.022160964394241516,0.02,0.39126047013084825,0.0,0.0136,0.0129,0.02,-0.05,-0.01,0.0,1.0
0.2511253356933594,0.00896000862121582,3,0.0,0.009930779346659343,0.03738778284137042,0.03,0.4727547088778402,0.0,0.0149,0.0143,0.03,-0.02,0.03,0.03,1.0
0.29123830795288086,0.00887298583984375,3,0.0,0.011601822656159473,0.05162400901034039,0.05,0.6469326039971367,0.0,0.0176,0.0167,0.05,-0.0,-0.01,-0.02,1.0
0.3322713375091553,0.00972294807434082,3,0.0,0.012909755325914339,0.06956788056327669,0.03,0.46223343343114875,0.0,0.0186,0.0179,0.03,-0.06,0.02,0.03,1.0
0.37166857719421387,0.008938074111938477,3,0.0,0.016181138783393056,0.08960614721860617,0.05,0.6733082802546836,0.0,0.0204,0.0196,0.05,-0.05,0.1,0.09,1.0
0.4118525981903076,0.008936166763305664,3,0.0,0.01850810200849151,0.10769153195413661,0.05,0.6912124603297582,0.0,0.0229,0.022,0.05,-0.02,0.04,0.04,1.0
0.4519987106323242,0.008897066116333008,3,0.0,0.019618160785213487,0.1245882059558763,0.02,0.4201997150187392,0.0,0.0244,0.0236,0.02,0.01,0.04,0.07,1.0
0.4929080009460449,0.008948087692260742,3,0.0,0.022259786681446462,0.14046598504293822,0.04,0.6237097052618644,0.0,0.0273,0.0267,0.04,-0.12,0.09,0.08,0.99
0.5330662727355957,0.008915185928344727,3,0.0,0.02306926581705391,0.15498523757709648,0.01,0.3505371850564575,0.0,0.0283,0.0278,0.01,-0.07,0.05,0.07,1.0
0.5733504295349121,0.009005069732666016,3,0.0,0.02401614915661622,0.17134416148497844,0.01,0.3244825994010513,0.0,0.029,0.0286,0.01,-0.01,0.06,0.07,1.0
0.6138992309570312,0.009368896484375,3,0.0,0.024987901919566954,0.18611813774780614,0.03,0.4711535149144631,0.0,0.031,0.0305,0.03,-0.1,0.01,0.01,1.0
0.6537942886352539,0.009071111679077148,3,0.0,0.02696557481276787,0.19350512587921997,0.01,0.3500000103979146,0.0,0.0325,0.0322,0.01,-0.07,0.13,0.13,0.99
0.6940922737121582,0.009196043014526367,3,1.3124148050855422,0.026557074437245944,0.19936377163861715,-0.05,-0.18444827465266828,0.0,0.0321,0.0323,-0.05,0.08,0.1,0.15,0.99
0.7341463565826416,0.009070158004760742,3,1.3124148050855422,0.02401277178725326,0.1983731793604582,-0.12,-0.8544245794098381,0.0,0.0295,0.0306,-0.12,0.06,0.14,0.2,0.98
0.7742164134979248,0.008954048156738281,3,1.3124148050855422,0.01966698862239459,0.181561413268275,-0.15,-1.1996269103128538,0.0,0.0258,0.0276,-0.15,0.08,0.1,0.15,0.99
0.814462423324585,0.009007930755615234,3,1.3124148050855422,0.0130386756349484,0.1476831573552391,-0.2,-1.7308332894982112,0.0,0.0184,0.0211,-0.2,-0.06,0.08,0.12,0.99
0.8545734882354736,0.008919954299926758,3,1.3124148050855422,0.006794248349327566,0.11131426942854646,-0.16,-1.4920468864932703,0.0,0.0115,0.0142,-0.16,0.14,-0.0,-0.02,0.99
0.8947024345397949,0.008857011795043945,3,1.3124148050855422,-0.0011364026422266264,0.0642186822612184,-0.21,-2.0218064052061395,0.0,0.0037,0.0063,-0.21,0.03,0.02,0.07,1.0
0.9359714984893799,0.00896596908569336,3,1.8806145684861502,-0.009717009989169682,0.006849238037556125,-0.2,-1.6856826151958142,0.0,-0.0028,-0.0002,-0.2,0.0,-0.05,-0.01,1.0
0.976435661315918,0.008944988250732422,3,1.8806145684861502,-0.020692010067153016,-0.058812878686122436,-0.21,-1.7949566403225645,0.0,-0.0112,-0.0084,-0.21,0.12,-0.17,-0.15,0.98
1.0166497230529785,0.008968114852905273,3,1.8806145684861502,-0.03280747672160286,-0.11813520482958376,-0.29,-2.4425296318105296,0.0,-0.0241,-0.0204,-0.29,0.05,-0.03,0.03,1.0
1.058741807937622,0.010545015335083008,3,1.8806145684861502,-0.04689372104993695,-0.18263691345599042,-0.31,-2.720427049107569,0.0,-0.0367,-0.0325,-0.31,0.11,-0.1,-0.05,0.99
1.0976507663726807,0.009250164031982422,3,1.8806145684861502,-0.06517453974429856,-0.25812004505170194,-0.35,-3.2133644803103243,0.0,-0.0534,-0.0487,-0.35,0.24,-0.26,-0.21,0.95
1.1376588344573975,0.009016990661621094,3,2.2169160266367665,-0.08483786433697933,-0.3465657841730362,-0.42,-2.949041005715321,0.0,-0.0719,-0.0663,-0.42,0.1,-0.12,-0.06,0.99
1.1778559684753418,0.00902414321899414,3,2.2169160266367665,-0.10730300841145163,-0.4474646833626543,-0.35,-2.6298644441550083,0.0,-0.0903,-0.0851,-0.35,0.02,-0.47,-0.48,0.88
1.2187788486480713,0.008960962295532227,3,2.2169160266367665,-0.13677565220886617,-0.5386840808628337,-0.49,-3.770469793188744,0.0,-0.1103,-0.105,-0.49,0.17,-0.6,-0.44,0.88
1.258920669555664,0.008906841278076172,3,2.2169160266367665,-0.1537525786928632,-0.6277807806241009,-0.15,-1.7947259978960939,0.0,-0.1248,-0.1205,-0.15,0.24,-0.46,-0.69,0.68
1.2991056442260742,0.00890803337097168,3,2.2169160266367665,-0.1353376185981877,-0.7332930095662878,0.36,2.211067230519459,0.0,-0.118,-0.118,0.36,0.45,0.48,-0.04,0.89
1.3392746448516846,0.008896112442016602,3,2.199093361019562,-0.1565624426911245,-0.8002287449333136,-0.13,-0.9237914158593831,0.0,-0.1154,-0.1179,-0.13,0.16,-1.07,-0.77,0.62
1.3796579837799072,0.009086132049560547,3,2.199093361019562,-0.15215154919314536,-0.7764262276209801,0.38,2.06032239697669,0.0,-0.0949,-0.1001,0.38,0.58,-0.32,-0.45,0.68
1.4198360443115234,0.009083986282348633,3,2.199093361019562,-0.1690414757223929,-0.7814923995578502,-0.04,-0.8325313162136505,0.0,-0.0797,-0.0842,-0.04,0.37,-1.07,-0.63,0.68
1.4598770141601562,0.00894308090209961,3,2.199093361019562,-0.15507385655719072,-0.6850087116651691,0.08,-0.24397175315823139,0.0,-0.0919,-0.0929,0.08,-0.16,0.76,0.64,0.75
1.500087022781372,0.008960962295532227,3,2.199093361019562,-0.1755825488809196,-0.6747065519723161,-0.04,-1.5576046514177084,0.0,-0.0688,-0.0745,-0.04,0.24,-1.41,-0.92,0.32
1.540337085723877,0.009016036987304688,3,2.199093361019562,-0.12674641158014943,-0.6831973429279642,0.83,4.9090011191358,0.0,-0.0604,-0.065,0.83,0.51,1.19,0.44,0.74
1.5804331302642822,0.00893402099609375,3,1.823644388512476,-0.13853532966487878,-0.6665836952914127,-0.23,-3.0389916562843986,0.0,-0.0623,-0.0681,-0.23,0.38,-0.03,0.44,0.82
1.6207261085510254,0.009038925170898438,3,1.823644388512476,-0.12129816288789953,-0.5520146226632011,0.18,-0.1383665133479941,0.0,-0.049,-0.0567,0.18,0.37,0.59,0.58,0.72
1.6612451076507568,0.009051084518432617,3,1.823644388512476,-0.13825816852239547,-0.5794681800864633,0.05,-1.4587051238001636,0.0,-0.0437,-0.0526,0.05,-0.25,-1.17,-0.93,0.28
1.7015869617462158,0.009093999862670898,3,1.823644388512476,-0.12703575040929418,-0.5837984834738439,0.29,0.5881530206131549,0.0,-0.0302,-0.0395,0.29,0.12,0.04,0.02,0.99
1.741560935974121,0.008877992630004883,3,1.823644388512476,-0.13216822625558483,-0.6347715318442512,-0.21,-2.838682162627396,0.0,-0.0316,-0.0372,-0.21,0.16,0.27,0.62,0.77
1.7818989753723145,0.00896310806274414,3,1.823644388512476,-0.1368592922316749,-0.6559419039603338,0.22,0.10716445487713222,0.0,-0.014,-0.0226,0.22,0.21,-0.8,-0.74,0.65
1.8221940994262695,0.009068012237548828,3,1.823644388512476,-0.12773495348443334,-0.6571306146941245,-0.09,-1.7637021985820454,0.0,-0.0266,-0.0317,-0.09,0.26,0.68,0.78,0.57
1.8631088733673096,0.008949995040893555,3,1.490774336366561,-0.11788057327429148,-0.5940440378936592,0.56,2.5461200093722622,0.0,-0.0035,-0.0132,0.56,0.22,-0.55,-0.83,0.51
1.9033308029174805,0.008977890014648438,3,1.490774336366561,-0.09390200904419371,-0.6060726584141607,0.6,3.797473815642979,0.0,0.0075,-0.0019,0.6,0.65,0.07,-0.37,0.66
1.9436466693878174,0.009068012237548828,3,1.490774336366561,-0.09303298530065508,-0.5031076667586681,0.12,-0.5349784512321986,0.0,0.0066,-0.0015,0.12,0.13,-0.25,-0.15,0.98
1.9836797714233398,0.008922100067138672,3,1.490774336366561,-0.05920881953993845,-0.41788842820048017,0.4,2.706702814872895,0.0,0.0101,0.0033,0.4,0.41,1.12,0.75,0.52
2.02386474609375,0.008919954299926758,3,1.490774336366561,-0.06274113280582005,-0.3823686193693523,0.13,0.20595579417710774,0.0,0.0137,0.0059,0.13,0.79,-0.34,-0.23,0.57
2.064173698425293,0.009027957916259766,3,1.490774336366561,-0.05566124094456756,-0.2908378928674659,0.12,0.04221997064812599,0.0,0.0185,0.0119,0.12,-0.07,0.15,0.18,0.98
2.105771541595459,0.010437965393066406,3,1.490774336366561,-0.07351948894614375,-0.28342260209953324,-0.12,-2.6281979225741683,0.0,0.018,0.0121,-0.12,0.39,-0.88,-0.6,0.7
2.1496706008911133,0.008994102478027344,3,1.490774336366561,-0.07508923219942479,-0.28121499645106474,0.19,-0.12148027848434517,0.0,0.0264,0.0199,0.19,0.13,-0.56,-0.62,0.77
2.1899025440216064,0.009034872055053711,3,1.490774336366561,-0.0792779622212365,-0.31713104219345617,0.0,-1.7177505381912952,0.0,0.0216,0.0165,0.0,0.17,-0.29,-0.23,0.96
2.230090856552124,0.009022235870361328,3,1.2521856801677405,-0.08272123655556687,-0.3386976512208023,0.05,-1.3486224751657885,0.0,0.0261,0.0206,0.05,0.37,-0.36,-0.32,0.87
