Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.011214971542358398,0.011214971542358398,3,0.0,0.000936282149939361,0.0,-0.0,0.03416188103077311,0.0,0.0109,0.0109,-0.0,0.26,0.06,0.06,0.96
0.049286842346191406,0.009093999862670898,3,0.0,0.0018585200676296317,0.0,0.0,0.06781133384608462,0.0,0.0433,0.0433,0.0,0.26,0.06,0.06,0.96
0.08957505226135254,0.00919198989868164,3,0.0,0.0027669244165545483,0.0,-0.0,0.10095604486916647,0.0,0.0436,0.0436,-0.0,0.26,0.06,0.06,0.96
0.12963628768920898,0.009060144424438477,3,0.0,0.003661702700245591,0.0,-0.0,0.13360358522690208,0.0,0.0438,0.0438,-0.0,0.26,0.06,0.06,0.96
0.17096614837646484,0.009063005447387695,3,0.0,0.004543059309681268,0.0,0.0,0.16576141247927165,0.0,0.0441,0.0441,0.0,0.26,0.06,0.06,0.96
0.21105003356933594,0.0089569091796875,3,0.0,0.00541119556997541,0.0,0.0,0.1974368723228557,0.0,0.0444,0.0444,0.0,0.26,0.06,0.06,0.96
0.25130391120910645,0.00898599624633789,3,0.0,0.006266309786365141,0.0,0.0,0.228637200268786,0.0,0.0447,0.0447,0.0,0.26,0.06,0.06,0.96
0.2915058135986328,0.00899195671081543,3,0.0,0.007108597289509025,0.0,0.0,0.2593695232955273,0.0,0.045,0.045,0.0,0.26,0.06,0.06,0.96
0.3317067623138428,0.008997917175292969,3,0.0,0.00793825048010575,0.0,-0.0,0.28964086147686746,0.0,0.0453,0.0453,-0.0,0.26,0.06,0.06,0.96
0.371823787689209,0.008926153182983398,3,0.0,0.008755458872843524,0.0,-0.0,0.3194581295854876,0.0,0.0456,0.0456,-0.0,0.26,0.06,0.06,0.96
0.4119727611541748,0.008888959884643555,3,0.0,0.009560409139690232,0.0,-0.0,0.34882813867247836,0.0,0.0459,0.0459,-0.0,0.26,0.06,0.06,0.96
0.4522395133972168,0.008952856063842773,3,0.0,0.01035328515253424,0.0,-0.0,0.37775759762316435,0.0,0.0461,0.0461,-0.0,0.26,0.06,0.06,0.96
0.49274420738220215,0.009241819381713867,3,0.0,0.011289803604305105,0.0,0.0,0.41192810053683426,0.0,0.0464,0.0464,0.0,0.26,0.07,0.06,0.96
0.5326440334320068,0.008944988250732422,3,0.0,0.01205673870017989,0.0,0.0,0.43991106005955494,0.0,0.0467,0.0467,0.0,0.26,0.06,0.06,0.96
0.5728471279144287,0.00896000862121582,3,0.0,0.012812169769616553,0.0,-0.0,0.4674742751894347,0.0,0.047,0.047,-0.0,0.26,0.06,0.06,0.96
0.6129980087280273,0.00893092155456543,3,0.0,0.013556269373011666,0.0,0.0,0.49462404209236627,0.0,0.0472,0.0472,0.0,0.26,0.06,0.06,0.96
0.6531758308410645,0.008909940719604492,3,0.0,0.014289207482355851,0.0,-0.0,0.5213665624917538,0.0,0.0474,0.0474,-0.0,0.26,0.06,0.06,0.96
0.6935827732086182,0.00912785530090332,3,0.0,0.015011151520059874,0.0,0.0,0.5477079450851506,0.0,0.0477,0.0477,0.0,0.26,0.06,0.06,0.96
0.7335777282714844,0.008917808532714844,3,0.0,0.015722266397198335,0.0,0.0,0.5736542069396464,0.0,0.048,0.048,0.0,0.26,0.06,0.06,0.96
0.7738656997680664,0.009001016616821289,3,0.0,0.01642271455117972,0.0,-0.0,0.5992112748663249,0.0,0.0482,0.0482,-0.0,0.26,0.06,0.06,0.96
0.8140876293182373,0.009045839309692383,3,0.0,0.017112655982851385,0.0,-0.0,0.624384986774103,0.0,0.0484,0.0484,-0.0,0.26,0.06,0.06,0.96
0.8541955947875977,0.008953094482421875,3,0.0,0.017947783872167493,0.0,0.0,0.6548560788505089,0.0,0.0486,0.0486,0.0,0.26,0.07,0.06,0.96
0.8949666023254395,0.009541034698486328,3,0.0,0.01861484926402434,0.0,0.0,0.6791951186985243,0.0,0.0488,0.0488,0.0,0.27,0.06,0.06,0.96
0.9345393180847168,0.008916854858398438,3,0.0,0.019271908675003335,0.0,0.0,0.7031690729488196,0.0,0.0491,0.0491,0.0,0.27,0.06,0.06,0.96
0.9748830795288086,0.009080886840820312,3,0.0,0.019919112194817644,0.0,0.0,0.7267834178853603,0.0,0.0493,0.0493,0.0,0.26,0.06,0.06,0.96
1.0148818492889404,0.008890867233276367,3,0.0,0.020556607661834737,0.0,0.0,0.7500435476478529,0.0,0.0496,0.0495,0.0,0.26,0.06,0.06,0.96
1.0550537109375,0.008866071701049805,3,0.0,0.021184540696846575,0.0,-0.0,0.7729547754639081,0.0,0.0499,0.0499,-0.0,0.26,0.06,0.06,0.96
1.0956478118896484,0.009276866912841797,3,0.0,0.021803054736333236,0.0,-0.0,0.7955223348627226,0.0,0.0501,0.0501,-0.0,0.26,0.06,0.06,0.96
1.1354687213897705,0.008913993835449219,3,0.0,0.0224122910652276,0.0,0.0,0.8177513808705549,0.0,0.0503,0.0503,0.0,0.26,0.06,0.06,0.96
1.1768476963043213,0.008888959884643555,3,0.0,0.023012388849188544,0.0,-0.0,0.8396469911882696,0.0,0.0504,0.0505,-0.0,0.26,0.06,0.06,0.96
1.2171378135681152,0.00899195671081543,3,0.0,0.023603485166390076,0.0,-0.0,0.8612141673512186,0.0,0.0507,0.0507,-0.0,0.26,0.06,0.06,0.96
1.2574567794799805,0.009113073348999023,3,0.0,0.024185715038833586,0.0,0.0,0.8824578358717234,0.0,0.0509,0.0509,0.0,0.26,0.06,0.06,0.96
1.2985830307006836,0.009333133697509766,3,0.0,0.02475921146319044,0.0,0.0,0.9033828493644206,0.0,0.0511,0.0511,0.0,0.26,0.06,0.06,0.96
1.3383872509002686,0.008949041366577148,3,0.0,0.025324105441181945,0.0,-0.0,0.9239939876547274,0.0,0.0513,0.0513,-0.0,0.26,0.06,0.06,0.96
1.378507137298584,0.00886392593383789,3,0.0,0.025880526009503576,0.0,0.0,0.9442959588706796,0.0,0.0515,0.0515,0.0,0.26,0.06,0.06,0.96
1.4189419746398926,0.008962869644165039,3,0.0,0.02642860026930038,0.0,-0.0,0.9642934005183924,0.0,0.0517,0.0517,-0.0,0.26,0.06,0.06,0.96
1.4594967365264893,0.008997917175292969,3,0.0,0.026968453415200235,0.0,0.0,0.9839908805413896,0.0,0.0519,0.0519,0.0,0.26,0.06,0.06,0.96
1.4997758865356445,0.009093999862670898,3,0.0,0.027500208763911592,0.0,-0.0,1.0033928983640419,0.0,0.0521,0.0521,-0.0,0.26,0.06,0.06,0.96
1.539806842803955,0.008925914764404297,3,0.0,0.028023987782392276,0.0,0.0,1.0225038859193543,0.0,0.0523,0.0523,0.0,0.26,0.06,0.06,0.96
1.580040693283081,0.008961915969848633,3,0.0,0.02853991011559575,0.0,-0.0,1.041328208661337,0.0,0.0524,0.0524,-0.0,0.26,0.06,0.06,0.96
1.620424509048462,0.00915980339050293,3,0.0,0.029048093613801174,0.0,0.0,1.05987016656219,0.0,0.0527,0.0527,0.0,0.26,0.06,0.06,0.96
1.6604905128479004,0.008965015411376953,3,0.0,0.029548654359533515,0.0,-0.0,1.0781339950945301,0.0,0.0528,0.0528,-0.0,0.26,0.06,0.06,0.96
1.7008213996887207,0.009109973907470703,3,0.0,0.03004170669407987,0.0,-0.0,1.0961238661988852,0.0,0.0529,0.0529,-0.0,0.26,0.06,0.06,0.96
1.7413182258605957,0.009421825408935547,3,0.0,0.03052736324360803,0.0,-0.0,1.1138438892366749,0.0,0.0531,0.0531,-0.0,0.26,0.06,0.06,0.96
1.7811312675476074,0.009026050567626953,3,0.0,0.03100573494489327,0.0,-0.0,1.1312981119288978,0.0,0.0533,0.0533,-0.0,0.26,0.06,0.06,0.96
1.8213062286376953,0.009016990661621094,3,0.0,0.031476931070659235,0.0,-0.0,1.1484905212807375,0.0,0.0535,0.0535,-0.0,0.26,0.06,0.06,0.96
1.8614132404327393,0.008939027786254883,3,0.0,0.03194105925453871,0.0,0.0,1.1654250444922998,0.0,0.0536,0.0536,0.0,0.26,0.06,0.06,0.96
1.90167236328125,0.009014129638671875,3,0.0,0.03239822551565999,0.0,-0.0,1.1821055498556883,0.0,0.0537,0.0537,-0.0,0.26,0.06,0.06,0.96
1.941852331161499,0.009001970291137695,3,0.0,0.03284853428286445,0.0,0.0,1.198535847638626,0.0,0.0539,0.0539,0.0,0.27,0.06,0.06,0.96
1.982795238494873,0.009161949157714844,3,0.0,0.03329208841856085,0.0,0.0,1.21471969095482,0.0,0.0541,0.0541,0.0,0.26,0.06,0.06,0.96
2.0227882862091064,0.00896906852722168,3,0.0,0.0337289892422218,0.0,0.0,1.230660776621271,0.0,0.0543,0.0543,0.0,0.26,0.06,0.06,0.96
2.0629703998565674,0.008957147598266602,3,0.0,0.03415933655352783,0.0,-0.0,1.246362746002725,0.0,0.0544,0.0544,-0.0,0.26,0.06,0.06,0.96
2.1032662391662598,0.009068012237548828,3,0.0,0.03458322865516428,0.0,0.0,1.2618291858434572,0.0,0.0545,0.0545,0.0,0.26,0.06,0.06,0.96
2.1433191299438477,0.008934974670410156,3,0.0,0.035000762375276176,0.0,-0.0,1.2770636290865784,0.0,0.0547,0.0547,-0.0,0.26,0.06,0.06,0.96
2.1837410926818848,0.00916600227355957,3,0.0,0.03556756866870591,0.0,0.0,1.297744541528297,0.0,0.0548,0.0548,0.0,0.26,0.07,0.06,0.96
2.2239460945129395,0.009186029434204102,3,0.0,0.035970337288614686,0.0,0.0,1.312440254436146,0.0,0.055,0.055,0.0,0.27,0.06,0.06,0.96
2.263874053955078,0.008920907974243164,3,0.0,0.03636706437922483,0.0,0.0,1.326915531650377,0.0,0.0551,0.0551,0.0,0.26,0.06,0.06,0.96
2.304170846939087,0.00902700424194336,3,0.0,0.03675784056347582,0.0,-0.0,1.3411736797063945,0.0,0.0552,0.0552,-0.0,0.26,0.06,0.06,0.96
2.344353675842285,0.008971929550170898,3,0.0,0.037142755104963045,0.0,0.0,1.3552179555415718,0.0,0.0554,0.0554,0.0,0.26,0.06,0.06,0.96
2.3846027851104736,0.008989095687866211,3,0.0,0.03752189592832796,0.0,0.0,1.3690515672392214,0.0,0.0555,0.0555,0.0,0.26,0.06,0.06,0.96
2.4248857498168945,0.009090185165405273,3,0.0,0.03789534963934241,0.0,0.0,1.3826776747614062,0.0,0.0557,0.0557,0.0,0.27,0.06,0.06,0.96
2.46492075920105,0.008920907974243164,3,0.0,0.038263201544691636,0.0,0.0,1.3960993906707584,0.0,0.0558,0.0558,0.0,0.26,0.06,0.06,0.96
2.505290985107422,0.009105205535888672,3,0.0,0.038625535671460626,0.0,0.0,1.4093197808414701,0.0,0.056,0.056,0.0,0.26,0.06,0.06,0.96
2.545297145843506,0.008923053741455078,3,0.0,0.03898243478632808,0.0,0.0,1.4223418651596216,0.0,0.0561,0.0561,0.0,0.26,0.06,0.06,0.96
2.5854580402374268,0.008883953094482422,3,0.0,0.03933398041447252,0.0,-0.0,1.4351686182130003,0.0,0.0562,0.0562,-0.0,0.26,0.06,0.06,0.96
2.625802993774414,0.009047985076904297,3,0.0,0.0396802528581948,0.0,-0.0,1.4478029699705786,0.0,0.0563,0.0563,-0.0,0.26,0.06,0.06,0.96
2.6662538051605225,0.009312868118286133,3,0.0,0.04002133121526124,0.0,0.0,1.460247806451793,0.0,0.0565,0.0565,0.0,0.26,0.06,0.06,0.96
2.7061028480529785,0.008977890014648438,3,0.0,0.04035729339697168,0.0,0.0,1.4725059703857892,0.0,0.0566,0.0566,0.0,0.26,0.06,0.06,0.96
2.7462966442108154,0.008957862854003906,3,0.0,0.04068821614595647,0.0,0.0,1.4845802618607755,0.0,0.0567,0.0567,0.0,0.26,0.06,0.06,0.96
2.78650164604187,0.008962869644165039,3,0.0,0.041014175053706484,0.0,-0.0,1.496473438963637,0.0,0.0568,0.0568,-0.0,0.26,0.06,0.06,0.96
2.826732635498047,0.008998870849609375,3,0.0,0.04133524457784025,0.0,-0.0,1.5081882184099555,0.0,0.0569,0.0569,-0.0,0.26,0.06,0.06,0.96
2.866807699203491,0.008887052536010742,3,0.0,0.04165149805911201,0.0,-0.0,1.5197272761645795,0.0,0.057,0.057,-0.0,0.26,0.06,0.06,0.96
2.9070656299591064,0.008958101272583008,3,0.0,0.04196300773816469,0.0,0.0,1.531093248052884,0.0,0.0572,0.0572,0.0,0.26,0.06,0.06,0.96
2.9472827911376953,0.008984088897705078,3,0.0,0.042269844772031585,0.0,-0.0,1.542288730362864,0.0,0.0573,0.0573,-0.0,0.26,0.06,0.06,0.96
2.987499713897705,0.009001016616821289,3,0.0,0.04257207925039047,0.0,-0.0,1.5533162804381941,0.0,0.0574,0.0574,-0.0,0.26,0.06,0.06,0.96
3.0276238918304443,0.008928060531616211,3,0.0,0.04286978021157398,0.0,0.0,1.5641784172623943,0.0,0.0574,0.0575,0.0,0.26,0.06,0.06,0.96
3.067833185195923,0.008945226669311523,3,0.0,0.04316301565833973,0.0,-0.0,1.5748776220342315,0.0,0.0575,0.0575,-0.0,0.26,0.06,0.06,0.96
3.1081900596618652,0.009122848510742188,3,0.0,0.043451852573404,0.0,-0.0,1.5854163387344913,0.0,0.0577,0.0577,-0.0,0.26,0.06,0.06,0.96
3.1489078998565674,0.008937835693359375,3,0.0,0.0437363569347423,0.0,-0.0,1.595796974684247,0.0,0.0578,0.0578,-0.0,0.26,0.06,0.06,0.96
3.1890907287597656,0.008925914764404297,3,0.0,0.04401659373066053,0.0,0.0,1.6060219010947567,0.0,0.0579,0.0579,0.0,0.26,0.06,0.06,0.96
3.2293076515197754,0.008960962295532227,3,0.0,0.04429262697463999,0.0,-0.0,1.6160934536091085,0.0,0.058,0.058,-0.0,0.26,0.06,0.06,0.96
3.269547700881958,0.009015083312988281,3,0.0,0.04456451971995975,0.0,-0.0,1.626013932835745,0.0,0.058,0.058,-0.0,0.26,0.06,0.06,0.96
3.3097386360168457,0.0090179443359375,3,0.0,0.044832334074099714,0.0,-0.0,1.635785604873982,0.0,0.0581,0.0581,-0.0,0.26,0.06,0.06,0.96
3.3512327671051025,0.009270191192626953,3,0.0,0.04509613121292758,0.0,0.0,1.6454107018316455,0.0,0.0582,0.0582,0.0,0.26,0.06,0.06,0.96
3.39119291305542,0.009034156799316406,3,0.0,0.04535597139467303,0.0,0.0,1.654891422334944,0.0,0.0583,0.0583,0.0,0.26,0.06,0.06,0.96
3.4314067363739014,0.009050846099853516,3,0.0,0.0456119139736923,0.0,0.0,1.664229932030693,0.0,0.0584,0.0584,0.0,0.26,0.06,0.06,0.96
3.471858501434326,0.008957862854003906,3,0.0,0.04586401741402628,0.0,0.0,1.673428364081006,0.0,0.0585,0.0585,0.0,0.26,0.06,0.06,0.96
3.5120444297790527,0.008957862854003906,3,0.0,0.04611233930275525,0.0,-0.0,1.6824888196505638,0.0,0.0586,0.0586,-0.0,0.26,0.06,0.06,0.96
