Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM,phi_Gyro_intArd
0.010929107666015625,0.010929107666015625,3.9,1.1377071884822108,0.013462227449506542,0.1602778306061171,-0.03,0,0.0,0.2207,0.2219,-0.03,0.13,0.08,0.2,0.97,3.81,14281.32,12.01
0.05027413368225098,0.010097026824951172,3.9,1.1377071884822108,0.01936962198899284,0.1329657863654491,0.06,0,0.0,0.221,0.2225,0.06,0.12,0.26,0.24,0.96,4.04,14180.22,12.03
0.09064292907714844,0.010293006896972656,3.9,1.1377071884822108,0.024003772001867974,0.1055971368517434,0.04,0,0.0,0.2211,0.2229,0.04,0.18,0.23,0.22,0.96,3.83,14092.31,12.07
0.13085079193115234,0.010329961776733398,3.9,1.1377071884822108,0.02525519172651813,0.08329465927490776,0.01,0,0.0,0.2224,0.224,0.01,0.11,0.09,0.12,0.99,3.96,13854.95,12.19
0.17093372344970703,0.010233879089355469,3.9,1.1377071884822108,0.028654325563879483,0.07621900014520103,0.03,0,0.0,0.2212,0.2231,0.03,0.12,0.18,0.16,0.98,3.9,14153.85,12.2
0.21100282669067383,0.010122060775756836,3.9,1.2706438581158042,0.03255412887678483,0.07627560541823868,0.0,0,0.0,0.2193,0.2218,0.0,0.22,0.29,0.25,0.94,3.91,14101.1,12.13
0.2514641284942627,0.010409116744995117,3.9,1.2706438581158042,0.034877949850300356,0.07627560541823868,-0.03,0,0.0,0.2189,0.2216,-0.03,0.17,0.27,0.27,0.95,3.89,14114.29,12.12
0.2918281555175781,0.010601043701171875,3.9,1.2706438581158042,0.040669682697389395,0.07627560541823868,0.02,0,0.0,0.2189,0.2216,0.02,0.19,0.37,0.31,0.93,4.12,14281.32,12.09
0.33125805854797363,0.009860992431640625,3.9,1.2706438581158042,0.048514320975182705,0.07061507811447328,0.06,0,0.0,0.2193,0.2219,0.06,0.21,0.41,0.29,0.93,3.81,13512.09,12.04
0.371474027633667,0.009899139404296875,3.9,1.2706438581158042,0.05362048589520856,0.06416207698818073,0.06,0,0.0,0.2219,0.2237,0.06,0.05,0.24,0.2,0.98,3.85,13687.91,12.15
0.4123561382293701,0.010607004165649414,3.9,1.2706438581158042,0.05312177993588465,0.06455831389944432,-0.02,0,0.0,0.2206,0.2227,-0.02,0.2,0.08,0.12,0.97,3.78,13810.99,12.14
0.4516301155090332,0.00970602035522461,3.9,1.2706438581158042,0.05599191771851835,0.09090806849847222,0.06,0,0.0,0.222,0.2235,0.06,0.02,0.1,0.09,1.0,3.8,14083.52,12.24
0.49223828315734863,0.009987115859985352,3.9,1.4094088231454753,0.059145686707893746,0.11751254682616956,0.04,0,0.0,0.221,0.2228,0.04,0.07,0.18,0.17,0.98,4.04,14369.23,12.21
0.5327982902526855,0.01038217544555664,3.9,1.4094088231454753,0.0690049834212532,0.12713544324257073,0.12,0,0.0,0.2203,0.2224,0.12,0.09,0.43,0.28,0.96,3.84,13810.99,12.14
0.5727512836456299,0.01016092300415039,3.9,1.4094088231454753,0.07023807100147636,0.11247467752581837,-0.03,0,0.0,0.2217,0.2238,-0.03,0.16,0.24,0.3,0.94,3.87,14320.88,12.16
0.6128692626953125,0.010093927383422852,3.9,1.4094088231454753,0.06771311931947913,0.09487043761110799,-0.07,0,0.0,0.2243,0.2262,-0.07,0.07,0.1,0.24,0.97,3.79,14017.58,12.25
0.6533341407775879,0.010387897491455078,3.9,1.4094088231454753,0.05606291662908388,0.08083232989776981,-0.2,0,0.0,0.2256,0.2275,-0.2,0.06,-0.17,0.15,0.99,3.88,14646.15,12.37
0.6926941871643066,0.009572029113769531,3.9,1.4094088231454753,0.041458818726679725,0.07225663103256524,-0.24,0,0.0,0.2264,0.2285,-0.24,0.11,-0.28,0.1,0.99,4.13,13736.26,12.48
0.7333283424377441,0.010029077529907227,3.9,1.4094088231454753,0.03882783278695504,0.06903013046941897,-0.07,0,0.0,0.225,0.2275,-0.07,0.22,0.06,0.17,0.96,3.89,14180.22,12.47
0.7741973400115967,0.010687112808227539,3.9,1.4094088231454753,0.044362202314850906,0.06903013046941897,0.06,0,0.0,0.2265,0.2286,0.06,0.1,0.26,0.22,0.97,3.9,14109.89,12.54
0.8134002685546875,0.009716987609863281,3.9,1.5084905934892447,0.040864961701196245,0.06903013046941897,-0.09,0,0.0,0.2266,0.2289,-0.09,0.15,0.06,0.2,0.97,3.89,14105.49,12.57
0.8544423580169678,0.010439157485961914,3.9,1.5084905934892447,0.0403388054891572,0.0687471041042307,-0.08,0,0.0,0.2255,0.2284,-0.08,0.11,0.22,0.31,0.94,4.13,14043.96,12.52
0.8950164318084717,0.010823965072631836,3.9,1.5084905934892447,0.04052636259798119,0.05564298339601382,-0.05,0,0.0,0.228,0.2304,-0.05,0.09,0.19,0.27,0.96,3.9,13815.38,12.59
0.9344456195831299,0.009920120239257812,3.9,1.5084905934892447,0.039679130219261005,0.041746388865269775,-0.03,0,0.0,0.2308,0.2327,-0.03,0.12,0.07,0.18,0.98,3.94,14593.41,12.73
0.9748537540435791,0.010154008865356445,3.9,1.5084905934892447,0.036755409714158103,0.03356692691132878,-0.08,0,0.0,0.2299,0.2322,-0.08,0.16,0.06,0.19,0.97,3.72,14048.35,12.74
1.014549732208252,0.00966787338256836,3.9,1.5084905934892447,0.03551130719814554,0.03181216344716151,-0.05,0,0.0,0.2311,0.2332,-0.05,0.03,0.09,0.2,0.98,3.74,14123.08,12.82
1.055762767791748,0.010712146759033203,3.9,1.6374210014602255,0.04000065269695995,0.03302917681747107,0.05,0,0.0,0.2316,0.2337,0.05,0.07,0.21,0.18,0.98,3.89,14193.41,12.86
1.0955219268798828,0.010285139083862305,3.9,1.6374210014602255,0.03775403397842478,0.03302917681747107,-0.09,0,0.0,0.2296,0.2323,-0.09,0.14,0.13,0.25,0.96,3.87,14039.56,12.79
1.1364388465881348,0.011030912399291992,3.9,1.6374210014602255,0.04399903880111146,0.017236305639965623,0.07,0,0.0,0.232,0.2341,0.07,0.21,0.27,0.2,0.96,3.95,13898.9,12.84
1.1754968166351318,0.009912967681884766,3.9,1.6374210014602255,0.040530622816257265,-0.01044367287544715,-0.08,0,0.0,0.2305,0.233,-0.08,0.12,0.02,0.13,0.98,3.92,14210.99,12.85
1.2162189483642578,0.010468006134033203,3.9,1.6374210014602255,0.050074566003884255,-0.03234991354101922,0.15,0,0.0,0.2299,0.2322,0.15,0.03,0.28,0.1,0.99,4.01,13942.86,12.82
1.256455898284912,0.010515928268432617,3.9,1.6374210014602255,0.057981583623054875,-0.04384078396766297,0.09,0,0.0,0.2253,0.2283,0.09,0.21,0.33,0.18,0.96,3.91,13797.8,12.64
1.2963440418243408,0.01023101806640625,3.9,1.6374210014602255,0.057205385233157484,-0.03679342747447505,-0.06,0,0.0,0.2223,0.2256,-0.06,0.2,0.15,0.17,0.96,3.66,13727.47,12.56
1.3367300033569336,0.010442018508911133,3.9,1.7170123945594726,0.052735254942699865,-0.025727096595613713,-0.15,0,0.0,0.2183,0.222,-0.15,0.22,0.14,0.24,0.95,3.92,14562.64,12.4
1.3772192001342773,0.01076507568359375,3.9,1.7170123945594726,0.05072189815992955,-0.014236226168969964,-0.14,0,0.0,0.2163,0.2201,-0.14,0.13,0.27,0.35,0.93,3.91,13947.25,12.27
1.416419267654419,0.009798049926757812,3.9,1.7170123945594726,0.04048402006128442,-0.005858645759397182,-0.29,0,0.0,0.2125,0.2171,-0.29,0.15,0.12,0.35,0.93,3.8,14021.98,12.07
1.4569013118743896,0.010118961334228516,3.9,1.7170123945594726,0.03017051580387279,0.003509526928334544,-0.3,0,0.0,0.211,0.2157,-0.3,0.19,0.13,0.37,0.91,3.95,13841.76,11.92
1.4976654052734375,0.010702133178710938,3.9,1.7170123945594726,0.02851264749009095,0.019613727107547087,-0.12,0,0.0,0.2096,0.214,-0.12,0.2,0.23,0.27,0.94,3.79,14070.33,11.82
1.5376684665679932,0.010530948638916016,3.9,1.7170123945594726,0.02415893454388828,0.04522761315708549,-0.13,0,0.0,0.2101,0.2139,-0.13,0.08,0.09,0.19,0.98,3.73,13920.88,11.83
1.577782392501831,0.01047205924987793,3.9,1.8172257305248591,0.025397336856480508,0.06823765664689181,-0.03,0,0.0,0.2094,0.2128,-0.03,0.18,0.2,0.2,0.96,3.81,14443.96,11.75
1.6180603504180908,0.010560989379882812,3.9,1.8172257305248591,0.024030041822611557,0.08451167264521732,-0.09,0,0.0,0.2074,0.211,-0.09,0.12,0.19,0.26,0.96,4.1,13991.21,11.66
1.6583354473114014,0.01065206527709961,3.9,1.8172257305248591,0.026982053885610317,0.09552139825104101,-0.01,0,0.0,0.2082,0.2114,-0.01,0.11,0.27,0.25,0.96,3.9,13916.48,11.62
1.6981773376464844,0.010303974151611328,3.9,1.8172257305248591,0.03307827932177161,0.09699313535002001,0.06,0,0.0,0.2097,0.2124,0.06,0.2,0.3,0.22,0.96,3.73,13942.86,11.64
1.7519824504852295,0.023942947387695312,3.9,1.8172257305248591,0.03800240672306601,0.0943609901537691,0.06,0,0.0,0.2118,0.214,0.06,0.08,0.23,0.19,0.98,3.9,14558.24,11.73
1.7917275428771973,0.02330303192138672,3.9,1.9157787456604818,0.04344905359515054,0.09419117433465614,0.08,0,0.0,0.213,0.215,0.08,0.08,0.22,0.16,0.98,3.88,13982.42,11.8
1.8282036781311035,0.01933908462524414,3.9,1.9157787456604818,0.047285753919540936,0.09622896416401168,0.04,0,0.0,0.2124,0.2147,0.04,0.19,0.22,0.19,0.96,3.82,14452.75,11.79
1.8594298362731934,0.010383129119873047,3.9,1.9157787456604818,0.04718842909117628,0.10735190031591069,-0.05,0,0.0,0.2125,0.2151,-0.05,0.17,0.2,0.26,0.95,3.75,13920.88,11.81
1.8996319770812988,0.010408163070678711,3.9,1.9157787456604818,0.05029474170312339,0.11437095417257977,0.01,0,0.0,0.2145,0.2168,0.01,0.07,0.26,0.27,0.96,3.71,14232.97,11.87
1.9398281574249268,0.010430097579956055,3.9,1.9157787456604818,0.06337230145844198,0.11476719108384335,0.2,0,0.0,0.2178,0.2196,0.2,0.14,0.44,0.24,0.96,3.95,13890.11,11.97
1.9797041416168213,0.010123014450073242,3.9,1.9157787456604818,0.07325555877399866,0.10061587282442987,0.15,0,0.0,0.2194,0.2213,0.15,0.14,0.36,0.22,0.96,3.71,14180.22,12.05
2.0197463035583496,0.009968996047973633,3.9,1.9849673578567633,0.07987971441904801,0.0884740417578531,0.08,0,0.0,0.2199,0.222,0.08,0.15,0.33,0.26,0.95,3.87,14131.87,12.09
