R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = A test on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
1.0268430709838867,0.011731863021850586,3.9,0.0,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.0663199424743652,0.020779132843017578,3.9,0.0,0.0043,-0.00019811845563178876,0.0,0,0.0,0.0043,0.0043,0.0,-0.0,-0.01,-0.01,1.0,-0.1,0.0,0.0,0.0,0.0
1.1061410903930664,0.01162409782409668,3.9,0.0,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.01,0.0,0.01,1.0,-0.1,0.0,0.0,0.0,0.0
1.1456639766693115,0.021177053451538086,3.9,1.4297515606661597,0.0041,-0.00019811845563178876,0.0,0,0.0,0.004,0.0041,0.0,0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.1851670742034912,0.01717996597290039,3.9,1.4297515606661597,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.1,0.0,0.0,0.0,0.0
1.2242980003356934,0.022325992584228516,3.9,1.4297515606661597,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.01,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.2637999057769775,0.00987696647644043,3.9,1.4297515606661597,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.3038508892059326,0.02107095718383789,3.9,1.4297515606661597,0.0043,-0.00019811845563178876,-0.0,0,0.0,0.0043,0.0043,-0.0,-0.0,-0.01,-0.0,1.0,-0.1,0.0,0.0,0.0,0.0
1.3436059951782227,0.010096073150634766,3.9,1.4297515606661597,0.0042,-0.00019811845563178876,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.1,0.0,0.0,0.0,0.0
1.3831560611724854,0.02137613296508789,3.9,1.8456685459324478,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.422611951828003,0.011613130569458008,3.9,1.8456685459324478,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.4621150493621826,0.02126288414001465,3.9,1.8456685459324478,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.004,0.0041,-0.0,-0.01,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.5011839866638184,0.011986017227172852,3.9,1.8456685459324478,0.0041,-0.00019811845563178876,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.5416650772094727,0.0194242000579834,3.9,1.8456685459324478,0.0042,-0.00019811845563178876,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.5811429023742676,0.011697053909301758,3.9,2.205389825224836,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.6206889152526855,0.02090001106262207,3.9,2.205389825224836,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,-0.0,-0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.6601979732513428,0.011755943298339844,3.9,2.205389825224836,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,-0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.699692964553833,0.02073502540588379,3.9,2.205389825224836,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.004,0.0041,-0.0,-0.01,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
1.7393889427185059,0.013229846954345703,3.9,2.472498952785816,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.778968095779419,0.02124190330505371,3.9,2.472498952785816,0.004,-0.00019811845563178876,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.01,0.01,1.0,-0.12,0.0,0.0,0.0,0.0
1.8187150955200195,0.010082006454467773,3.9,2.472498952785816,0.0041,-0.00019811845563178876,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
1.8582539558410645,0.0210721492767334,3.9,2.472498952785816,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
1.897857904434204,0.010154962539672852,3.9,2.7814737144166397,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
1.9374520778656006,0.021646976470947266,3.9,2.7814737144166397,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
1.9765629768371582,0.013881921768188477,3.9,2.7814737144166397,0.004,-0.00019811845563178876,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
2.0160510540008545,0.022860050201416016,3.9,2.7814737144166397,0.004,-0.00019811845563178876,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.01,0.01,1.0,-0.12,0.0,0.0,0.0,0.0
2.055819034576416,0.011780977249145508,3.9,2.991972078728053,0.0041,-0.00019811845563178876,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
2.0953478813171387,0.019136905670166016,3.9,2.991972078728053,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,-0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
2.1351490020751953,0.011682987213134766,3.9,2.991972078728053,0.0041,-0.00019811845563178876,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
2.174726963043213,0.02260899543762207,3.9,2.991972078728053,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.214271068572998,0.012063980102539062,3.9,3.175798099885207,0.0041,-0.00019811845563178876,-0.0,0,0.0,0.0042,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.2538928985595703,0.02274012565612793,3.9,3.175798099885207,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.2935070991516113,0.00993204116821289,3.9,3.175798099885207,0.0042,-0.00019811845563178876,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
2.3330130577087402,0.021040916442871094,3.9,3.4275231898381495,0.0042,-0.00019811845563178876,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.3721559047698975,0.010623931884765625,3.9,3.4275231898381495,0.0043,-0.00019811845563178876,0.0,0,0.0,0.0043,0.0043,0.0,-0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
2.411710023880005,0.021289825439453125,3.9,3.4275231898381495,0.0043,-0.00019811845563178876,0.0,0,0.0,0.0043,0.0043,0.0,-0.0,0.01,0.01,1.0,-0.11,0.0,0.0,0.0,0.0
2.4511539936065674,0.011919975280761719,3.9,3.58194388631206,0.0043,-0.00022642109215061573,-0.0,0,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.4906909465789795,0.020965099334716797,3.9,3.58194388631206,0.0043,-0.00022642109215061573,-0.0,0,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.530329942703247,0.011631965637207031,3.9,3.58194388631206,0.0043,-0.00022642109215061573,-0.0,0,0.0,0.0042,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.569951057434082,0.02051997184753418,3.9,3.831577386834045,0.0042,-0.00022642109215061573,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.11,0.0,0.0,0.0,0.0
2.6097469329833984,0.012244939804077148,3.9,3.831577386834045,0.0042,-0.00022642109215061573,-0.0,0,0.0,0.0041,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.12,0.0,0.0,0.0,0.0
2.6493520736694336,0.02102208137512207,3.9,3.831577386834045,0.0041,-0.00022642109215061573,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
