Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.010167121887207031,0.010167121887207031,3,3.047025072659659,0.0026831787601689803,0.05431275947962895,-0.0,-0.29996874267788354,0.0,0.0019,0.0019,-0.0,0.0,0.01,0.01,1.0
0.049300193786621094,0.009115934371948242,3,3.047025072659659,0.04837306977921603,0.05267120656153698,-0.0,0.7125073328789802,0.0,0.0468,0.0469,-0.0,-0.0,0.11,0.09,1.0
0.09057307243347168,0.009243011474609375,3,3.047025072659659,0.048024828240641255,0.05626564139942801,0.0,0.6811281826032798,0.0,0.0473,0.0473,0.0,-0.04,0.05,0.04,1.0
0.13042211532592773,0.008928060531616211,3,3.105176579039705,0.049115163460167144,0.07803036888240594,0.01,0.586321446093402,0.0,0.0478,0.0477,0.01,-0.04,0.07,0.07,1.0
0.17078185081481934,0.00909876823425293,3,3.105176579039705,0.05022180982619118,0.09549309561452218,0.03,0.5807002371962705,0.0,0.0487,0.0484,0.03,-0.04,0.07,0.05,1.0
0.21215295791625977,0.008933067321777344,3,3.105176579039705,0.052454695863909516,0.11705970464186834,0.04,0.5283143411609432,0.0,0.0501,0.0496,0.04,0.05,0.11,0.09,1.0
0.25232505798339844,0.008913040161132812,3,3.105176579039705,0.05730208293351627,0.1342394050087963,0.06,0.6057431944592031,0.0,0.0539,0.0531,0.06,-0.02,0.17,0.15,0.99
0.29259610176086426,0.008960962295532227,3,3.0544717181776657,0.06027079167601261,0.14816430217605916,0.09,0.737014926572274,0.0,0.0577,0.0566,0.09,0.02,0.11,0.08,1.0
0.3333139419555664,0.009490966796875,3,3.0544717181776657,0.0665693019902329,0.16276846261977387,0.11,0.866722195368677,0.0,0.0633,0.0617,0.11,-0.0,0.15,0.12,0.99
0.37302088737487793,0.00900411605834961,3,3.0544717181776657,0.07174446408971388,0.17997646562322067,0.15,1.0430737010011455,0.0,0.0682,0.0663,0.15,0.01,0.16,0.12,0.99
0.41344380378723145,0.009231090545654297,3,3.0544717181776657,0.08386364022396813,0.20154307465056684,0.24,1.5637770249593732,0.0,0.0801,0.0771,0.24,0.01,0.17,0.11,0.99
0.4535830020904541,0.009177207946777344,3,3.031776727055837,0.09520798321436984,0.23044006653628915,0.27,1.7775771460805103,0.0,0.0913,0.0876,0.27,0.02,0.17,0.12,0.99
0.49356698989868164,0.008975028991699219,3,3.031776727055837,0.10846563738040547,0.27241287649370954,0.36,2.193159677968306,0.0,0.1032,0.0987,0.36,-0.06,0.25,0.16,0.99
0.5338928699493408,0.009099960327148438,3,3.031776727055837,0.12750319655735345,0.32802755725320454,0.45,2.6460310131003166,0.0,0.122,0.1162,0.45,0.05,0.24,0.15,0.99
