Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.009639978408813477,0.009639978408813477,3,0.0,0.000936282149939361,0.0,0.0,0.03416188103077311,0.0,0.011,0.011,0.0,0.27,0.06,0.06,0.96
0.049111127853393555,0.008918046951293945,3,0.0,0.0018585200676296317,0.0,0.0,0.06781133384608462,0.0,0.066,0.066,0.0,0.27,0.06,0.06,0.96
0.08924508094787598,0.008866071701049805,3,0.0,0.0029224599956740654,0.0,0.0,0.10663103071641077,0.0,0.0659,0.0659,0.0,0.26,0.07,0.06,0.96
0.12970280647277832,0.009157896041870117,3,0.0,0.0038149052456783153,0.0,0.0,0.1391934462864377,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.16992568969726562,0.009146928787231445,3,0.0,0.0046939638169325015,0.0,0.0,0.17126742562291425,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.20990562438964844,0.008955001831054688,3,0.0,0.005559836509617875,0.0,-0.0,0.20286029526934365,0.0,0.0659,0.0659,-0.0,0.26,0.06,0.06,0.96
0.2500627040863037,0.00893402099609375,3,0.0,0.006412721111912968,0.0,-0.0,0.23397927187107662,0.0,0.0659,0.0659,-0.0,0.26,0.06,0.06,0.96
0.29033970832824707,0.009029865264892578,3,0.0,0.007408348024293151,0.0,0.0,0.27030644967102785,0.0,0.0659,0.0659,0.0,0.26,0.07,0.06,0.96
0.33113574981689453,0.009659051895141602,3,0.0,0.008233504953868116,0.0,0.0,0.3004137339567356,0.0,0.0659,0.0659,0.0,0.26,0.06,0.06,0.96
0.3710455894470215,0.008977890014648438,3,0.0,0.009046284529499455,0.0,-0.0,0.3300694089781576,0.0,0.0659,0.0659,-0.0,0.26,0.06,0.06,0.96
0.41223931312561035,0.009996891021728516,3,0.0,0.01000240799061584,0.0,-0.0,0.3649552347215027,0.0,0.0659,0.0659,-0.0,0.26,0.07,0.07,0.96
0.4514741897583008,0.009032011032104492,3,0.0,0.010788654020695964,0.0,-0.0,0.39364278723145324,0.0,0.0659,0.0659,-0.0,0.26,0.06,0.06,0.96
0.49156618118286133,0.008955955505371094,3,0.0,0.011563106360324886,0.0,-0.0,0.4219000264537546,0.0,0.0659,0.0659,-0.0,0.26,0.06,0.06,0.96
0.5317518711090088,0.008969783782958984,3,0.0,0.012325941914859374,0.0,0.0,0.44973340708772136,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.5721220970153809,0.00914311408996582,3,0.0,0.013232870515195361,0.0,0.0,0.482824272859423,0.0,0.066,0.066,0.0,0.26,0.07,0.06,0.96
0.6129939556121826,0.009825944900512695,3,0.0,0.013970659607406791,0.0,0.0,0.5097437897973047,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.652642011642456,0.009283065795898438,3,0.0,0.01469738186323505,0.0,0.0,0.5362595139811183,0.0,0.066,0.066,0.0,0.27,0.06,0.06,0.96
0.6924219131469727,0.008874893188476562,3,0.0,0.015413203285225885,0.0,-0.0,0.5623775023021745,0.0,0.066,0.066,-0.0,0.26,0.06,0.06,0.96
0.7325809001922607,0.00886392593383789,3,0.0,0.016118287385886856,0.0,-0.0,0.588103720798415,0.0,0.066,0.066,-0.0,0.26,0.06,0.06,0.96
0.7732329368591309,0.009343147277832031,3,0.0,0.016968330804157432,0.0,0.0,0.6191190318644562,0.0,0.066,0.066,0.0,0.26,0.07,0.06,0.96
0.8130106925964355,0.00893092155456543,3,0.0,0.01765008799203443,0.0,0.0,0.6439941274172624,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.8533616065979004,0.009023904800415039,3,0.0,0.018321618822093273,0.0,0.0,0.6684960965367766,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.8935296535491943,0.009015083312988281,3,0.0,0.018983076689701235,0.0,0.0,0.692630536119498,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.9337234497070312,0.009032964706420898,3,0.0,0.019634612689295075,0.0,0.0,0.7164029591084785,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
0.9739274978637695,0.009078025817871094,3,0.0,0.02027637564889501,0.0,0.0,0.7398187957526244,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
1.0140767097473145,0.009034156799316406,3,0.0,0.020908512164100945,0.0,-0.0,0.7628833948471082,0.0,0.066,0.066,-0.0,0.26,0.06,0.06,0.96
1.0541245937347412,0.00890493392944336,3,0.0,0.02153116663157879,0.0,0.0,0.7856020249551746,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
1.0944006443023682,0.008996963500976562,3,0.0,0.022144481282044468,0.0,0.0,0.8079798756116201,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
1.1345758438110352,0.008996009826660156,3,0.0,0.02274859621275316,0.0,0.0,0.8300220585082189,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
1.1746389865875244,0.008929014205932617,3,0.0,0.02349918499862074,0.0,0.0,0.857408594508613,0.0,0.0661,0.066,0.0,0.26,0.07,0.06,0.96
1.2149357795715332,0.009044885635375977,3,0.0,0.024238514952700307,0.0,0.0,0.884384332469001,0.0,0.066,0.066,0.0,0.26,0.07,0.06,0.96
1.255063772201538,0.008970975875854492,3,0.0,0.02481121937834916,0.0,-0.0,0.905280448512739,0.0,0.0659,0.066,-0.0,0.26,0.06,0.06,0.96
1.2953388690948486,0.008929014205932617,3,0.0,0.025375333237613283,0.0,-0.0,0.9258631228158211,0.0,0.066,0.066,-0.0,0.26,0.06,0.06,0.96
1.3355200290679932,0.008901119232177734,3,0.0,0.025930985388988442,0.0,0.0,0.9461370570043568,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
1.3756508827209473,0.008865833282470703,3,0.0,0.026478302758092976,0.0,0.0,0.9661068821800645,0.0,0.066,0.066,0.0,0.26,0.06,0.06,0.96
1.415982961654663,0.009006977081298828,3,0.0,0.02701741036666094,0.0,0.0,0.9857771599781365,0.0,0.0661,0.0661,0.0,0.26,0.06,0.06,0.96
1.4561738967895508,0.008986949920654297,3,0.0,0.027548431361100384,0.0,0.0,1.0051523836092375,0.0,0.0661,0.0661,0.0,0.26,0.06,0.06,0.96
1.4962940216064453,0.008932113647460938,3,0.0,0.028071487040623237,0.0,-0.0,1.024236978885872,0.0,0.0661,0.0661,-0.0,0.26,0.06,0.06,0.96
1.5366950035095215,0.009057998657226562,3,0.0,0.028586696884953248,0.0,0.0,1.043035305233357,0.0,0.0661,0.0661,0.0,0.27,0.06,0.06,0.96
1.5768890380859375,0.009090185165405273,3,0.0,0.029094178581618307,0.0,0.0,1.0615516566856296,0.0,0.0662,0.0661,0.0,0.26,0.06,0.06,0.96
1.6169333457946777,0.008968114852905273,3,0.0,0.02959404805283339,0.0,0.0,1.0797902628661182,0.0,0.0663,0.0662,0.0,0.26,0.06,0.06,0.96
1.6570532321929932,0.008907079696655273,3,0.0,0.03008641948198025,0.0,-0.0,1.0977552899538996,0.0,0.0662,0.0662,-0.0,0.26,0.06,0.06,0.96
1.6972615718841553,0.008935213088989258,3,0.0,0.030571405339689908,0.0,-0.0,1.1154508416353641,0.0,0.066,0.066,-0.0,0.26,0.06,0.07,0.96
1.7377216815948486,0.00922703742980957,3,0.0,0.03104911640953392,0.0,-0.0,1.1328809600416068,0.0,0.0659,0.066,-0.0,0.26,0.06,0.07,0.96
1.7782297134399414,0.00956106185913086,3,0.0,0.03151966181333027,0.0,-0.0,1.1500496266717557,0.0,0.0659,0.066,-0.0,0.26,0.06,0.06,0.96
1.817944049835205,0.00908517837524414,3,0.0,0.03198314903606968,0.0,0.0,1.1669607633024526,0.0,0.0659,0.0659,0.0,0.26,0.06,0.06,0.96
1.85813307762146,0.009104013442993164,3,0.0,0.03259521952958751,0.0,0.0,1.189293218730933,0.0,0.066,0.066,0.0,0.26,0.07,0.07,0.96
1.8989169597625732,0.009713888168334961,3,0.0,0.03319810896570257,0.0,0.0,1.2112906873279863,0.0,0.0662,0.0661,0.0,0.26,0.07,0.06,0.96
1.9385850429534912,0.009213924407958984,3,0.0,0.03363641948115639,0.0,0.0,1.2272832080488396,0.0,0.0663,0.0662,0.0,0.26,0.06,0.06,0.96
1.9786932468414307,0.009128093719482422,3,0.0,0.03406815533887841,0.0,-0.0,1.2430358409588802,0.0,0.0662,0.0662,-0.0,0.26,0.06,0.06,0.96
2.018815279006958,0.009062051773071289,3,0.0,0.03464895073785411,0.0,-0.0,1.2642271702225143,0.0,0.0661,0.0661,-0.0,0.26,0.07,0.07,0.96
2.058882474899292,0.008942127227783203,3,0.0,0.03506549862672566,0.0,-0.0,1.2794256436999496,0.0,0.066,0.066,-0.0,0.26,0.06,0.06,0.96
2.0996735095977783,0.009566068649291992,3,0.0,0.03547579829726413,0.0,-0.0,1.2943961400752235,0.0,0.066,0.066,-0.0,0.26,0.06,0.06,0.96
2.140096664428711,0.009811162948608398,3,0.0,0.03603547905186405,0.0,0.0,1.3148170648521127,0.0,0.066,0.066,0.0,0.26,0.07,0.07,0.96
2.179351568222046,0.00888204574584961,3,0.0,0.03658676459514497,0.0,0.0,1.3349316757573484,0.0,0.0662,0.0661,0.0,0.26,0.07,0.07,0.96
2.219675302505493,0.009019851684570312,3,0.0,0.036974245276157156,0.0,0.0,1.3490695816517613,0.0,0.0663,0.0663,0.0,0.26,0.06,0.06,0.96
2.2598652839660645,0.009031057357788086,3,0.0,0.03735591374695416,0.0,-0.0,1.362995418957758,0.0,0.0663,0.0663,-0.0,0.26,0.06,0.06,0.96
2.3008241653442383,0.009829998016357422,3,0.0,0.037731857190689215,0.0,-0.0,1.376712368704165,0.0,0.0663,0.0663,-0.0,0.26,0.06,0.06,0.96
2.3401191234588623,0.008939027786254883,3,0.0,0.03810216148276824,0.0,-0.0,1.3902235642043757,0.0,0.0662,0.0662,-0.0,0.26,0.06,0.06,0.96
2.3803322315216064,0.008960962295532227,3,0.0,0.038466911210466075,0.0,-0.0,1.403532091772083,0.0,0.0661,0.0662,-0.0,0.26,0.06,0.06,0.96
2.420502185821533,0.008932113647460938,3,0.0,0.03898172527136796,0.0,0.0,1.422315977273519,0.0,0.0661,0.0661,0.0,0.26,0.07,0.07,0.96
2.460698366165161,0.008939981460571289,3,0.0,0.039488817121356316,0.0,0.0,1.4408181044924337,0.0,0.0662,0.0662,0.0,0.26,0.07,0.07,0.96
2.5009331703186035,0.008989810943603516,3,0.0,0.039832767014475336,0.0,0.0,1.4533677139558203,0.0,0.0663,0.0663,0.0,0.26,0.06,0.06,0.96
2.5410609245300293,0.008926868438720703,3,0.0,0.04032709323831708,0.0,0.0,1.4714040651245004,0.0,0.0663,0.0663,0.0,0.26,0.07,0.06,0.96
2.5813119411468506,0.008980989456176758,3,0.0,0.04065846898968169,0.0,0.0,1.483494885178406,0.0,0.0663,0.0663,0.0,0.26,0.06,0.06,0.96
2.6216318607330322,0.009109020233154297,3,0.0,0.040984874104775824,0.0,0.0,1.4954043429315031,0.0,0.0663,0.0663,0.0,0.26,0.06,0.06,0.96
2.661681890487671,0.008955955505371094,3,0.0,0.04130638314314355,0.0,0.0,1.5071351588183037,0.0,0.0663,0.0663,0.0,0.26,0.06,0.06,0.96
2.7023420333862305,0.009061098098754883,3,0.0,0.041623069545935754,0.0,-0.0,1.5186900124668021,0.0,0.0662,0.0662,-0.0,0.26,0.06,0.06,0.96
2.7424612045288086,0.008999109268188477,3,0.0,0.04193500565268608,0.0,-0.0,1.5300715433105734,0.0,0.0662,0.0662,-0.0,0.26,0.06,0.06,0.96
