Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM
0.045128822326660156,0.045128822326660156,3.9,0.0,0.004042960009597258,0.0,-0.0,0,0.0,0.0038,0.0037,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.09616279602050781,0.04386401176452637,3.9,0.0,0.021280460009597258,0.0,-0.0,0,0.0,0.0213,0.0213,-0.0,-0.02,0.02,0.02,1.0,0.0,17.58
0.14813446998596191,0.04458284378051758,3.9,0.0,0.021280460009597258,0.0,0.0,0,0.0,0.0213,0.0213,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.20103144645690918,0.04476189613342285,3.9,0.0,0.021280460009597258,0.0,0.0,0,0.0,0.0213,0.0213,0.0,-0.02,0.02,0.02,1.0,0.01,13.19
0.2538735866546631,0.0444331169128418,3.9,0.0,0.021378960009597256,0.0,0.0,0,0.0,0.0214,0.0213,0.0,-0.02,0.02,0.02,1.0,0.01,8.79
0.30468249320983887,0.0438389778137207,3.9,0.0,0.021280460009597258,0.0,-0.0,0,0.0,0.0213,0.0213,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.3559424877166748,0.044548988342285156,3.9,0.0,0.021378960009597256,0.0,-0.0,0,0.0,0.0214,0.0214,-0.0,-0.02,0.02,0.02,1.0,0.0,8.79
0.40934038162231445,0.044844865798950195,3.9,0.0,0.021378960009597256,0.0,-0.0,0,0.0,0.0214,0.0214,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.463090181350708,0.04535484313964844,3.9,0.0,0.021528865072853166,0.0,0.0,0,0.0,0.0214,0.0214,0.0,-0.02,0.03,0.02,1.0,0.02,17.58
0.5144672393798828,0.04454612731933594,3.9,0.0,0.021378960009597256,0.0,0.0,0,0.0,0.0214,0.0214,0.0,-0.02,0.02,0.02,1.0,0.01,0.0
0.5661323070526123,0.04501700401306152,3.9,0.0,0.021378960009597256,0.0,-0.0,0,0.0,0.0214,0.0214,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.620509147644043,0.04454994201660156,3.9,0.0,0.021378960009597256,0.0,-0.0,0,0.0,0.0214,0.0214,-0.0,-0.02,0.02,0.02,1.0,0.05,26.37
0.6740891933441162,0.04513192176818848,3.9,0.0,0.021378960009597256,0.0,-0.0,0,0.0,0.0214,0.0214,-0.0,-0.02,0.02,0.02,1.0,0.0,21.98
0.7248461246490479,0.04383397102355957,3.9,0.0,0.021378960009597256,0.0,-0.0,0,0.0,0.0214,0.0214,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
