Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM,phi_Gyro_intArd
0.011698007583618164,0.011698007583618164,3.9,0.0,-0.0322,0.0038774612030792943,0.07,0,0.0,-0.0312,-0.0322,0.07,0.03,-0.04,-0.02,1.0,3.98,13938.46,3.13
0.0493161678314209,0.009160995483398438,3.9,0.0,-0.0317,0.0038774612030792943,0.07,0,0.0,-0.0307,-0.0317,0.07,0.03,-0.03,-0.02,1.0,3.98,13868.13,3.16
0.08919692039489746,0.008885860443115234,3.9,0.0,-0.0289,0.0038774612030792943,0.06,0,0.0,-0.0281,-0.0289,0.06,0.03,-0.03,-0.02,1.0,4.0,13846.15,3.31
0.1421966552734375,0.021647930145263672,3.9,0.0,-0.0267,0.0038774612030792943,0.05,0,0.0,-0.0261,-0.0267,0.05,0.03,-0.04,-0.03,0.99,3.98,13929.67,3.44
0.1777515411376953,0.016988039016723633,3.9,0.0,-0.025,0.0038774612030792943,0.04,0,0.0,-0.0245,-0.025,0.04,0.03,-0.03,-0.02,1.0,3.99,13775.82,3.54
0.21005654335021973,0.009124994277954102,3.9,0.0,-0.0235,0.0038774612030792943,0.03,0,0.0,-0.0231,-0.0235,0.03,0.03,-0.03,-0.02,1.0,3.99,13868.13,3.63
0.25003743171691895,0.008945941925048828,3.9,0.0,-0.0222,0.0038774612030792943,0.03,0,0.0,-0.022,-0.0222,0.03,0.03,-0.03,-0.02,1.0,3.99,13810.99,3.7
0.29012036323547363,0.008871078491210938,3.9,0.0,-0.0213,0.0038774612030792943,0.02,0,0.0,-0.0212,-0.0213,0.02,0.03,-0.02,-0.02,1.0,3.97,13894.51,3.75
0.3305525779724121,0.009153127670288086,3.9,0.0,-0.0202,0.0038774612030792943,0.02,0,0.0,-0.0202,-0.0202,0.02,0.07,-0.0,-0.0,1.0,3.99,13894.51,3.8
0.37058353424072266,0.0090179443359375,3.9,0.0,-0.0192,0.0038774612030792943,0.02,0,0.0,-0.0191,-0.0192,0.02,0.12,-0.02,-0.02,1.0,4.05,13947.25,3.85
0.4108555316925049,0.009103059768676758,3.9,0.0,-0.0189,0.007613409223564454,0.01,0,0.0,-0.0189,-0.0189,0.01,0.13,-0.05,-0.04,1.0,4.23,13969.23,3.89
0.4507174491882324,0.008800983428955078,3.9,0.0,-0.0187,0.01279279170650979,0.01,0,0.0,-0.0188,-0.0187,0.01,0.14,-0.01,-0.0,1.01,4.02,13951.65,3.91
0.4907965660095215,0.008723020553588867,3.9,0.0,-0.0178,0.016953279274777352,0.02,0,0.0,-0.0179,-0.0178,0.02,0.13,0.0,-0.0,0.99,3.98,14263.74,3.95
0.5313377380371094,0.009107112884521484,3.9,0.0,-0.0172,0.02221756966727917,0.02,0,0.0,-0.0173,-0.0172,0.02,0.12,-0.03,-0.03,1.02,3.89,14074.73,4.0
0.5713398456573486,0.008953094482421875,3.9,0.0,-0.0166,0.02668938623725383,0.02,0,0.0,-0.0166,-0.0166,0.02,0.12,-0.01,-0.01,1.0,3.98,13608.79,4.05
0.6115756034851074,0.009010791778564453,3.9,0.0,-0.0156,0.029066807704835294,0.03,0,0.0,-0.0156,-0.0156,0.03,0.11,-0.01,-0.02,0.99,3.85,13912.09,4.1
0.6515395641326904,0.008805990219116211,3.9,0.0,-0.0149,0.030255518438626026,0.02,0,0.0,-0.0149,-0.0149,0.02,0.11,-0.02,-0.02,1.02,3.92,13828.57,4.16
0.6915843486785889,0.008699893951416016,3.9,0.0,-0.014,0.03059515007685195,0.02,0,0.0,-0.014,-0.014,0.02,0.12,-0.0,-0.0,1.01,3.99,13894.51,4.21
