Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az
0.011388063430786133,0.011388063430786133,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,-0.0005,-0.0005,0.0,0.1,-0.0,-0.01,1.0
0.049285173416137695,0.009088993072509766,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0003,0.0,0.05,-0.0,-0.0,1.0
0.08933234214782715,0.008949041366577148,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0003,0.0003,-0.0,0.05,-0.0,0.0,1.0
0.1299130916595459,0.009344816207885742,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0003,0.0003,0.0,0.05,-0.0,-0.0,1.0
0.16992926597595215,0.00914907455444336,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0003,0.0003,0.0,0.05,-0.0,-0.0,1.0
0.20997238159179688,0.009010076522827148,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0003,0.0003,0.0,0.05,0.0,0.0,1.0
0.2522292137145996,0.011072874069213867,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0003,0.0003,-0.0,0.05,0.0,0.0,1.0
0.29537034034729004,0.013916969299316406,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0003,0.0003,0.0,0.05,0.0,0.0,1.0
0.3327791690826416,0.011145830154418945,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.04,-0.0,-0.0,1.0
0.37191128730773926,0.010090112686157227,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,-0.0,1.0
0.4109971523284912,0.008992910385131836,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
0.45434021949768066,0.012056112289428711,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
0.49329710006713867,0.01069784164428711,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0004,0.0004,-0.0,0.05,-0.0,0.0,1.0
0.5342857837677002,0.011464834213256836,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,-0.0,-0.0,1.0
0.5736238956451416,0.010461091995239258,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
0.6125187873840332,0.009171009063720703,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,-0.0,-0.0,1.0
0.6524937152862549,0.008967876434326172,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0004,0.0004,-0.0,0.05,-0.0,-0.0,1.0
0.6926536560058594,0.00894308090209961,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0005,0.0005,-0.0,0.05,-0.0,0.0,1.0
0.7328946590423584,0.008998870849609375,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0004,0.0004,-0.0,0.05,-0.0,-0.0,1.0
0.7730696201324463,0.008996009826660156,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
0.813603401184082,0.009344816207885742,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
0.8533391952514648,0.008894920349121094,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,-0.0,-0.0,1.0
0.8937382698059082,0.00910806655883789,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0004,0.0004,-0.0,0.05,0.0,0.0,1.0
0.9339570999145508,0.0091400146484375,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,0.0,0.0,1.0
0.9742679595947266,0.00925898551940918,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,0.0,-0.0,1.0
1.014275074005127,0.009066104888916016,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,-0.0,-0.0,1.0
1.0542774200439453,0.00888514518737793,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,-0.0,-0.0,1.0
1.0947325229644775,0.009150028228759766,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0004,0.0005,-0.0,0.05,-0.0,-0.0,1.0
1.138385534286499,0.012192964553833008,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
1.1765754222869873,0.010198831558227539,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
1.2174503803253174,0.01087188720703125,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0004,0.0004,-0.0,0.05,0.0,0.0,1.0
1.2560434341430664,0.009278059005737305,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,0.0,0.0,1.0
1.2977404594421387,0.010786056518554688,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,0.0,0.0,1.0
1.3379614353179932,0.010828018188476562,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,0.0,0.0,1.0
1.3792123794555664,0.011891841888427734,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,-0.0,-0.0,1.0
1.4168741703033447,0.009375810623168945,3,0.0,0.0,-0.15093796055490422,0.0,0.5591647686716982,0.0,0.0005,0.0005,0.0,0.05,0.0,0.0,1.0
1.4598941802978516,0.012212991714477539,3,0.0,0.0,-0.15093796055490422,-0.0,0.5591647686716982,0.0,0.0005,0.0005,-0.0,0.05,-0.0,0.0,1.0
1.4985179901123047,0.010648012161254883,3,0.0,0.0001499950002999787,-0.15093796055490422,-0.0,0.5646375968739559,0.0,0.0005,0.0005,-0.0,0.05,0.01,0.01,1.0
1.5370562076568604,0.009002208709716797,3,0.0,0.00014774507529547901,-0.15093796055490422,-0.0,0.5645555044509221,0.0,0.0004,0.0005,-0.0,0.05,-0.0,-0.0,1.0
1.5772981643676758,0.009061098098754883,3,0.0,0.00014552889916604682,-0.15093796055490422,0.0,0.5644746434142337,0.0,0.0004,0.0004,0.0,0.05,-0.0,-0.0,1.0
1.6172893047332764,0.008878946304321289,3,0.0,0.0001433459656785561,-0.15093796055490422,0.0,0.5643949952930957,0.0,0.0004,0.0004,0.0,0.05,0.0,0.0,1.0
1.657888412475586,0.009278059005737305,3,0.0,0.00014119577619337777,-0.15093796055490422,-0.0,0.5643165418937747,0.0,0.0005,0.0005,-0.0,0.05,-0.0,0.0,1.0
1.6977684497833252,0.008968114852905273,3,0.0,0.0001390778395504771,-0.15093796055490422,-0.0,0.5642392652954435,0.0,0.0006,0.0006,-0.0,0.05,0.0,0.0,1.0
1.7379705905914307,0.008984088897705078,3,0.0,0.00013699167195721995,-0.15093796055490422,-0.0,0.5641631478460873,0.0,0.0006,0.0006,-0.0,0.05,-0.0,-0.0,1.0
